threshold_type,target_recall,threshold,accuracy_ci_high,accuracy_ci_low,accuracy_mean,auprc_ci_high,auprc_ci_low,auprc_mean,auroc_ci_high,auroc_ci_low,auroc_mean,balanced_accuracy_ci_high,balanced_accuracy_ci_low,balanced_accuracy_mean,f1_ci_high,f1_ci_low,f1_mean,mcc_ci_high,mcc_ci_low,mcc_mean,npv_ci_high,npv_ci_low,npv_mean,precision_at_target_ci_high,precision_at_target_ci_low,precision_at_target_mean,precision_ci_high,precision_ci_low,precision_mean,recall_at_target_ci_high,recall_at_target_ci_low,recall_at_target_mean,sensitivity_ci_high,sensitivity_ci_low,sensitivity_mean,specificity_ci_high,specificity_ci_low,specificity_mean,threshold_ci_high,threshold_ci_low,threshold_mean
baseline_0.50,,0.5,0.8639593908629442,0.8192893401015229,0.8415786802030457,0.47085746383686095,0.32370779065841554,0.39958506624231616,0.7631734537449446,0.6773496245569772,0.7224742144152322,0.587439574779395,0.5304902491050653,0.5583979092823957,0.3013775158796969,0.13711742707554228,0.21883412354012063,0.3193809146696755,0.13714991315388966,0.23049382398788373,0.8727865803008077,0.828421052631579,0.8505018059148372,,,,0.7567567567567568,0.44437984496124033,0.6069149261885948,,,,0.19078947368421054,0.07974937255995539,0.13407965127842453,0.9903153548326724,0.9732669017867845,0.982716167286367,,,
youdenJ,,0.19678238512741156,0.6345177664974619,0.5725634517766498,0.6037289340101524,0.47085746383686095,0.32370779065841554,0.39958506624231616,0.7631734537449446,0.6773496245569772,0.7224742144152322,0.7061310095091655,0.6337913279648555,0.6701819813622194,0.43675335312542035,0.34399820910087753,0.3921469750165614,0.3098451388133573,0.19818288563474054,0.25343927571556396,0.9466485507246376,0.9006032664473951,0.9254445179170314,,,,0.30233716297600294,0.22477914242620126,0.26342175117440364,,,,0.830210989291178,0.70625,0.7697395462570312,0.6042227933356965,0.535409528459097,0.5706244164674077,,,
max_f1,,0.28672829419674983,0.7939086294416243,0.7431218274111676,0.7683451776649747,0.47085746383686095,0.32370779065841554,0.39958506624231616,0.7631734537449446,0.6773496245569772,0.7224742144152322,0.7061852246742863,0.6266232789201539,0.6660827820512943,0.48662186691383774,0.36215983224603915,0.4234684527971316,0.3616674026692756,0.22354096619664401,0.291188940148834,0.9152620634139796,0.872478936638522,0.8939665545214238,,,,0.4204081632653061,0.29998987854251014,0.3615304573940872,,,,0.589564985630852,0.4385597226599433,0.5128543895113208,0.8455841798076491,0.7934366214865065,0.8193111745912679,,,
recall80_fixed,,0.18560940163717482,0.6030710659898476,0.5411167512690356,0.5722862944162437,0.47085746383686095,0.32370779065841554,0.39958506624231616,0.7631734537449446,0.6773496245569772,0.7224742144152322,0.6989693943164144,0.6300907472673756,0.6660032110735802,0.4296246010861654,0.3380986640974629,0.385057870895065,0.3014565713105194,0.19370314052405915,0.24752941358978692,0.9534942211407983,0.9059633027522935,0.9314949035409669,,,,0.29063880384767,0.216269749581903,0.2532097830080085,,,,0.8662727342490983,0.7448115477145149,0.8064024847629087,0.5598232511253577,0.4907726158006922,0.5256039373842516,,,
recall>=0.80_reselect,0.8,,0.6355583756345177,0.4284010152284264,0.563669035532995,,,,0.7631734537449446,0.6773496245569772,0.7224742144152322,0.7040992578123187,0.5806538891960176,0.6604564383137265,0.43664562765716736,0.3138711222663298,0.3818579219547886,0.30418968708862754,0.12767032761485816,0.24010668310252362,,,,0.29852340859803544,0.19437601854280293,0.2509179108907943,0.29852340859803544,0.19437601854280293,0.2509179108907943,0.8176478713032174,0.8,0.8055328099763979,0.8176478713032174,0.8,0.8055328099763979,0.6024162262659386,0.3540334377465134,0.5153800666510552,0.2055541632036505,0.1492242158567923,0.18353637737966721
