target,task,model,metric,estimate,ci_low,ci_high,n_subjects,n_boot
PictureNamingScore,picture_description,full,r2,0.28061507249251527,0.19878622311398306,0.354920925847378,976,1000
PictureNamingScore,picture_description,full,rmse,2.3141660275628304,2.116322080479974,2.5243531560288663,976,1000
PictureNamingScore,picture_description,full,mae,1.6782835177204587,1.5814363123598139,1.7849741819064333,976,1000
PictureNamingScore,picture_description_1min,full,r2,0.22448316958634906,0.15142669982474646,0.2934818791348896,976,1000
PictureNamingScore,picture_description_1min,full,rmse,2.4027548376482795,2.2111849288419645,2.6185279535309594,976,1000
PictureNamingScore,picture_description_1min,full,mae,1.7339986599986552,1.6329483798537598,1.8444183931584022,976,1000
PictureNamingScore,picture_description_2min,full,r2,0.26019494691431755,0.1791071576204449,0.333976078786059,976,1000
PictureNamingScore,picture_description_2min,full,rmse,2.346780621064509,2.1580193788715394,2.5662522986618956,976,1000
PictureNamingScore,picture_description_2min,full,mae,1.7025618560232245,1.6028761820003266,1.8123323520583194,976,1000
