target,task,model,r2_oof,r2_mean,r2_ci_low,r2_ci_high,n_subjects,n_boot
SemanticFluencyScore,picture_description,full,0.19879111930083193,0.19601462792445665,0.15657397913000418,0.23298814434240506,988,1000
SemanticFluencyScore,picture_description_1min,full,0.15509188120347794,0.1532203967000043,0.11641069674043296,0.18838885972589983,988,1000
SemanticFluencyScore,picture_description_2min,full,0.18724442926244989,0.1850240475007468,0.14744497790889255,0.2219771182472461,988,1000
