task,model,fold,r2,rmse,mae
picnicScene,linguistic+acoustic,2,0.061216764742891394,4.811813835321996,3.9479582701178497
picnicScene,linguistic+acoustic,3,0.09464135850260447,5.5003210226439485,4.174076397193378
picnicScene,linguistic+acoustic,4,0.10227130891768577,5.4220394227517446,4.307700426228277
picnicScene,full,0,0.10395010554059625,5.682053754422095,4.191120801989001
picnicScene,full,1,0.08919160773826551,5.281015506981139,4.224786978161744
picnicScene,full,2,0.08168006483053669,4.759081694278225,3.9340076378341955
picnicScene,full,3,0.13525800121222487,5.375526263921703,4.064821204640851
picnicScene,full,4,0.15042147647162607,5.274628547780748,4.155658525464492
journaling,baseline,0,-0.004767838653350065,5.948781510981144,4.724297973437886
journaling,baseline,1,-0.0008800034635989551,5.612630596464203,4.450385923600209
journaling,baseline,2,-0.005980840385354735,5.31620817705766,4.353120094191523
journaling,baseline,3,-0.01568056442016119,5.959312882809254,4.63142794085191
journaling,baseline,4,-0.00025074095018573495,5.666961626123342,4.532188644688645
journaling,demographics,0,0.03519423249540643,5.82928247812742,4.593274544972588
journaling,demographics,1,0.05958710120996036,5.440448978891516,4.279947769900572
journaling,demographics,2,0.07672090030844947,5.092999419804336,4.165393479450398
journaling,demographics,3,0.09739989905161839,5.617787477578963,4.308870369901075
journaling,demographics,4,0.09220449603353253,5.398708077944192,4.225838449672308
journaling,linguistic,0,-0.06243081782466198,6.162714868633507,4.7990990795045985
journaling,linguistic,1,-0.044694709637984165,5.678444404864158,4.476604756344135
journaling,linguistic,2,-0.07181665655896574,5.551205723598336,4.441448246198292
journaling,linguistic,3,0.029526326380722168,5.745607296409927,4.413905012532239
journaling,linguistic,4,0.01701654119523055,5.526295480002741,4.310578683782581
journaling,acoustic,0,0.15995594883343778,5.439339744104542,4.162632619005835
journaling,acoustic,1,0.0574857971033329,5.441126879339684,4.366759347689072
journaling,acoustic,2,0.08999819748909998,5.0562466442015,4.116016462523119
journaling,acoustic,3,0.07794243644320442,5.678016289876208,4.4023585885208405
journaling,acoustic,4,0.10916687825745885,5.35978185863988,4.195046324126896
journaling,linguistic+acoustic,0,0.10883425599281904,5.644181706202773,4.3245216553360795
journaling,linguistic+acoustic,1,0.027596803379289825,5.4492861923874445,4.26087597356158
journaling,linguistic+acoustic,2,-0.019405600139749568,5.413779694514389,4.275172359624462
journaling,linguistic+acoustic,3,0.07895470372334035,5.5973769427421605,4.243222406373741
journaling,linguistic+acoustic,4,0.09032835898313929,5.332222442716424,4.18228032488556
journaling,full,0,0.13304267141350068,5.5669921103724125,4.284465299641835
journaling,full,1,0.10292347149681869,5.233969352192019,4.074512860485339
journaling,full,2,0.08633937102212175,5.125302781158565,4.074506781221906
journaling,full,3,0.11038226319809197,5.501052333023472,4.170166895485893
journaling,full,4,0.14734441735105042,5.1624130564784965,4.096679535198793
