task,model,fold,r2,rmse,mae
picnicScene,demographics,0,-0.05549013258912172,1.6546875075136194,1.3384623117562244
picnicScene,demographics,1,-0.012867383108813524,2.0628565403524934,1.5467374891385128
picnicScene,demographics,2,0.002241485621858441,2.5843948569506225,1.6755317846303024
picnicScene,demographics,3,-0.004168824951162886,2.0081543623415126,1.5131284539670915
picnicScene,demographics,4,-0.031584773094251783,3.0178848667969307,1.7838896168337377
picnicScene,linguistic,0,-0.4344120230683519,1.9289717068468233,1.5367165059186423
picnicScene,linguistic,1,-0.054853260414807314,2.1051776866588905,1.5360781540545099
picnicScene,linguistic,2,-0.03743724296288797,2.635281809128553,1.8303574059329915
picnicScene,linguistic,3,-0.05011984182262896,2.0535872443112466,1.612612962793747
picnicScene,linguistic,4,0.10719548765425824,2.8075557836614813,1.741451792842723
picnicScene,acoustic,0,-29.078921746070538,8.833240016122057,3.155379999856118
picnicScene,acoustic,1,-1.9021183387955842,3.491807489612469,2.408309476728936
picnicScene,acoustic,2,-0.235249484295865,2.875566976565328,2.0700829395235454
picnicScene,acoustic,3,-0.472410446668621,2.4316897876765307,1.7760155153515582
picnicScene,acoustic,4,-0.19213532103964281,3.244240066776108,2.1832528417112598
picnicScene,linguistic+acoustic,0,-33.84029334137755,9.50670025256713,3.4257356564733144
picnicScene,linguistic+acoustic,1,-3.554293885512095,4.374246563889178,2.599703316665839
picnicScene,linguistic+acoustic,2,-0.22927398355689554,2.868603288745203,2.1625745339870526
picnicScene,linguistic+acoustic,3,-0.9269093539611966,2.7817901713503446,2.130718377985672
picnicScene,linguistic+acoustic,4,-0.07133545232336447,3.07548026200331,2.2659106850302724
picnicScene,full,0,-34.755350174895426,9.630734649896185,3.4106008902943907
picnicScene,full,1,-3.768146248997631,4.475767487673036,2.6595339291742506
picnicScene,full,2,-0.20683523342935595,2.842301454299462,2.158493623149243
picnicScene,full,3,-1.113139410001006,2.913116148597088,2.2372642413144557
picnicScene,full,4,-0.08313212264944903,3.0923662430319827,2.2909076293737045
journaling,baseline,0,-0.08791677113717955,1.6799127845941537,1.3634423897581796
journaling,baseline,1,-4.113997217114473e-06,2.0497156956435174,1.534645232815964
journaling,baseline,2,-5.129113424873211e-06,2.5873028125293414,1.6551686014372573
journaling,baseline,3,-0.0009437950031496722,2.0049270333808984,1.5060918462980313
journaling,baseline,4,-0.017718067888466082,2.997532828769686,1.7608359133126934
journaling,demographics,0,-0.05549013258912172,1.6546875075136194,1.3384623117562244
journaling,demographics,1,-0.012867383108813524,2.0628565403524934,1.5467374891385128
journaling,demographics,2,0.002241485621858441,2.5843948569506225,1.6755317846303024
journaling,demographics,3,-0.004168824951162886,2.0081543623415126,1.5131284539670915
journaling,demographics,4,-0.031584773094251783,3.0178848667969307,1.7838896168337377
journaling,linguistic,0,-0.34019423417149364,1.8645445816035298,1.3472041319073287
journaling,linguistic,1,-0.10833394507535443,2.1578837804660096,1.714393170215849
journaling,linguistic,2,0.04086028012102594,2.533886075991464,1.8404846739431766
journaling,linguistic,3,-0.12147833056928525,2.122213970143408,1.624131854259617
journaling,linguistic,4,-0.02572216911200731,3.0092971708082534,1.8890496167548314
journaling,acoustic,0,-1.215666057989881,2.3974030398746304,1.7544593731340783
journaling,acoustic,1,-0.9801416493516957,2.8843028739013947,2.0705898335137523
journaling,acoustic,2,-0.36923848722017283,3.027510763542694,2.0417875744785965
journaling,acoustic,3,-0.8471375207167824,2.723600096798096,2.0031561431080958
journaling,acoustic,4,-0.07437778290777342,3.07984397199919,2.221305789207045
journaling,linguistic+acoustic,0,-1.5874076783948579,2.590725087238653,1.858526228958394
journaling,linguistic+acoustic,1,-0.9116412675898606,2.8339744599772274,2.2244905234757497
journaling,linguistic+acoustic,2,-1.253464150667115,3.8839307114403545,2.497689323403882
journaling,linguistic+acoustic,3,-1.0130406949713935,2.843282441662099,2.2034922867107776
journaling,linguistic+acoustic,4,-0.08224524664381505,3.0910999584310916,2.2919424171334164
journaling,full,0,-1.803315819729657,2.696652052055941,1.930524512116371
journaling,full,1,-1.0106454174701618,2.9064340819109877,2.2912073879353136
journaling,full,2,-1.297291013370994,3.9215174663676664,2.484853704168689
journaling,full,3,-1.0491714827591627,2.8686850991083874,2.242964229892313
journaling,full,4,-0.1415788754091858,3.174703476880469,2.3144916960515616
