task,model,r2_mean,r2_std,r2_se,r2_ci_low,r2_ci_high
cookieTheft,acoustic,0.042739960773396854,0.0995360652430359,0.04451388161925648,-0.04450724720034584,0.12998716874713956
cookieTheft,baseline,-0.011073193997107645,0.014033607509741681,0.006276020072266788,-0.02337419333875055,0.00122780534453526
cookieTheft,demographics,-0.014956504077989142,0.03255762743778933,0.01456021362740185,-0.04349452278769676,0.013581514631718482
cookieTheft,full,0.10553908665408458,0.190596129310195,0.08523718027718723,-0.061525786689202375,0.2726039599973715
cookieTheft,linguistic,0.12874594678577184,0.1806133286736823,0.0807727361113731,-0.029568615992519448,0.28706050956406315
cookieTheft,linguistic+acoustic,0.10752429287053247,0.18987551263369798,0.08491491070231376,-0.05890893210600248,0.27395751784706746
journaling,acoustic,0.013887442973065767,0.037418206918642824,0.016733930853247658,-0.018911061499299643,0.046685947445431177
journaling,baseline,-0.011073193997107645,0.014033607509741681,0.006276020072266788,-0.02337419333875055,0.00122780534453526
journaling,demographics,-0.014956504077989142,0.03255762743778933,0.01456021362740185,-0.04349452278769676,0.013581514631718482
journaling,full,0.06885265639567802,0.09933286456569664,0.04442300751373556,-0.018216438331243687,0.1559217511225997
journaling,linguistic,0.0605289603817716,0.11084695741009903,0.04957226637360109,-0.03663268171048654,0.15769060247402975
journaling,linguistic+acoustic,0.07265706754819752,0.09584048902623007,0.042861169691894616,-0.01135082504791593,0.15666496014431097
picnicScene,acoustic,0.06930574868318282,0.09271178157316608,0.041461969182542344,-0.011959710914600172,0.15057120828096582
picnicScene,baseline,-0.011073193997107645,0.014033607509741681,0.006276020072266788,-0.02337419333875055,0.00122780534453526
picnicScene,demographics,-0.014956504077989142,0.03255762743778933,0.01456021362740185,-0.04349452278769676,0.013581514631718482
picnicScene,full,0.19930929740735956,0.1631705568490934,0.07297209140821334,0.05628399824726141,0.3423345965674577
picnicScene,linguistic,0.1906792512531938,0.16554053326886392,0.07403197708414903,0.04557657616826169,0.33578192633812587
picnicScene,linguistic+acoustic,0.20640263416363372,0.163362866229474,0.07305809477766172,0.06320876839941675,0.3495964999278507
