task,model,fold,r2,rmse,mae
picnicScene,acoustic,0,0.12862315304659167,5.292892135575387,4.247251829703919
picnicScene,acoustic,1,0.034502224471560705,5.422271394391471,4.411672905694767
picnicScene,acoustic,2,0.08202864080976291,4.992562186266717,4.072024517990895
picnicScene,acoustic,3,0.06753992376154938,5.740300247559808,4.423300166068369
picnicScene,acoustic,4,0.10995564603116481,5.378294909575829,4.280330506872317
picnicScene,linguistic+acoustic,0,0.007299371871074323,5.649359130256969,4.1385963462819735
picnicScene,linguistic+acoustic,1,0.15991926834294923,5.057852081383966,4.165050746509569
picnicScene,linguistic+acoustic,2,0.0969509572389079,4.951816990927215,4.121496895067139
picnicScene,linguistic+acoustic,3,0.1227547750712622,5.567753404426079,4.2371077683543215
picnicScene,linguistic+acoustic,4,0.12955205747415421,5.318757490926524,4.242578849914017
picnicScene,full,0,0.06128868661180609,5.493587692616608,4.059520294548775
picnicScene,full,1,0.1509602804262653,5.084750130504083,4.136693029406399
picnicScene,full,2,0.10774177928908424,4.922142654404457,4.127727521115244
picnicScene,full,3,0.15737909687438467,5.456769385508319,4.127992519635834
picnicScene,full,4,0.1748616209824193,5.17847854599324,4.126387293513713
journaling,baseline,0,-0.011042616851386411,5.70131145345257,4.603238406685743
journaling,baseline,1,-0.0003302812703849245,5.519215099319455,4.395397117266741
journaling,baseline,2,-0.004827385910429749,5.223416406851768,4.260142950352927
journaling,baseline,3,-0.019162604774254133,6.001243184207051,4.654882426195884
journaling,baseline,4,-4.819073525785811e-06,5.7008528870521,4.53312934590015
journaling,demographics,0,0.026940505415867233,5.5931920633125705,4.463054190200965
journaling,demographics,1,0.07224962160844428,5.315219233770628,4.182244224288296
journaling,demographics,2,0.07962883154601741,4.999083836759195,4.10635423281602
journaling,demographics,3,0.08987645913596731,5.671130741617815,4.327915926323598
journaling,demographics,4,0.09723645808689318,5.416587877569203,4.222543409626824
journaling,linguistic,0,-0.037641718390796,5.775821293887231,4.552152483193335
journaling,linguistic,1,0.024884488773850744,5.449211251368998,4.37413204380818
journaling,linguistic,2,-0.04319121471132825,5.3221961669088955,4.269351345167443
journaling,linguistic,3,0.07552916288298817,5.715656143178301,4.3067653041667695
journaling,linguistic,4,0.08504537981351556,5.453038510852992,4.269704988282665
journaling,acoustic,0,0.1706490803501961,5.163678574042807,4.016347160494997
journaling,acoustic,1,0.06101181146845969,5.347313874779721,4.309464574804956
journaling,acoustic,2,0.09232725776618733,4.964477699394818,4.06553536289055
journaling,acoustic,3,0.06460628222769538,5.749323024646075,4.454106257023561
journaling,acoustic,4,0.08357167738228899,5.457428303860707,4.270280505287146
journaling,linguistic+acoustic,0,0.11678109156639116,5.3287361203951376,4.11781034583039
journaling,linguistic+acoustic,1,0.12380442082987886,5.165425962453386,4.102191423808768
journaling,linguistic+acoustic,2,-0.011107984636397061,5.2397152654042864,4.120149348096305
journaling,linguistic+acoustic,3,0.12219055504919052,5.569543629610676,4.21143012363791
journaling,linguistic+acoustic,4,0.13286728658220803,5.308619193038479,4.180671857664377
journaling,full,0,0.14083821239324712,5.255663023871482,4.087360029878397
journaling,full,1,0.17530122903387546,5.011333272483673,3.9350066038894904
journaling,full,2,0.09398839372096057,4.9599328626140124,3.919633389596978
journaling,full,3,0.16110755569213164,5.444683347776117,4.123476717179402
journaling,full,4,0.17340348628511804,5.183052073598558,4.080389422318931
