target,task,model,fold,r2,rmse,mae,estimator
PhonemicFluencyScore,cookieTheft,full,3,0.01745012326769302,4.337002784658241,3.543564345816933,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,full,4,0.07824152079688629,4.677366644554019,3.6168927580536434,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,baseline,0,-0.0006890009844577882,4.714646700042056,3.733287278137953,DummyRegressor
PhonemicFluencyScore,cookieTheft,baseline,1,-0.011120548878175374,4.44562642888221,3.525858766441068,DummyRegressor
PhonemicFluencyScore,cookieTheft,baseline,2,-0.004183647976962135,4.806383161261375,3.874080594287848,DummyRegressor
PhonemicFluencyScore,cookieTheft,baseline,3,-0.0008405491686924726,4.377184417704367,3.583828580059233,DummyRegressor
PhonemicFluencyScore,cookieTheft,baseline,4,-0.0004203469686121508,4.872861880089087,3.8209760132340778,DummyRegressor
PhonemicFluencyScore,journaling,demographics,0,-0.031995777227207034,4.787828115141771,3.8180873065136356,RandomForestRegressor
PhonemicFluencyScore,journaling,demographics,1,-0.044688963228669554,4.51881956682315,3.5624038864726306,RandomForestRegressor
PhonemicFluencyScore,journaling,demographics,2,-0.019749282686981395,4.843491268766979,3.886421023015802,RandomForestRegressor
PhonemicFluencyScore,journaling,demographics,3,-0.04834634371009039,4.4798635957968616,3.6373785712920648,RandomForestRegressor
PhonemicFluencyScore,journaling,demographics,4,0.025698825876579234,4.8088303568324715,3.7875881368866,RandomForestRegressor
PhonemicFluencyScore,journaling,acoustic,0,0.02571511153649153,4.652030718578933,3.677125338958096,RandomForestRegressor
PhonemicFluencyScore,journaling,acoustic,1,-0.026623621434325617,4.479578212287185,3.571533177763927,RandomForestRegressor
PhonemicFluencyScore,journaling,acoustic,2,0.0027459401672353945,4.789770704853772,3.8767826787848003,RandomForestRegressor
PhonemicFluencyScore,journaling,acoustic,3,-0.020067551947879236,4.419029133364489,3.6477632241068223,RandomForestRegressor
PhonemicFluencyScore,journaling,acoustic,4,-0.000741139292268933,4.873643077412342,3.8649341082913313,RandomForestRegressor
PhonemicFluencyScore,journaling,linguistic,0,0.009116908657187395,4.691490047466079,3.731094384580281,RandomForestRegressor
PhonemicFluencyScore,journaling,linguistic,1,0.004860966792890387,4.410353270590233,3.50674663259986,RandomForestRegressor
PhonemicFluencyScore,journaling,linguistic,2,0.011777079872714147,4.768033280944278,3.860833320948142,RandomForestRegressor
PhonemicFluencyScore,journaling,linguistic,3,-0.007567319642477921,4.39186957698884,3.5760960477474963,RandomForestRegressor
PhonemicFluencyScore,journaling,linguistic,4,-0.0015053909221414141,4.875503687847711,3.806992528943363,RandomForestRegressor
PhonemicFluencyScore,journaling,linguistic+acoustic,0,0.04626028719340658,4.602719659460697,3.6325620739385673,RandomForestRegressor
PhonemicFluencyScore,journaling,linguistic+acoustic,1,0.015224453100552982,4.387328217623884,3.4961936926589905,RandomForestRegressor
PhonemicFluencyScore,journaling,linguistic+acoustic,2,0.03201607074617996,4.718955592738467,3.773061299930045,RandomForestRegressor
PhonemicFluencyScore,journaling,linguistic+acoustic,3,0.009656741443315187,4.354168915602208,3.5340073784489325,RandomForestRegressor
PhonemicFluencyScore,journaling,linguistic+acoustic,4,0.04497642429204063,4.761018729360212,3.753906468084591,RandomForestRegressor
PhonemicFluencyScore,journaling,full,0,0.05256910925081382,4.587471306949428,3.6189907636570444,RandomForestRegressor
PhonemicFluencyScore,journaling,full,1,0.004069164713486284,4.412107514170923,3.507534409646631,RandomForestRegressor
PhonemicFluencyScore,journaling,full,2,0.036096415661795334,4.708999177071982,3.7637414986787117,RandomForestRegressor
PhonemicFluencyScore,journaling,full,3,0.010079112552529024,4.353240312682396,3.556987331435895,RandomForestRegressor
PhonemicFluencyScore,journaling,full,4,0.053708524892733256,4.739202952729918,3.715741188098813,RandomForestRegressor
PhonemicFluencyScore,journaling,baseline,0,-0.0006890009844577882,4.714646700042056,3.733287278137953,DummyRegressor
PhonemicFluencyScore,journaling,baseline,1,-0.011120548878175374,4.44562642888221,3.525858766441068,DummyRegressor
PhonemicFluencyScore,journaling,baseline,2,-0.004183647976962135,4.806383161261375,3.874080594287848,DummyRegressor
PhonemicFluencyScore,journaling,baseline,3,-0.0008405491686924726,4.377184417704367,3.583828580059233,DummyRegressor
PhonemicFluencyScore,journaling,baseline,4,-0.0004203469686121508,4.872861880089087,3.8209760132340778,DummyRegressor
