,n_words,ttr,mattr,filler_word_ratio,concreteness_score,aoa_average,average_word_length,brunets_index,honores_statistic,guirauds_statistic,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,OTHER,NOUN/VERB,PRON/NOUN,DET/NOUN,AUX/VERB,OPEN/CLOSED,POS_ENTROPY,LEXICAL_DENSITY,speech_rate,pause_ratio,n_pauses,avg_pause_duration,articulation_rate,hesitation_ratio,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_amean,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile80.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,eGeMAPS_loudness_sma3_amean,eGeMAPS_loudness_sma3_stddevNorm,eGeMAPS_loudness_sma3_percentile20.0,eGeMAPS_loudness_sma3_percentile50.0,eGeMAPS_loudness_sma3_percentile80.0,eGeMAPS_loudness_sma3_pctlrange0-2,eGeMAPS_loudness_sma3_meanRisingSlope,eGeMAPS_loudness_sma3_stddevRisingSlope,eGeMAPS_loudness_sma3_meanFallingSlope,eGeMAPS_loudness_sma3_stddevFallingSlope,eGeMAPS_spectralFlux_sma3_amean,eGeMAPS_spectralFlux_sma3_stddevNorm,eGeMAPS_mfcc1_sma3_amean,eGeMAPS_mfcc1_sma3_stddevNorm,eGeMAPS_mfcc2_sma3_amean,eGeMAPS_mfcc2_sma3_stddevNorm,eGeMAPS_mfcc3_sma3_amean,eGeMAPS_mfcc3_sma3_stddevNorm,eGeMAPS_mfcc4_sma3_amean,eGeMAPS_mfcc4_sma3_stddevNorm,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_jitterLocal_sma3nz_stddevNorm,eGeMAPS_shimmerLocaldB_sma3nz_amean,eGeMAPS_shimmerLocaldB_sma3nz_stddevNorm,eGeMAPS_HNRdBACF_sma3nz_amean,eGeMAPS_HNRdBACF_sma3nz_stddevNorm,eGeMAPS_logRelF0-H1-H2_sma3nz_amean,eGeMAPS_logRelF0-H1-H2_sma3nz_stddevNorm,eGeMAPS_logRelF0-H1-A3_sma3nz_amean,eGeMAPS_logRelF0-H1-A3_sma3nz_stddevNorm,eGeMAPS_F1frequency_sma3nz_amean,eGeMAPS_F1frequency_sma3nz_stddevNorm,eGeMAPS_F1bandwidth_sma3nz_amean,eGeMAPS_F1bandwidth_sma3nz_stddevNorm,eGeMAPS_F1amplitudeLogRelF0_sma3nz_amean,eGeMAPS_F1amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_F2frequency_sma3nz_amean,eGeMAPS_F2frequency_sma3nz_stddevNorm,eGeMAPS_F2bandwidth_sma3nz_amean,eGeMAPS_F2bandwidth_sma3nz_stddevNorm,eGeMAPS_F2amplitudeLogRelF0_sma3nz_amean,eGeMAPS_F2amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_F3frequency_sma3nz_amean,eGeMAPS_F3frequency_sma3nz_stddevNorm,eGeMAPS_F3bandwidth_sma3nz_amean,eGeMAPS_F3bandwidth_sma3nz_stddevNorm,eGeMAPS_F3amplitudeLogRelF0_sma3nz_amean,eGeMAPS_F3amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_alphaRatioV_sma3nz_amean,eGeMAPS_alphaRatioV_sma3nz_stddevNorm,eGeMAPS_hammarbergIndexV_sma3nz_amean,eGeMAPS_hammarbergIndexV_sma3nz_stddevNorm,eGeMAPS_slopeV0-500_sma3nz_amean,eGeMAPS_slopeV0-500_sma3nz_stddevNorm,eGeMAPS_slopeV500-1500_sma3nz_amean,eGeMAPS_slopeV500-1500_sma3nz_stddevNorm,eGeMAPS_spectralFluxV_sma3nz_amean,eGeMAPS_spectralFluxV_sma3nz_stddevNorm,eGeMAPS_mfcc1V_sma3nz_amean,eGeMAPS_mfcc1V_sma3nz_stddevNorm,eGeMAPS_mfcc2V_sma3nz_amean,eGeMAPS_mfcc2V_sma3nz_stddevNorm,eGeMAPS_mfcc3V_sma3nz_amean,eGeMAPS_mfcc3V_sma3nz_stddevNorm,eGeMAPS_mfcc4V_sma3nz_amean,eGeMAPS_mfcc4V_sma3nz_stddevNorm,eGeMAPS_alphaRatioUV_sma3nz_amean,eGeMAPS_hammarbergIndexUV_sma3nz_amean,eGeMAPS_slopeUV0-500_sma3nz_amean,eGeMAPS_slopeUV500-1500_sma3nz_amean,eGeMAPS_spectralFluxUV_sma3nz_amean,eGeMAPS_loudnessPeaksPerSec,eGeMAPS_VoicedSegmentsPerSec,eGeMAPS_MeanVoicedSegmentLengthSec,eGeMAPS_StddevVoicedSegmentLengthSec,eGeMAPS_MeanUnvoicedSegmentLength,eGeMAPS_StddevUnvoicedSegmentLength,eGeMAPS_equivalentSoundLevel_dBp,PhonemicFluencyScore
n_words,1.0,-0.40960671869008225,-0.016635749375715787,0.021644295435261005,-0.0667051442335845,0.1744104841234431,0.01750245161075444,0.484663780579749,-0.09087087273485969,0.38742913402477697,0.13042868380470926,0.05263240988456524,0.07558710008586107,-0.04526799924246665,0.030458263928772884,-0.03740595856498942,0.015722300084718463,-0.017127672270829494,0.046283751440133976,-0.06056767998638821,0.004321572407492745,0.0011948931919855842,,0.019754547702517736,,-0.14717192189315975,-0.009438271787246927,0.09380130367857956,0.007943805543070817,-0.03393721556060351,0.02659403056756166,-0.008547074552998822,0.11241385171817295,-0.009647933497595575,0.09317545479366972,-0.04937951702925122,0.9392084152775014,-0.04945045627731844,0.06902602645953397,-0.050779994510672326,-0.036625684743849855,0.06610061230964694,-0.049450765712007884,-0.052391540635965336,-0.027130428769229015,0.01690204355665112,0.025709956425241456,0.04053338284175095,0.03105613924991496,0.04752775672788183,0.07891287983693077,-0.05211106493746197,0.07501897868750161,0.07041862204657169,0.06439410192343192,0.049615798031591996,0.0360312070861203,0.017951622900636982,0.04943709220357372,0.04086850993936667,0.08339639372913178,-0.05234498006866095,0.0477373286501455,0.004001308394375231,-0.0581534297772549,0.001217710059557798,0.04668764520880644,-0.006052544624863314,-0.019487160771030868,-0.0069126095610481395,0.042077320435836195,-0.0194667239788529,0.07802287845403563,-0.04714199367450893,-0.07270045393679792,0.019826338800780108,-0.025129015831963197,-0.001276486113574334,-0.05891452544635985,0.005852647464714556,0.005224111959078944,0.05225519531780243,-0.02444017026298362,0.021800323876201358,0.0695925256446488,-0.07100929980871022,-0.010965696831903151,0.03147244549470464,-0.00880507504868433,-0.006140679886005347,0.07115594724114178,-0.07338015877458261,-0.027031142664059548,0.028650643010858443,0.024138631618531414,-0.05103182519189406,0.0746636741420151,-0.07769750839549652,0.06259587612713657,-0.0399636923078902,-0.05245311883115506,0.027942101902971084,-0.018226373508359366,-0.012746376744897116,0.042610398152346754,-0.01598941613368684,0.061140658263529685,-0.006376464996762715,0.0048039696030925,0.01671802606836026,-0.07907986138987631,-0.018932498325122726,0.04166670783160347,-0.002836675183531399,-0.004650603943140736,-0.004094077528698667,0.012604455860223298,-0.007213526687760636,-0.01327361793058019,-0.02897956567606825,0.05838118153095645,0.025460633523598657,-0.055900178109748976,-0.009533742528941605,-0.00607859309904136,-0.07714322545125532,-0.0751539928417633,0.039173992066050115,0.04316933865717906
ttr,-0.40960671869008225,1.0,0.5215661657736247,-0.13916104896120554,-0.1125882514335101,0.09598658055440053,0.33926245611673683,-0.9503963571906262,0.6601344911908693,-0.06294743276657622,0.02660326994809185,-0.10717384892151925,0.09356691814508149,0.08635751363593104,-0.22606039803333108,-0.1286488015058436,-0.10811235000926722,-0.08959506433356253,-0.07755612471310643,0.259043205638321,-0.004090014507581457,0.06725778181694855,,0.043583302100033035,,0.31707951672473617,0.03116674296113861,-0.26377061110907213,0.030144803077216446,-0.05017567085215247,-0.076638820301121,0.1536421576255492,-0.020063117518183998,0.22448853241992245,-0.3036614950876576,0.21720377956154313,-0.2262844764691501,0.14864112647300512,-0.19239124661849175,0.220039987756133,-0.004908010591321809,-0.011461283972072024,0.010823996792150884,0.004999455390428381,0.009848891947729158,0.0007084182816406568,-0.0335564321089458,-0.06418699829842697,0.018530341783114367,-0.03811267966439088,-0.26410469767752504,0.20101127234297944,-0.1906829824016194,-0.29057982615641453,-0.2271412154919105,-0.19276032057377598,-0.12578948288938765,-0.032153592835047144,-0.15912903893870312,-0.12474013952600377,-0.2512979773897862,0.2041591734264411,-0.07349366973004781,-0.04236074303580722,0.06027957556566091,-0.018590115182723924,-0.04659674792362876,0.021365352807806274,0.02245825087873726,0.02875572595379656,0.0019360099954531178,-0.032646942707607006,-0.017403390811977722,-0.0017624638601652382,0.02613833946169781,0.04196472817336235,0.029268093137588096,-0.010026057172315903,0.07052534474466134,0.011212299072768958,0.019086405494009633,-0.10321081332879053,0.01222807743965229,-0.007874385064770402,-0.24975061048327143,0.2526934850191096,0.062237381118721215,-0.0723500094058822,0.0006073172214265351,0.028188860413905246,-0.250252648666985,0.24927683542883117,0.08718918471786828,-0.1228653298367393,-0.03273980216182832,0.02929137046058217,-0.25117803095354924,0.24609062391208075,-0.10585731375079585,0.04971070222091312,0.0753936910238959,-0.07676993274801515,-0.0037818580920121595,0.020138061301585835,-0.04233564838249738,0.018876725764802104,-0.1533146584363434,0.06603947685345131,0.002515489267967181,-0.036931141128075724,0.09333545015749925,0.06482227312831992,0.0024886592636244546,0.024538346875760193,0.00017813636991080993,0.014928521545220038,-0.09022613325146575,0.07929817518626937,0.009736389890308159,0.020081375560658525,-0.16242255450967893,-0.1690347201182423,-0.041104612716300656,0.006047112701076872,0.009159788909366475,0.19136945452823673,0.19421954602074049,-0.18685304934402772,-0.05341481031018046
mattr,-0.016635749375715787,0.5215661657736247,1.0,-0.02390849839118411,-0.2715760005052395,0.38010049578737937,0.42643672961168083,-0.2969825083818288,0.41968255150990624,0.6048888481288077,0.17756401934209115,-0.029396844050214817,0.31505493382082084,0.0022666388313648525,-0.2005261368028667,-0.42617675576264413,-0.07107689455322912,-0.32036282633980645,-0.046461142017983056,0.2461552275834023,0.24347902522973394,0.007278275105201536,,0.25926807120756534,,0.16640003896584155,0.049014921757181626,-0.3240764089522478,0.28409345324904206,-0.18296935150751223,-0.13065084682477626,0.028510248692486983,0.3883267412841056,0.10404446204786326,0.09882277176724753,-0.11778841805862583,-0.039612588807551294,-0.05086706776751992,0.04165734528987101,-0.12134916249861967,0.0618698949753266,0.04636032545247692,0.033950687000441584,0.03499838389862863,0.06815448877495642,0.04422538583274379,0.03543221692178066,0.004329616814107933,0.09654080311938808,0.06645050773657545,0.008371694719105508,-0.12685776151911554,0.019550735561520864,0.04872056026166538,-0.005476192948266695,-0.010443741271711526,0.03336346872094482,0.033605877281079694,-0.0009275925838911067,-0.04783379184753434,0.05740303903256459,-0.11357309381576872,-0.07210746263751366,-0.018881154302925057,0.0714889463991242,0.04060151012946493,0.010886304624155916,0.05687791958189377,-0.036901134782648407,0.05095586675410317,0.09665165454794032,-0.10367390594772283,0.07456843794910473,-0.09079436475062784,-0.03011823804817026,0.08037352560924532,-0.026032803526642785,-0.018067503536644026,0.005884416447543138,0.004608082071290902,0.08498464607694042,-0.0253908584896623,-0.05518322755399813,0.08863246656667481,0.05942013720362149,-0.02967380155562496,0.1126905434884105,0.007961127592124362,-0.04103866659276236,0.06383959411387989,0.064853927714158,-0.03299090888032523,0.15453333107676573,-0.08920703585916497,-0.059180870362096155,0.0752822284464876,0.06541892035523357,-0.031756713730253766,-0.005946276202066473,-0.027023407009050288,0.01421258523557238,-0.029796577025698937,0.03825349269528606,-0.004963960028746152,-0.025238502981038878,-0.03255897307332431,0.02579934476392686,-0.014763079944582144,-0.05268680651986505,0.02266825791519575,0.04965394082711884,0.0438700433848164,-0.004376403003918937,-0.022686206080731235,-0.042566471965237065,0.009180757900854961,0.05669774329279609,-0.035002031136726675,0.009961723631823708,0.010306006352261261,0.05823813278473018,0.13970600855361992,0.10528718511420102,0.0042885059757369485,-0.0022869981573629284,-0.1445147462954155,-0.11220650656721981,0.013119166581556627,0.05127629429320937
filler_word_ratio,0.021644295435261005,-0.13916104896120554,-0.02390849839118411,1.0,-0.1323737718533128,0.026894135921329936,-0.2093799538121545,0.15886880279802526,-0.07191819187444275,0.07296689036744027,-0.023803802982785113,-0.1774550870950416,0.12721267946391818,-0.21128055413095928,0.03439058049548475,-0.20875262290967145,0.9180969232820205,-0.28527728485335335,-0.07810321267200404,-0.07727469899686581,0.08514078711778164,0.008367293193275366,,0.0648880701963828,,-0.10999996786258771,0.04463580502480297,-0.07553713298557777,0.16589069777353807,0.05222269920521244,-0.14902425251168117,0.3307468930695624,0.4048285553401857,-0.29769264111923716,0.05179371628015843,-0.16695098003289394,-0.03412045198415013,-0.0897437075517143,-0.06439212056896688,-0.1670054245175784,-0.08075197256595232,0.08505435129420191,-0.07185964708492755,-0.10852079692200454,-0.08561044033128574,-0.027500795555714923,0.031098838590864715,0.028955451697770085,-0.03288347831217725,0.00021149894470253754,0.13785420602943613,-0.13626967850140248,0.08833120563179486,0.13793655952061343,0.1280576104963483,0.11327639040212968,0.04574277067884156,0.0343681057664594,0.04079195645935862,0.08926678446122922,0.11141943425261805,-0.12562342060764572,0.06745568527375644,0.012333699084408716,-0.04198636872810132,0.037736704832223175,0.016203783307553014,0.01420030378046153,0.013660598910749736,0.015297600470448848,-0.017449193294338524,0.026383794167729388,0.023188365868314798,0.010157879198275635,-0.07354850562064721,0.09497203530072193,-0.028090040148594436,0.017044432560134173,-0.06126045515537519,0.011913103682754249,-0.028013277092291188,0.07117903750262275,-0.0067140110835580335,-0.020633003004734734,0.20667856742979643,-0.2002312315309802,-0.08855842486287926,0.07167333263833159,0.024167184196755842,-0.10615228368653322,0.20112755424351522,-0.19657071081123847,-0.09257693765287382,0.10256521303251347,-0.04551672184303881,-0.01141206550596426,0.1965973684400239,-0.17812652880056692,0.07381598142024172,0.019911701050449156,-0.05140198345568615,-0.0021095164973884573,-0.047010896961056696,-0.02593782923216421,0.09573293973691663,-0.060807008178280914,0.034999145629123714,0.011658994600702488,0.004354914893129193,0.026156750852044493,-0.06332327909814381,0.0267340491888146,-0.009021220997575453,-0.0395452917885633,0.03695897190364777,-0.03951976559012802,0.054710377692859635,-0.034281605770304806,0.020996016263180293,0.04040464511094703,0.08488553589038815,0.012204232636061059,0.011617239635834532,0.02827602056707165,0.039971432270468975,-0.15570782604242042,-0.15420974647840296,0.10135420030995546,-0.06318133067683039
concreteness_score,-0.0667051442335845,-0.1125882514335101,-0.2715760005052395,-0.1323737718533128,1.0,-0.5571264528669894,-0.15908132789038848,0.014066168843934614,-0.17859826489857153,-0.2918318099537341,-0.1320407615630028,0.19488863942993112,-0.38568576867111987,-0.24190751794424065,-0.12474044630926455,0.2755506424602845,-0.1084558342035757,0.6190665473603819,0.20501248148865162,-0.41129985415770964,-0.13673553452758141,0.06729872312939232,,-0.33958029721577143,,-0.0041540052870555205,-0.02283579990854237,0.3259791721858292,-0.3340542250672839,-0.31460836014213395,-0.18332894955907186,0.22363919900087953,-0.540552231828728,0.2933948203051923,-0.1213403797312625,0.11280937449448909,-0.028588002243089182,0.06722628009246492,-0.07161995157494323,0.11375575485902154,0.07514978425374542,-0.07296090606040447,0.09795007273093909,0.09352385728983852,0.044752608748066594,-0.04360848198804003,-0.027409384417556328,-0.03325844465122218,-0.018839838287490005,-0.029543697658933898,-0.029163040594183988,0.13177171505929927,-0.05143531220531834,-0.07201268822052742,-0.00274517979594638,0.009463633209478376,0.005787402925772572,-0.006676088457838461,0.013683941798769085,0.01056981072714338,-0.07659416714171088,0.0855119149390898,0.017548961212520336,-0.023329246945025323,-0.04629782486644003,-0.03039193362277833,-0.014821174505946182,0.011268026497992847,-0.016377234904446144,0.023594218252735576,-0.0352508327401036,0.13213147161162908,-0.061273866343420885,0.10292753808591235,0.11042541433647088,-0.0060420735682224815,0.06673588920635919,0.06253372386722629,-0.0038750290229869777,-0.010772910055020653,0.027191461840612326,-0.01387084325780322,0.06771676003871414,-0.017376215211604585,-0.10285822945618223,0.07497539127425876,0.03699595891063954,-0.03097709908634278,0.028509128942421805,0.009112862525496809,-0.0970564093812414,0.06833666450487645,-0.003711931018677684,0.039307850126198446,0.038415556522047534,0.005419021656813453,-0.09328783000236214,0.06196407668595071,0.021934640573798375,0.055015994593214136,-0.019183930387165662,0.01978602271822804,0.07807623119767566,0.019597910831097808,-0.02177221814407546,0.050176912498896734,-0.01434618507339594,-0.04070096472563756,0.03711372031344399,-0.04548158593794538,-0.05163482405690648,-0.002481661774834573,-0.011492327733445497,0.06584080132330696,-0.032837752099214225,0.014623143874943503,-0.050140459073439315,0.020949750972434927,0.032214308615936466,-0.016114661999211365,-0.06607723721654549,-0.05348650942365524,-0.1075020747472457,0.01938777394751327,0.010491619376429024,0.17686030048782497,0.13356761713223825,-0.036940935059440794,-0.03252418313747942
aoa_average,0.1744104841234431,0.09598658055440053,0.38010049578737937,0.026894135921329936,-0.5571264528669894,1.0,0.42114365839561296,0.05880041350570418,0.19590653502747604,0.4874629304181276,0.2963916435205654,-0.020060507028705165,0.39331616554328647,0.12621839368337548,-0.04778582331297099,-0.3314964082354169,0.056677832512621144,-0.32523438785531505,-0.06020761582917843,0.1896850414519275,0.058404377448464044,-0.004339420472822783,,0.22201008177717685,,-0.1402118088491091,0.061583826790441915,-0.1072705005560228,0.16706649851151287,-0.0434248562327509,0.138262278769218,0.0018120987137304416,0.4506734848977336,-0.018889403444881863,0.1372875095689144,-0.18357795228070317,0.1053299696295663,-0.14811806371922068,0.03309458759604917,-0.18756085298984607,-0.04260842216131885,0.0893774752254416,-0.056728558230672015,-0.08367316522577325,-0.023430347423784335,0.028061295163495186,0.06273492283543637,0.07085616790361965,0.00228700149603763,0.02160405378602817,0.08008964838028819,-0.17254645239279545,0.08013948001251073,0.1348946806073676,0.049655742699403316,0.03290923386099935,0.05339457996591106,0.04509240445931398,0.035421183126931564,0.01594218009829361,0.1471361373368161,-0.151078134051998,-0.02743611945169146,0.029678282892123976,0.06163977449127983,0.04955205855894519,0.06552487041663341,-0.02627804781115298,-0.001491662231511436,0.021261287769123484,0.046349712793916524,-0.10688994103580073,0.08811818890894367,-0.10820164891117232,-0.10584402844804348,-0.009510243582726565,-0.03446300948180593,-0.05827400261267585,0.010191884403191399,-0.000526760607361871,-0.002001263052489884,0.06877929891259289,-0.09455332354134789,0.06761469926196674,0.1460926582213165,-0.12073703727889502,0.000618750039002861,0.10332538345411502,-0.033260844435778106,0.019037670644377773,0.1404757531762992,-0.11059857592053475,0.025577257731013388,-0.022324355807019993,-0.052172038960947895,0.027032594115640105,0.14178119401839784,-0.11118115261370891,-0.0010021219714687096,-0.05029649306561019,-0.010287001750160523,0.04016359308195072,-0.028074997393882802,-0.042412240016940134,0.0248097423588555,-0.027217936980172774,0.06691309478865697,-0.005207876488016348,-0.050553124906643404,0.040250122558564284,0.057591140530746945,-0.02611404686858458,0.04779409950137588,-0.0723185635678083,0.01980648750853344,0.028439180727028314,0.08599930832735735,-0.05666117891393787,-0.012757318116652922,0.017955651082342317,0.14815263109151297,0.1418476998674606,0.11732220059310802,0.014668795879932361,0.008922993006515117,-0.207597365658426,-0.1631014552366969,0.059633677432134304,0.10303634784968262
average_word_length,0.01750245161075444,0.33926245611673683,0.42643672961168083,-0.2093799538121545,-0.15908132789038848,0.42114365839561296,1.0,-0.22938641399433382,0.27682183220256634,0.28312417064144774,0.2072579268290114,-0.0409447470832413,0.2577033355734424,-0.006162490387266633,-0.16405630078822708,-0.16015832191597248,-0.23853089343038344,0.0058527201707013555,-0.06015794515791816,0.07127779758698322,-0.00962999180562559,0.01779012097516695,,0.11941171168733454,,0.12434505700134026,0.012080545236994608,-0.12556158040210677,-0.005019950518208898,-0.1803830465014257,-0.11529765371688354,0.17894736938908729,0.0589775204843357,0.37350789784042593,-0.047986256494173624,0.029368667899873174,0.036979821824609856,-0.020672552606535697,-0.034057730439020106,0.02874574366233337,0.018739561536696096,0.004487615468552327,0.025526464257920406,0.022016848708958432,0.005404668575843122,-0.018419090836420647,0.05908460323948826,0.06207847856327714,0.01604345105581712,-0.010710401084745937,-0.06958908395274803,-0.03407967293164925,-0.021084066544409915,-0.04118804590005869,-0.07610271540889203,-0.07485804096466571,-0.03474988783621533,-0.029688649099616663,-0.02072870553829404,-0.04536759930021492,-0.02610615450155103,-0.01872300125063736,-0.043601446838925445,-0.0318761421969606,0.05014620308001872,0.014459592284825214,0.0538186310054262,-0.018923666524516696,-0.0005674845360835843,0.018432376383499698,0.009367693489153608,-0.012106145714366101,0.014390209370032086,-0.04512235386137759,0.011862418513808537,-0.0293644195644817,0.06403028352161444,-0.03402374408468843,0.07279654424528346,-0.0322028915135589,0.020167852991373275,-0.008362189319151954,-0.017873091122850977,0.018688774054531693,-0.07304432343768348,0.08890122440643236,0.06085784358520174,0.0005539487929984771,-0.024320025216100254,0.04484961130858794,-0.08165956552222649,0.09924854037771319,0.08242659616139855,-0.08669723605792092,-0.024017201312795545,0.04751811224906098,-0.07666253054774276,0.08370535499293326,-0.05513713668123139,-0.025803001088075487,0.031646198430525664,-0.004943834366020163,0.01797542600905857,0.03969896026805942,-0.016490335798124485,-0.02501081270136825,0.008549580656465067,-0.043525819655631716,0.006416068128188552,0.014912115738172959,0.0654121754241415,0.015141853614811688,0.08257033040985873,0.011703768811895762,-0.0054393116375359325,-0.009813468968371562,0.03284910935601271,-0.040015982997487015,0.03452547599027435,0.02519809546912424,-0.009830609552184188,0.07211188902827669,0.05293626139843889,-0.04536739304590127,-0.05188590692331152,-0.0015565206848074848,0.003739019043618011,-0.021547934113892664,0.018534287723214547
brunets_index,0.484663780579749,-0.9503963571906262,-0.2969825083818288,0.15886880279802526,0.014066168843934614,0.05880041350570418,-0.22938641399433382,1.0,-0.5197066871681869,0.3391528215840862,0.059774013155571286,0.12010577918463969,0.02037363642203975,-0.10691185841510979,0.2020078518324553,0.007561969878012334,0.11416808133573701,-0.0025578718078054417,0.07783747038482478,-0.22128411069620896,0.07154141470877483,-0.07535898694542674,,0.01681564573966811,,-0.3435791735055093,-0.02408648136986405,0.21708635037365404,0.045133869774415525,-0.004834585805393467,0.04855889586571409,-0.15371168876753027,0.1738494056267022,-0.2169680269564829,0.3977385290911682,-0.30663921764099283,0.2608097457374891,-0.20961311141512806,0.24095871312358771,-0.3112584788825742,0.00903089972924924,0.046577335706878845,-0.019951123332854426,-0.014733913615290922,-0.0020299781606652073,0.016869515590329554,0.061169457898772164,0.08974143093427495,0.011185586571315196,0.06634472161618558,0.3070739234619256,-0.2876668611994984,0.2294414783665195,0.35269980929897127,0.25930787537034183,0.21723649447169097,0.1478529905717742,0.040851971941215266,0.175721427356689,0.12045774028532598,0.3105791803105173,-0.28415635625845564,0.06364745245327168,0.029678923123107437,-0.045688736047980696,0.03139714707536312,0.06537144852489775,-0.018878402352081266,-0.03245574071602123,-0.017438567825649096,0.025591577579802766,0.0032874770631774013,0.05510644039733703,-0.035336398246845514,-0.0549621398448659,-0.01514322120746028,-0.05196317262023849,0.005828105764612681,-0.08097596244090546,-0.008628819499249811,0.004158840733309421,0.11106720120735822,-0.03498490402565282,0.04346240705664106,0.31959639842185056,-0.3105878831876615,-0.03865162028508145,0.0897413552435005,-0.0071248939249652764,-0.023389107693843638,0.3204070560395753,-0.30467388773978643,-0.0562318058191805,0.11230534680915055,0.021667683540248645,-0.020085676413807575,0.32139846143022804,-0.2990560539172353,0.11869344199158181,-0.0627440719991539,-0.08339285951859049,0.08102789956515127,0.005323326062400361,-0.02148401742515875,0.04414053588785991,-0.031807938575340415,0.181025575759646,-0.07567820916041344,-0.01947859408895109,0.043503780889883534,-0.08940809012169891,-0.06054873338199715,0.0010162599765562216,-0.022136960822945674,-0.006418901326516141,-0.01026784188907499,0.13458830855150927,-0.1165785600296566,-0.010748725304370692,-0.01785752810285527,0.2123433591067701,0.2429481575595067,0.09603892148352598,-0.007614776942848939,-0.008479020668100155,-0.2927775085152566,-0.28189603988572676,0.21905193676775048,0.09320703383698335
honores_statistic,-0.09087087273485969,0.6601344911908693,0.41968255150990624,-0.07191819187444275,-0.17859826489857153,0.19590653502747604,0.27682183220256634,-0.5197066871681869,1.0,0.2879469336094039,0.1259151325917456,-0.01423347111693656,0.10256521780202009,0.062264695924961026,-0.13906906908828687,-0.014399451821678323,-0.044580425537921964,-0.04028383215382873,-0.0787675682676351,0.13327125608459628,-0.09800640518905974,0.021028030699923803,,-0.020060137210066855,,0.08242427258778842,0.0022588555606403173,-0.09427757267964229,-0.06963552473455406,0.028791194336381245,-0.002983869827916365,0.11679833804313916,0.02977459382214727,0.1555464216250719,-0.13506476664753497,0.06193956740072955,-0.023402936773792196,0.047439839672962066,-0.11597068860650006,0.06215982727446374,-0.008892800598580743,0.049025712107167614,-0.012481050189889658,-0.021572757920827607,0.01581583526138714,0.029812890349254013,0.026232990634169315,0.005376554058517448,0.03750255936560683,-0.0053820427655521825,-0.1575758033302837,0.09408057924857688,-0.10194159751186664,-0.16462239430451236,-0.14158352458188775,-0.12421356061816897,-0.06059105476598262,0.0022567223183506922,-0.09738844435056163,-0.07832957944395227,-0.12533778877545532,0.10463564935839206,-0.05904867347771714,-0.05933811656860872,0.036393563155897056,-0.0020984592469171174,0.008321552003646294,-0.01773863819570646,0.012555861777283982,0.004539335355357071,0.03627640896447039,-0.07106527550101621,0.03771114481705457,-0.04405258343562318,-0.011070602894031523,0.05844052548844609,0.011053029513037863,-0.04266070762025876,0.02420146580751405,0.0478835383555929,0.02860487828458378,-0.06387816601093278,-0.02704635942779249,0.027479670249847366,-0.10844083726164186,0.11996439168114481,0.05295751580125682,-0.047960519476965696,-0.004909542128998697,-0.005124660953374833,-0.1102401869485617,0.12357538037706872,0.07556155832821014,-0.1161744308016462,-0.057541448220640855,0.02096329619736052,-0.109366538031069,0.12091429383505474,-0.07366392470411272,-0.01934346155016757,0.05322486017486186,-0.05123909129979668,-0.025818773868978514,0.018340022183681342,0.004429236238767171,-0.000695825049191009,-0.0795788190311363,0.06605069400078974,-0.008048323745826102,-0.01431621880004623,0.057035175895939816,0.019991667239420294,0.03320405448141114,0.031922996753066826,0.007650268415319148,0.018318347685097183,0.002343627041903233,-0.006727158676985815,0.01985337365731105,0.04716480025493108,-0.07630855227288512,-0.0667093128227788,-0.006425016427173763,0.0112793393048753,0.023163895561919452,0.05287155741339447,0.06171182704221644,-0.08382919253094877,0.028080362655668285
