task,target,model,threshold_type,auroc,auprc,sensitivity,specificity,accuracy,precision,npv,f1,balanced_accuracy,mcc,tp,fp,tn,fn,threshold,best_threshold,J,recall
picnicScene,PhonemicFluencyScore,demographics,baseline_predict,0.5317206698374951,0.15297555406577062,0.1736111111111111,0.8430439952437574,0.7451776649746192,0.1592356687898089,0.856280193236715,0.16611295681063123,0.5083275531774343,0.016075395243639316,25,132,709,119,,,,
picnicScene,PhonemicFluencyScore,demographics,youdenJ,0.5317206698374951,,0.8125,0.286563614744352,0.3634517766497462,0.16317991631799164,0.8992537313432836,0.27177700348432055,0.549531807372176,0.07864415311389131,117,600,241,27,0.16441048696822325,0.16441048696822325,0.09906361474435199,
picnicScene,PhonemicFluencyScore,demographics,max_f1,0.5317206698374951,,0.8125,0.28656361474435194,0.3634517766497462,0.16317991631799164,0.8992537313432836,0.27177700348432055,0.549531807372176,0.07864415311389131,117,600,241,27,0.16441048696822325,0.16441048696822325,,0.8125
picnicScene,PhonemicFluencyScore,demographics,recall>=0.80,0.5317206698374951,,0.8055555555555556,0.2925089179548157,0.36751269035532996,0.1631504922644163,0.8978102189781022,0.27134502923976606,0.5490322367551856,0.0773180448072463,116,595,246,28,0.16698301400883517,,,0.8055555555555556
