mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.9862864017486572,0.21876527064955292,0.08665499687194825,0.022969465671237966,True,balanced,15,sqrt,3,5,925,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 925}",0.7948350071736012,0.7385057471264368,0.6549586776859504,0.6969696969696969,0.6811224489795918,0.7132783155870553,0.0489674753443887,481
2.2856175899505615,0.12193175812523512,0.16494007110595704,0.006436999888588799,True,balanced,15,sqrt,3,5,975,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 975}",0.7991391678622668,0.7385057471264368,0.6539256198347108,0.7001044932079415,0.6802721088435374,0.7143894273749787,0.05057279541654035,421
1.8077028751373292,0.15137130551676903,0.09163389205932618,0.03263543360040393,True,balanced,15,sqrt,4,3,775,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 775}",0.7833572453371592,0.7452107279693486,0.6456611570247934,0.6990595611285266,0.6717687074829932,0.7090114797885642,0.0496729435249316,610
1.8240386962890625,0.13733047287610625,0.07614707946777344,0.012717656654429851,True,balanced,15,sqrt,4,3,825,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 825}",0.7862266857962698,0.7452107279693486,0.6456611570247934,0.6980146290491118,0.6760204081632654,0.7102267216005578,0.04997558298169951,589
1.9533711910247802,0.10804410562997,0.07511200904846191,0.0031271416063994024,True,balanced,15,sqrt,4,3,875,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 875}",0.7905308464849354,0.7452107279693486,0.643595041322314,0.7021943573667712,0.6819727891156463,0.7127007524518031,0.05088145718145461,505
2.2702238082885744,0.08835655479124642,0.15970492362976074,0.011748172612033096,True,balanced,15,sqrt,4,3,925,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 925}",0.7883787661406025,0.7432950191570881,0.6446280991735538,0.6969696969696969,0.6802721088435374,0.7107087380568957,0.05015236676680851,568
2.546632432937622,0.24983924204298683,0.12087273597717285,0.03184597259417019,True,balanced,15,sqrt,4,3,975,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 975}",0.7890961262553802,0.7404214559386973,0.6477272727272727,0.7001044932079414,0.6870748299319729,0.712884835612253,0.048252311502749064,484
1.8309415340423585,0.09608201219456373,0.06752047538757325,0.006238222249944282,True,balanced,15,sqrt,4,4,775,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 775}",0.7833572453371592,0.7452107279693486,0.6456611570247934,0.6990595611285266,0.6717687074829932,0.7090114797885642,0.0496729435249316,610
1.8634110927581786,0.13728327724829636,0.12797927856445312,0.026151507687293102,True,balanced,15,sqrt,4,4,825,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 825}",0.7862266857962698,0.7452107279693486,0.6456611570247934,0.6980146290491118,0.6760204081632654,0.7102267216005578,0.04997558298169951,589
2.032994604110718,0.2873607230712551,0.14176616668701172,0.04670105650334468,True,balanced,15,sqrt,4,4,875,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 875}",0.7905308464849354,0.7452107279693486,0.643595041322314,0.7021943573667712,0.6819727891156463,0.7127007524518031,0.05088145718145461,505
2.4630916118621826,0.24478001874324617,0.13216228485107423,0.03805670483806722,True,balanced,15,sqrt,4,4,925,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 925}",0.7883787661406025,0.7432950191570881,0.6446280991735538,0.6969696969696969,0.6802721088435374,0.7107087380568957,0.05015236676680851,568
2.872611665725708,0.21020613594878387,0.11395812034606934,0.04228646934911271,True,balanced,15,sqrt,4,4,975,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 975}",0.7890961262553802,0.7404214559386973,0.6477272727272727,0.7001044932079414,0.6870748299319729,0.712884835612253,0.048252311502749064,484
2.2341262340545653,0.1450344470827962,0.07290019989013671,0.007098192735877919,True,balanced,15,sqrt,4,5,775,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 775}",0.7833572453371592,0.7452107279693486,0.6456611570247934,0.6990595611285266,0.6717687074829932,0.7090114797885642,0.0496729435249316,610
1.93605694770813,0.18865616998711224,0.12966251373291016,0.027063907355672427,True,balanced,15,sqrt,4,5,825,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 825}",0.7862266857962698,0.7452107279693486,0.6456611570247934,0.6980146290491118,0.6760204081632654,0.7102267216005578,0.04997558298169951,589
2.3478674411773683,0.27379434584485485,0.12073001861572266,0.03550355598922917,True,balanced,15,sqrt,4,5,875,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 875}",0.7905308464849354,0.7452107279693486,0.643595041322314,0.7021943573667712,0.6819727891156463,0.7127007524518031,0.05088145718145461,505
2.0898980140686034,0.25340703708116435,0.13459434509277343,0.03958828027374259,True,balanced,15,sqrt,4,5,925,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 925}",0.7883787661406025,0.7432950191570881,0.6446280991735538,0.6969696969696969,0.6802721088435374,0.7107087380568957,0.05015236676680851,568
2.0549678802490234,0.07213946614985166,0.08401675224304199,0.005041825418768072,True,balanced,15,sqrt,4,5,975,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 975}",0.7890961262553802,0.7404214559386973,0.6477272727272727,0.7001044932079414,0.6870748299319729,0.712884835612253,0.048252311502749064,484
1.7092035293579102,0.2581918322820849,0.06887989044189453,0.00447047696093908,True,balanced,15,sqrt,5,3,775,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 775}",0.7847919655667145,0.735632183908046,0.6694214876033058,0.7063740856844305,0.6768707482993197,0.7146180942123632,0.04219365647975233,400
2.0280659198760986,0.23747305979824987,0.06934156417846679,0.006410147216682819,True,balanced,15,sqrt,5,3,825,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 825}",0.7890961262553802,0.7365900383141762,0.6683884297520661,0.7074190177638453,0.6751700680272109,0.7153327360225358,0.04420937766528125,316
2.107605218887329,0.042744351940703834,0.07347440719604492,0.005773030631320467,True,balanced,15,sqrt,5,3,875,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 875}",0.7905308464849354,0.7356321839080459,0.6632231404958677,0.7115987460815048,0.6760204081632653,0.7154010650267238,0.0454788122225178,295
2.0639379978179933,0.1268701151783028,0.09318065643310547,0.031979997245440726,True,balanced,15,sqrt,5,3,925,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 925}",0.7890961262553802,0.7365900383141762,0.6632231404958677,0.7084639498432602,0.6777210884353742,0.7150188686688117,0.044876818691909945,337
2.200032377243042,0.1621625359871312,0.0809718132019043,0.006052853692240828,True,balanced,15,sqrt,5,3,975,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 975}",0.7905308464849354,0.7365900383141762,0.6621900826446281,0.7147335423197493,0.6802721088435374,0.7168633237214054,0.04505255474140487,274
1.839376401901245,0.0905353213778933,0.1165689468383789,0.03811909916275297,True,balanced,15,sqrt,5,4,775,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 775}",0.7847919655667145,0.735632183908046,0.6694214876033058,0.7063740856844305,0.6768707482993197,0.7146180942123632,0.04219365647975233,400
1.6770422458648682,0.25025067842511645,0.07395710945129394,0.0045218964650119604,True,balanced,15,sqrt,5,4,825,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 825}",0.7890961262553802,0.7365900383141762,0.6683884297520661,0.7074190177638453,0.6751700680272109,0.7153327360225358,0.04420937766528125,316
1.9610519886016846,0.1777931932099843,0.10904645919799805,0.033050717165958206,True,balanced,15,sqrt,5,4,875,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 875}",0.7905308464849354,0.7356321839080459,0.6632231404958677,0.7115987460815048,0.6760204081632653,0.7154010650267238,0.0454788122225178,295
2.0507593631744383,0.1845141341260936,0.07774672508239747,0.004399359441859478,True,balanced,15,sqrt,5,4,925,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 925}",0.7890961262553802,0.7365900383141762,0.6632231404958677,0.7084639498432602,0.6777210884353742,0.7150188686688117,0.044876818691909945,337
2.191477918624878,0.24816366765917425,0.0824648380279541,0.00462186750980892,True,balanced,15,sqrt,5,4,975,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 975}",0.7905308464849354,0.7365900383141762,0.6621900826446281,0.7147335423197493,0.6802721088435374,0.7168633237214054,0.04505255474140487,274
1.9214708805084229,0.2278502366540023,0.07641854286193847,0.02360166976855582,True,balanced,15,sqrt,5,5,775,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 775}",0.7847919655667145,0.735632183908046,0.6694214876033058,0.7063740856844305,0.6768707482993197,0.7146180942123632,0.04219365647975233,400
1.827261209487915,0.049988249157576395,0.10945692062377929,0.02507763905738587,True,balanced,15,sqrt,5,5,825,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 825}",0.7890961262553802,0.7365900383141762,0.6683884297520661,0.7074190177638453,0.6751700680272109,0.7153327360225358,0.04420937766528125,316
1.9102878093719482,0.09347563325136055,0.09181728363037109,0.02866027985526185,True,balanced,15,sqrt,5,5,875,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 875}",0.7905308464849354,0.7356321839080459,0.6632231404958677,0.7115987460815048,0.6760204081632653,0.7154010650267238,0.0454788122225178,295
2.097778844833374,0.28480728826461515,0.07825427055358887,0.0014759195978026125,True,balanced,15,sqrt,5,5,925,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 925}",0.7890961262553802,0.7365900383141762,0.6632231404958677,0.7084639498432602,0.6777210884353742,0.7150188686688117,0.044876818691909945,337
2.2730721473693847,0.16763053151747645,0.0826728343963623,0.006939623761031552,True,balanced,15,sqrt,5,5,975,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 975}",0.7905308464849354,0.7365900383141762,0.6621900826446281,0.7147335423197493,0.6802721088435374,0.7168633237214054,0.04505255474140487,274
1.688435935974121,0.18827704627749697,0.06926999092102051,0.0035206151783535393,True,balanced,15,log2,3,3,775,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 775}",0.7977044476327115,0.7279693486590038,0.6818181818181819,0.6990595611285267,0.6930272108843538,0.7199157500245555,0.04177401293181733,169
1.794471311569214,0.23794434789697386,0.08613777160644531,0.032323846103672976,True,balanced,15,log2,3,3,825,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 825}",0.7998565279770445,0.7289272030651341,0.6818181818181819,0.7032392894461861,0.6913265306122449,0.7210335465837583,0.04245552832571824,64
1.8243316650390624,0.09966021775203399,0.152262544631958,0.0030482407233317615,True,balanced,15,log2,3,3,875,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 875}",0.7991391678622669,0.7298850574712643,0.6828512396694215,0.7042842215256009,0.6938775510204082,0.7220074475097923,0.04159320004872413,43
1.7990220546722413,0.14040235928727848,0.08049592971801758,0.0005641639668094292,True,balanced,15,log2,3,3,925,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 925}",0.7962697274031563,0.7298850574712644,0.6787190082644627,0.7011494252873565,0.6938775510204082,0.7199801538893296,0.041609206905153226,166
2.136236619949341,0.1853833763178563,0.08266868591308593,0.007955460096022039,True,balanced,15,log2,3,3,975,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 975}",0.7991391678622668,0.7318007662835249,0.6828512396694215,0.7042842215256009,0.6964285714285715,0.7229007933538771,0.041334782681064226,19
1.649312400817871,0.20885687523458352,0.0666877269744873,0.004668870217946966,True,balanced,15,log2,3,4,775,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 775}",0.7977044476327115,0.7279693486590038,0.6818181818181819,0.6990595611285267,0.6930272108843538,0.7199157500245555,0.04177401293181733,169
1.585923194885254,0.13204797576968638,0.10723261833190918,0.026842970818334637,True,balanced,15,log2,3,4,825,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 825}",0.7998565279770445,0.7289272030651341,0.6818181818181819,0.7032392894461861,0.6913265306122449,0.7210335465837583,0.04245552832571824,64
1.979702854156494,0.407416716923018,0.09236350059509277,0.013370781494488794,True,balanced,15,log2,3,4,875,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 875}",0.7991391678622669,0.7298850574712643,0.6828512396694215,0.7042842215256009,0.6938775510204082,0.7220074475097923,0.04159320004872413,43
1.995568609237671,0.3583322113252764,0.10245280265808106,0.02754517467252802,True,balanced,15,log2,3,4,925,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 925}",0.7962697274031563,0.7298850574712644,0.6787190082644627,0.7011494252873565,0.6938775510204082,0.7199801538893296,0.041609206905153226,166
2.0436003684997557,0.2254032364508129,0.10172882080078124,0.03318342291702477,True,balanced,15,log2,3,4,975,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 975}",0.7991391678622668,0.7318007662835249,0.6828512396694215,0.7042842215256009,0.6964285714285715,0.7229007933538771,0.041334782681064226,19
1.5534774303436278,0.12318526859053056,0.06522326469421387,0.0022937545169755746,True,balanced,15,log2,3,5,775,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 775}",0.7977044476327115,0.7279693486590038,0.6818181818181819,0.6990595611285267,0.6930272108843538,0.7199157500245555,0.04177401293181733,169
1.9329960823059082,0.3446408095747233,0.0745959758758545,0.005315871530928806,True,balanced,15,log2,3,5,825,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 825}",0.7998565279770445,0.7289272030651341,0.6818181818181819,0.7032392894461861,0.6913265306122449,0.7210335465837583,0.04245552832571824,64
1.8517845630645753,0.18361530053414132,0.11350302696228028,0.06354033189776484,True,balanced,15,log2,3,5,875,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 875}",0.7991391678622669,0.7298850574712643,0.6828512396694215,0.7042842215256009,0.6938775510204082,0.7220074475097923,0.04159320004872413,43
1.8811793804168702,0.07680499898815568,0.09132795333862305,0.007916822279984543,True,balanced,15,log2,3,5,925,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 925}",0.7962697274031563,0.7298850574712644,0.6787190082644627,0.7011494252873565,0.6938775510204082,0.7199801538893296,0.041609206905153226,166
2.1714240074157716,0.47157005613934977,0.10451583862304688,0.030861397236609373,True,balanced,15,log2,3,5,975,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 975}",0.7991391678622668,0.7318007662835249,0.6828512396694215,0.7042842215256009,0.6964285714285715,0.7229007933538771,0.041334782681064226,19
1.5083367824554443,0.04266790763074349,0.0711249828338623,0.006161753987067746,True,balanced,15,log2,4,3,775,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 775}",0.7984218077474892,0.7365900383141762,0.6725206611570248,0.690700104493208,0.6964285714285715,0.7189322366280939,0.04491746307869804,232
1.4828242778778076,0.12213333960926855,0.07769794464111328,0.006651866388822885,True,balanced,15,log2,4,3,825,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 825}",0.7998565279770444,0.735632183908046,0.6725206611570249,0.690700104493208,0.6998299319727892,0.7197078819016225,0.0450346682174161,190
1.9398050785064698,0.24306633201831296,0.124090576171875,0.026428389140325605,True,balanced,15,log2,4,3,875,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 875}",0.7962697274031564,0.7375478927203065,0.6704545454545454,0.6980146290491117,0.6989795918367347,0.7202532772927709,0.043599645116569795,127
1.8197509765625,0.24774789213545234,0.08928513526916504,0.006402202823949073,True,balanced,15,log2,4,3,925,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 925}",0.7991391678622668,0.7375478927203065,0.6725206611570248,0.6959247648902821,0.6989795918367347,0.720822415693323,0.04436962184399778,67
2.006934976577759,0.1879066905749987,0.08922047615051269,0.0016778082151599795,True,balanced,15,log2,4,3,975,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 975}",0.7998565279770444,0.7385057471264368,0.6787190082644629,0.6990595611285266,0.6981292517006803,0.7228540192394302,0.04312714342066377,22
1.5925200939178468,0.05107685136590662,0.07491369247436523,0.006243689051448902,True,balanced,15,log2,4,4,775,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 775}",0.7984218077474892,0.7365900383141762,0.6725206611570248,0.690700104493208,0.6964285714285715,0.7189322366280939,0.04491746307869804,232
1.6963078022003173,0.1445023470213781,0.0763577938079834,0.005025833054237702,True,balanced,15,log2,4,4,825,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 825}",0.7998565279770444,0.735632183908046,0.6725206611570249,0.690700104493208,0.6998299319727892,0.7197078819016225,0.0450346682174161,190
