mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.257146978378296,0.10390684474800585,0.06463732719421386,0.003399918160930936,False,balanced,12,log2,2,5,921,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 921}",0.7496413199426112,0.7298850574712644,0.6167355371900827,0.6802507836990597,0.6904761904761905,0.6933977777558417,0.04594156260353017,65,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6010003566741944,0.21877203729478803,0.02998824119567871,0.005519346835170712,True,balanced,26,log2,4,3,301,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 26, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 301}",0.8098995695839311,0.7203065134099617,0.6487603305785123,0.7115987460815048,0.6938775510204083,0.7168885421348637,0.05265296690404293,15,1.0,1.0,1.0,1.0,0.9999430004559964,0.9999886000911993,2.279981760144878e-05
1.9056315898895264,0.1104275100160795,0.06608929634094238,0.00242848074923542,False,balanced,12,log2,4,10,801,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 801}",0.7740315638450502,0.7327586206896551,0.615702479338843,0.716823406478579,0.6590136054421769,0.6996659351588608,0.05589673552588425,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.2905667781829835,0.3148707090481035,0.07466702461242676,0.013339551429948953,False,balanced,29,log2,5,3,978,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 29, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 978}",0.7797704447632712,0.7308429118773947,0.6208677685950414,0.7021943573667712,0.6564625850340136,0.6980276135272984,0.055601059849826356,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.3661946296691894,0.23553240986566218,0.07856230735778809,0.0021681904787214535,True,balanced,21,sqrt,5,2,956,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 21, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 956}",0.787661406025825,0.7365900383141762,0.6621900826446281,0.7115987460815048,0.6819727891156462,0.7160026124363561,0.04389085572113761,18,1.0,1.0,0.9999455337690631,0.9999456934940806,0.9997720018239854,0.9999326458174258,8.392378162648583e-05
1.2718217372894287,0.248344098179402,0.051004886627197266,0.004970137571381729,True,balanced,17,log2,1,9,571,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 17, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 571}",0.7833572453371593,0.7231800766283526,0.6663223140495868,0.703239289446186,0.6845238095238095,0.7121245469970189,0.04033587758318205,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.9845849990844726,0.16983368659970013,0.08968176841735839,0.03651208030549923,True,balanced,19,sqrt,1,9,774,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 19, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 774}",0.7855093256814921,0.7346743295019158,0.6580578512396694,0.7011494252873564,0.6811224489795918,0.7121026761380052,0.0444940603003519,36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.20762534141540528,0.055461959076282985,0.030307292938232422,0.013485232780140166,True,balanced,,sqrt,5,8,140,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 140}",0.7826398852223817,0.75,0.6590909090909092,0.6886102403343782,0.6819727891156463,0.7124627647526631,0.04621906268994463,33,1.0,0.999889337686051,0.9995642701525055,0.999728467470403,0.9993160054719562,0.9996996161561832,0.00024188129676285062
0.2999079704284668,0.10986704382535999,0.03408780097961426,0.0029683433538645236,False,balanced,15,sqrt,4,3,132,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 132}",0.7381635581061693,0.7461685823754789,0.6229338842975206,0.6792058516196448,0.6641156462585034,0.6901175045314634,0.046387382384077545,70,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.6669325828552246,0.33789778913903906,0.08284335136413574,0.006629436069686037,False,balanced,13,sqrt,4,9,825,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 825}",0.7690100430416068,0.7231800766283525,0.6208677685950413,0.6812957157784745,0.653061224489796,0.6894829657066541,0.05208007466052352,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0
