target,task,model,r2_oof,r2_mean,r2_ci_low,r2_ci_high,n_subjects,n_boot
PictureNamingScore,picture_description,full,0.27859732153558747,0.2771735747368611,0.19950711632049936,0.35053237120071606,969,1000
PictureNamingScore,picture_description_1min,full,0.22105133070987848,0.21914876169574177,0.14645419541211768,0.29272393436442423,969,1000
PictureNamingScore,picture_description_2min,full,0.25447154424194474,0.25278113745798153,0.1701754871450554,0.32954961338154726,969,1000
