target,task,model,r2_oof,r2_mean,r2_ci_low,r2_ci_high,n_subjects,n_boot
PhonemicFluencyScore,picture_description,full,0.06273566117203033,0.06129204943906086,0.032754002644839,0.08941516316823421,981,1000
PhonemicFluencyScore,picture_description_1min,full,0.06006476542623185,0.05930818294980966,0.028984339741316468,0.08767250576677475,981,1000
PhonemicFluencyScore,picture_description_2min,full,0.056966976809803116,0.05531885996412068,0.027603156310897662,0.08283255805660922,981,1000
