task,model,r2_mean,r2_std,r2_se,r2_ci_low,r2_ci_high
cookieTheft,acoustic,0.05266881402395991,0.026253452423269204,0.011740900852497304,0.029656648353065196,0.07568097969485463
cookieTheft,baseline,-0.006247003919591343,0.007183356587449528,0.0032124947272316115,-0.012543493584965301,4.9485745782615505e-05
cookieTheft,demographics,-0.0968387669032249,0.029942336254981643,0.013390619854259085,-0.12308438181757271,-0.0705931519888771
cookieTheft,full,0.16455326773042,0.010938215855252481,0.004891718840982109,0.15496549880209506,0.17414103665874495
cookieTheft,linguistic,0.11197631434844268,0.0238766332296349,0.010677954995058796,0.09104752255812745,0.13290510613875792
cookieTheft,linguistic+acoustic,0.14747063206214292,0.017563706839609308,0.007854728486048882,0.13207536422948712,0.16286589989479872
journaling,acoustic,0.00979098204879334,0.04912368054288499,0.02196877779977492,-0.033267822438765506,0.05284978653635219
journaling,baseline,-0.006247003919591343,0.007183356587449528,0.0032124947272316115,-0.012543493584965301,4.9485745782615505e-05
journaling,demographics,-0.0968387669032249,0.029942336254981643,0.013390619854259085,-0.12308438181757271,-0.0705931519888771
journaling,full,0.14826212447606202,0.03306091579410922,0.01478529102280493,0.11928295407136436,0.17724129488075968
journaling,linguistic,0.06589701585438597,0.021690927409621186,0.00970047763658528,0.04688407968667882,0.08490995202209312
journaling,linguistic+acoustic,0.12790013791864163,0.03728227117511523,0.01667313854062772,0.0952207863790113,0.16057948945827197
picnicScene,acoustic,0.08252162272540357,0.039995502237840874,0.01788653235961143,0.047464019300565166,0.11757922615024198
picnicScene,baseline,-0.006247003919591343,0.007183356587449528,0.0032124947272316115,-0.012543493584965301,4.9485745782615505e-05
picnicScene,demographics,-0.0968387669032249,0.029942336254981643,0.013390619854259085,-0.12308438181757271,-0.0705931519888771
picnicScene,full,0.17814109363145622,0.04287150255481212,0.019172718802023158,0.14056256477949083,0.2157196224834216
picnicScene,linguistic,0.1285482367614837,0.047467885966051414,0.021228283953659846,0.0869408002123104,0.17015567331065698
picnicScene,linguistic+acoustic,0.16597295574269888,0.04069950159092086,0.018201370441531976,0.1302982696772962,0.20164764180810155
