task,model,fold,r2,rmse,mae
cookieTheft,baseline,0,-0.007843987154264376,5.8773579246602505,4.650840879689522
cookieTheft,baseline,1,-0.0006214484427484734,5.617593747216452,4.45690121054907
cookieTheft,baseline,2,-0.0048809915267293835,5.271894865264284,4.313486273238219
cookieTheft,baseline,3,-0.017770066912386584,5.9654396129723875,4.63312613484248
cookieTheft,baseline,4,-0.00011852556182789797,5.6648357869093955,4.522272211413749
cookieTheft,demographics,0,-0.11939794964421169,6.1940932404482325,4.740652616009721
cookieTheft,demographics,1,-0.08700698511922877,5.855063267628573,4.638733555622618
cookieTheft,demographics,2,-0.09627719933861534,5.506423576110546,4.36925956407597
cookieTheft,demographics,3,-0.05389600868717426,6.070388643054359,4.639175733849443
cookieTheft,demographics,4,-0.13880329198860863,6.044855810349622,4.610369614182114
cookieTheft,linguistic,0,0.140745213362224,5.426833098012525,4.174652631578947
cookieTheft,linguistic,1,0.1261048194541926,5.249828267032488,4.0618541666666665
cookieTheft,linguistic,2,0.08659566080150649,5.026213825203487,4.02475
cookieTheft,linguistic,3,0.10924930328188998,5.580790275715693,4.285583756345177
cookieTheft,linguistic,4,0.09537609973293071,5.387603394212805,4.1507708333333335
cookieTheft,acoustic,0,0.0844160336342823,5.601889970546125,4.387747368421053
cookieTheft,acoustic,1,0.009464903348334053,5.58920911780012,4.437552083333333
cookieTheft,acoustic,2,0.058700992079091185,5.102385006053542,4.257604166666667
cookieTheft,acoustic,3,0.04504867859822159,5.778408408553398,4.430944162436549
cookieTheft,acoustic,4,0.05263335161590044,5.513414381835754,4.32334375
cookieTheft,linguistic+acoustic,0,0.14860076756897456,5.401969305628029,4.228336842105263
cookieTheft,linguistic+acoustic,1,0.17198843648073991,5.1101497348414355,4.040010416666667
cookieTheft,linguistic+acoustic,2,0.15743624579532745,4.8273724931374415,3.938552083333333
cookieTheft,linguistic+acoustic,3,0.13763189185253533,5.491158257150866,4.150091370558376
cookieTheft,linguistic+acoustic,4,0.12097199906327094,5.310836651366713,4.11009375
cookieTheft,full,0,0.1614999425042576,5.360891695270578,4.187189473684211
cookieTheft,full,1,0.16943132455307397,5.11803437814102,4.06309375
cookieTheft,full,2,0.1773285538280468,4.770046767765141,3.9255625000000003
cookieTheft,full,3,0.16923826069705705,5.38959163479458,4.041137055837564
cookieTheft,full,4,0.13961140351983659,5.254227968185875,4.0904375
picnicScene,baseline,0,-0.007843987154264376,5.8773579246602505,4.650840879689522
picnicScene,baseline,1,-0.0006214484427484734,5.617593747216452,4.45690121054907
picnicScene,baseline,2,-0.0048809915267293835,5.271894865264284,4.313486273238219
picnicScene,baseline,3,-0.017770066912386584,5.9654396129723875,4.63312613484248
picnicScene,baseline,4,-0.00011852556182789797,5.6648357869093955,4.522272211413749
picnicScene,demographics,0,-0.11939794964421169,6.1940932404482325,4.740652616009721
picnicScene,demographics,1,-0.08700698511922877,5.855063267628573,4.638733555622618
picnicScene,demographics,2,-0.09627719933861534,5.506423576110546,4.36925956407597
picnicScene,demographics,3,-0.05389600868717426,6.070388643054359,4.639175733849443
picnicScene,demographics,4,-0.13880329198860863,6.044855810349622,4.610369614182114
picnicScene,linguistic,0,0.16318344420027686,5.355507315887666,4.0760421052631575
picnicScene,linguistic,1,0.09687012030882303,5.336918003008228,4.186218749999999
picnicScene,linguistic,2,0.07434736091331706,5.059801122162148,4.075489583333334
picnicScene,linguistic,3,0.10025823397854916,5.608885278829118,4.349502538071066
picnicScene,linguistic,4,0.18393270709538667,5.117107905106165,4.050739583333334
picnicScene,acoustic,0,0.11521341621211856,5.5068690502718605,4.275052631578947
picnicScene,acoustic,1,0.05049160447545531,5.472236132667034,4.4848125
picnicScene,acoustic,2,0.11790544605425757,4.939318091430571,4.001124999999999
picnicScene,acoustic,3,0.03421468119225157,5.81109421185772,4.4833807106598975
picnicScene,acoustic,4,0.0927033673526153,5.3955564240400635,4.316270833333333
picnicScene,linguistic+acoustic,0,0.1935711668467619,5.257369588441894,4.041494736842106
picnicScene,linguistic+acoustic,1,0.1619130856694604,5.1411462061003474,4.13809375
picnicScene,linguistic+acoustic,2,0.11604458908962512,4.9445253121508035,4.045197916666666
picnicScene,linguistic+acoustic,3,0.14749126972162807,5.459678058971446,4.209766497461929
picnicScene,linguistic+acoustic,4,0.22219042465796268,4.995721640397244,4.000291666666667
picnicScene,full,0,0.19598709486474297,5.249488574588656,4.041926315789474
picnicScene,full,1,0.1591620772057306,5.1495771630623555,4.143895833333333
picnicScene,full,2,0.13488486864002824,4.891548672625743,4.028854166666666
picnicScene,full,3,0.15545151034443117,5.434128596570099,4.165451776649746
picnicScene,full,4,0.2426592495918718,4.9295497258877505,3.9499166666666667
journaling,baseline,0,-0.007843987154264376,5.8773579246602505,4.650840879689522
journaling,baseline,1,-0.0006214484427484734,5.617593747216452,4.45690121054907
journaling,baseline,2,-0.0048809915267293835,5.271894865264284,4.313486273238219
journaling,baseline,3,-0.017770066912386584,5.9654396129723875,4.63312613484248
journaling,baseline,4,-0.00011852556182789797,5.6648357869093955,4.522272211413749
journaling,demographics,0,-0.11939794964421169,6.1940932404482325,4.740652616009721
journaling,demographics,1,-0.08700698511922877,5.855063267628573,4.638733555622618
journaling,demographics,2,-0.09627719933861534,5.506423576110546,4.36925956407597
journaling,demographics,3,-0.05389600868717426,6.070388643054359,4.639175733849443
journaling,demographics,4,-0.13880329198860863,6.044855810349622,4.610369614182114
journaling,linguistic,0,0.05277073788358466,5.697876581397855,4.438789473684211
journaling,linguistic,1,0.05563337731720408,5.45739940737955,4.292750000000001
journaling,linguistic,2,0.060421623021243986,5.097719465604203,4.152875000000001
journaling,linguistic,3,0.059699623193575024,5.733910659556587,4.3431472081218265
journaling,linguistic,4,0.10043890072613426,5.37250616177714,4.1839375
journaling,acoustic,0,0.08958767286102376,5.586046540971059,4.118463157894737
journaling,acoustic,1,-0.03852518657363424,5.7230025791391474,4.66221875
journaling,acoustic,2,-0.027424952486317933,5.330702916439194,4.372
journaling,acoustic,3,-0.010244520940159152,5.943344010778516,4.529989847715736
journaling,acoustic,4,0.019989802297692427,5.607598184234791,4.348885416666666
journaling,linguistic+acoustic,0,0.1535939214214075,5.386105697948536,4.125421052631579
journaling,linguistic+acoustic,1,0.13652471557739154,5.218436226096217,4.1916770833333326
journaling,linguistic+acoustic,2,0.07308141432354498,5.063259897700953,4.058770833333333
journaling,linguistic+acoustic,3,0.11170925730860559,5.573078814450879,4.176365482233502
journaling,linguistic+acoustic,4,0.16921855120434837,5.163033989735751,4.090385416666666
journaling,full,0,0.15384074610303522,5.385320306165641,4.148073684210527
journaling,full,1,0.16212769679203998,5.140487910532747,4.106833333333333
journaling,full,2,0.09925210842111465,4.991269872236924,4.018177083333334
journaling,full,3,0.136345256807486,5.495253076577504,4.107086294416244
journaling,full,4,0.1853816755923673,5.11256304565854,4.066093749999999
