task,model,r2_mean,r2_std,r2_se,r2_ci_low,r2_ci_high
cookieTheft,acoustic,-0.014923623980800627,0.19848288630685498,0.08876424523049799,-0.1889015446325767,0.15905429667097543
cookieTheft,baseline,-0.011010050287641081,0.015659857292323727,0.007003301084716329,-0.024736520413685088,0.0027164198384029246
cookieTheft,demographics,-0.18938720610664386,0.17316522271050344,0.07744184186391521,-0.3411732161599177,-0.037601196053370034
cookieTheft,full,0.15938850366084942,0.20777196935095765,0.09291844945754883,-0.022731657275946282,0.3415086645976451
cookieTheft,linguistic,0.1365889072654241,0.22788651917745853,0.10191394960732134,-0.06316243396492571,0.33634024849577393
cookieTheft,linguistic+acoustic,0.16155403523426182,0.20651508479929853,0.092356353598073,-0.019464417817961266,0.3425724882864849
journaling,acoustic,-0.06186794976366124,0.08132322462524688,0.03636885168230738,-0.1331508990609837,0.00941499953366122
journaling,baseline,-0.011010050287641081,0.015659857292323727,0.007003301084716329,-0.024736520413685088,0.0027164198384029246
journaling,demographics,-0.18938720610664386,0.17316522271050344,0.07744184186391521,-0.3411732161599177,-0.037601196053370034
journaling,full,0.07417805730492702,0.11572853812222426,0.05175537563559386,-0.027262478940836943,0.17561859355069098
journaling,linguistic,0.04665508938719287,0.13641496055347208,0.06100662498910318,-0.07291789559144936,0.1662280743658351
journaling,linguistic+acoustic,0.06642439077856792,0.11378197461735808,0.05088484597171365,-0.03330990732599083,0.16615868888312668
picnicScene,acoustic,0.07350070345053664,0.15593982106299903,0.06973840805920387,-0.06318657634550293,0.2101879832465762
picnicScene,baseline,-0.011010050287641081,0.015659857292323727,0.007003301084716329,-0.024736520413685088,0.0027164198384029246
picnicScene,demographics,-0.18938720610664386,0.17316522271050344,0.07744184186391521,-0.3411732161599177,-0.037601196053370034
picnicScene,full,0.21545688334774157,0.14949615238751965,0.06685671182263228,0.08441772817538232,0.3464960385201008
picnicScene,linguistic,0.1973870271593812,0.15999586347365022,0.0715523253691715,0.05714446943580506,0.33762958488295736
picnicScene,linguistic+acoustic,0.20151113514774438,0.15129763647479402,0.06766235999853822,0.06889290955060948,0.3341293607448793
