threshold_type,target_recall,threshold,accuracy_ci_high,accuracy_ci_low,accuracy_mean,auprc_ci_high,auprc_ci_low,auprc_mean,auroc_ci_high,auroc_ci_low,auroc_mean,balanced_accuracy_ci_high,balanced_accuracy_ci_low,balanced_accuracy_mean,f1_ci_high,f1_ci_low,f1_mean,mcc_ci_high,mcc_ci_low,mcc_mean,npv_ci_high,npv_ci_low,npv_mean,precision_at_target_ci_high,precision_at_target_ci_low,precision_at_target_mean,precision_ci_high,precision_ci_low,precision_mean,recall_at_target_ci_high,recall_at_target_ci_low,recall_at_target_mean,sensitivity_ci_high,sensitivity_ci_low,sensitivity_mean,specificity_ci_high,specificity_ci_low,specificity_mean,threshold_ci_high,threshold_ci_low,threshold_mean
baseline_0.50,,0.5,0.8751269035532995,0.8324873096446701,0.8533258883248732,0.26936036586930395,0.16502514269960802,0.2152517601721325,0.627854962855951,0.5188006676345392,0.5773336250988299,0.5167541318400131,0.49759615384615385,0.5052824129982851,0.06803107606679036,0.0,0.027101383728508188,0.14534350771433824,-0.027382906546319884,0.050070232022233326,0.8767820773930753,0.8343514594736283,0.8556288875668691,,,,1.0,0.0,0.3947932062326001,,,,0.035725043029259884,0.0,0.014121294031212697,1.0,0.9917542749500874,0.9964435319653578,,,
youdenJ,,0.2367324146795282,0.7258883248730964,0.6680203045685279,0.6957370558375635,0.26936036586930395,0.16502514269960802,0.2152517601721325,0.627854962855951,0.5188006676345392,0.5773336250988299,0.6247975677197911,0.5396021867678478,0.5831634689205484,0.3446751114238799,0.23052979163236562,0.2884356867248943,0.1974669726339299,0.06140556561804135,0.13028935976717276,0.907115845288402,0.8598871914204776,0.8831443393091998,,,,0.26698310207446074,0.172410564380731,0.219030010526909,,,,0.5037050960735171,0.343272921108742,0.4242925415403747,0.7705047822527505,0.7149613744209694,0.742034396300722,,,
max_f1,,0.2367324146795282,0.7258883248730964,0.6680203045685279,0.6957370558375635,0.26936036586930395,0.16502514269960802,0.2152517601721325,0.627854962855951,0.5188006676345392,0.5773336250988299,0.6247975677197911,0.5396021867678478,0.5831634689205484,0.3446751114238799,0.23052979163236562,0.2884356867248943,0.1974669726339299,0.06140556561804135,0.13028935976717276,0.907115845288402,0.8598871914204776,0.8831443393091998,,,,0.26698310207446074,0.172410564380731,0.219030010526909,,,,0.5037050960735171,0.343272921108742,0.4242925415403747,0.7705047822527505,0.7149613744209694,0.742034396300722,,,
recall80_fixed,,0.14157092910251193,0.3522842639593909,0.29439086294416245,0.3233451776649746,0.26936036586930395,0.16502514269960802,0.2152517601721325,0.627854962855951,0.5188006676345392,0.5773336250988299,0.559023000203401,0.4835905032231939,0.5231064521688272,0.29438081603435934,0.22171813413808594,0.2572235845931691,0.09907716631522505,-0.026932869824615964,0.03844618534941074,0.9208415456431535,0.8353767085537919,0.8788215050502052,,,,0.17889846136114793,0.12937774253426168,0.15320979633127635,,,,0.8707172855879752,0.7328754052075709,0.8050191895558185,0.26905563596117826,0.21299062908057456,0.24119371478183582,,,
recall>=0.80_reselect,0.8,,0.429492385786802,0.24261421319796955,0.329443654822335,,,,0.627854962855951,0.5188006676345392,0.5773336250988299,0.5866579229621831,0.47682457206697665,0.5271359385849055,0.30048037091326235,0.2222222222222222,0.25979760945994745,0.12908254785650541,-0.045778541155799754,0.04267017642371431,,,,0.18471355282689572,0.12885533907121913,0.1550767214387095,0.18471355282689572,0.12885533907121913,0.1550767214387095,0.8205172413793103,0.8,0.8061097066572479,0.8205172413793103,0.8,0.8061097066572479,0.36508420876988307,0.1484341479078037,0.24816217051256304,0.1648853071794735,0.12550257134934,0.14249404724825304
