threshold_type,target_recall,threshold,accuracy_ci_high,accuracy_ci_low,accuracy_mean,auprc_ci_high,auprc_ci_low,auprc_mean,auroc_ci_high,auroc_ci_low,auroc_mean,balanced_accuracy_ci_high,balanced_accuracy_ci_low,balanced_accuracy_mean,f1_ci_high,f1_ci_low,f1_mean,mcc_ci_high,mcc_ci_low,mcc_mean,npv_ci_high,npv_ci_low,npv_mean,precision_at_target_ci_high,precision_at_target_ci_low,precision_at_target_mean,precision_ci_high,precision_ci_low,precision_mean,recall_at_target_ci_high,recall_at_target_ci_low,recall_at_target_mean,sensitivity_ci_high,sensitivity_ci_low,sensitivity_mean,specificity_ci_high,specificity_ci_low,specificity_mean,threshold_ci_high,threshold_ci_low,threshold_mean
baseline_0.50,,0.5,0.868020304568528,0.8223350253807107,0.8445918781725889,0.46542042277891865,0.31696399579967827,0.392557502483373,0.7557651856556465,0.6691657133083984,0.7137573871484276,0.5921537476585594,0.5358214869856556,0.5627158417143358,0.3131371316855188,0.15048706483551585,0.23011797192123748,0.3375129595716814,0.15436339059407306,0.25060044400023673,0.874352032174954,0.8289826325431485,0.8517248424256898,,,,0.8,0.4864210985178728,0.6518514074339813,,,,0.1976081734835414,0.08695652173913043,0.14034918632696075,0.9925843485876145,0.9766544706762098,0.9850824971017106,,,
youdenJ,,0.27758639328591145,0.7715989847715735,0.7177664974619289,0.7451725888324874,0.46542042277891865,0.31696399579967827,0.392557502483373,0.7557651856556465,0.6691657133083984,0.7137573871484276,0.7021204116343595,0.6243879440530427,0.6619668366216281,0.46668122270742357,0.3549141332095614,0.4116202249166953,0.340685496511456,0.20728928034982008,0.2724509035181871,0.9164346357843325,0.8715837560003623,0.8949762696177967,,,,0.3878415234794885,0.2801399399491406,0.33437149285227147,,,,0.614866806461634,0.4625,0.5372804456961896,0.8165927547409491,0.7587413003500556,0.7866532275470663,,,
max_f1,,0.27758639328591145,0.7715989847715735,0.7177664974619289,0.7451725888324874,0.46542042277891865,0.31696399579967827,0.392557502483373,0.7557651856556465,0.6691657133083984,0.7137573871484276,0.7021204116343595,0.6243879440530427,0.6619668366216281,0.46668122270742357,0.3549141332095614,0.4116202249166953,0.340685496511456,0.20728928034982008,0.2724509035181871,0.9164346357843325,0.8715837560003623,0.8949762696177967,,,,0.3878415234794885,0.2801399399491406,0.33437149285227147,,,,0.614866806461634,0.4625,0.5372804456961896,0.8165927547409491,0.7587413003500556,0.7866532275470663,,,
recall80_fixed,,0.1781835233020138,0.5807106598984771,0.5208121827411167,0.5518700507614213,0.46542042277891865,0.31696399579967827,0.392557502483373,0.7557651856556465,0.6691657133083984,0.7137573871484276,0.6888426263224815,0.6176580258501899,0.6535628289354731,0.417021597682936,0.32888295880149815,0.37394471064630513,0.2820341670828448,0.17559175998958815,0.2297230276771017,0.9515797962648557,0.9018144542048038,0.9282437599332284,,,,0.2782931354359926,0.208694029592275,0.2437342001920104,,,,0.8616413009486084,0.7442866161616162,0.805918320716818,0.5340859119609511,0.46641408919259125,0.5012073371541282,,,
recall>=0.80_reselect,0.8,,0.6203299492385786,0.41621827411167517,0.5410121827411168,,,,0.7557651856556465,0.6691657133083984,0.7137573871484276,0.694724849523142,0.5706089494750683,0.6468184717359049,0.42388228759117036,0.30476004464285716,0.3700316623078138,0.2914782292684542,0.11507904394049617,0.22053570090583835,,,,0.287460960092539,0.18809287817771259,0.24083486947826963,0.287460960092539,0.18809287817771259,0.24083486947826963,0.8176485906862745,0.8,0.8054401207182779,0.8176485906862745,0.8,0.8054401207182779,0.5837405007070623,0.3357310912816328,0.48819682275353204,0.19854569522317528,0.14308928878223998,0.17624625881831651
