threshold_type,target_recall,threshold,accuracy_ci_high,accuracy_ci_low,accuracy_mean,auprc_ci_high,auprc_ci_low,auprc_mean,auroc_ci_high,auroc_ci_low,auroc_mean,balanced_accuracy_ci_high,balanced_accuracy_ci_low,balanced_accuracy_mean,f1_ci_high,f1_ci_low,f1_mean,mcc_ci_high,mcc_ci_low,mcc_mean,npv_ci_high,npv_ci_low,npv_mean,precision_at_target_ci_high,precision_at_target_ci_low,precision_at_target_mean,precision_ci_high,precision_ci_low,precision_mean,recall_at_target_ci_high,recall_at_target_ci_low,recall_at_target_mean,sensitivity_ci_high,sensitivity_ci_low,sensitivity_mean,specificity_ci_high,specificity_ci_low,specificity_mean,threshold_ci_high,threshold_ci_low,threshold_mean
baseline_0.50,,0.5,0.86497461928934,0.8192893401015229,0.8417989847715736,0.4469307230476933,0.3021378650121559,0.37477504550237106,0.7347047482267253,0.6435543409589313,0.691273193241933,0.5939279350614844,0.5390399187062301,0.5660542317637394,0.3181818181818182,0.16325976042590948,0.2423537064642807,0.32613467566165055,0.15581871728351457,0.24268463297665277,0.8759487319935174,0.8303064779202997,0.852816568116934,,,,0.7441860465116279,0.4473684210526316,0.5953248300104815,,,,0.20833972392638037,0.10117643755615455,0.15286430884976826,0.9887794471637283,0.9694002447980417,0.9792441546777103,,,
youdenJ,,0.2225557720471159,0.6720812182741117,0.6101269035532996,0.6406517766497462,0.4469307230476933,0.3021378650121559,0.37477504550237106,0.7347047482267253,0.6435543409589313,0.691273193241933,0.691097652643026,0.6101126521288658,0.6509502492421603,0.42981331045111465,0.328040913335031,0.3810730952494789,0.2899444502778959,0.16526068763370494,0.22805672978982625,0.9277195111380775,0.8790021539614159,0.905158373370658,,,,0.30955086580086577,0.22277227722772278,0.26725100546459263,,,,0.7351180807197301,0.5889553510565781,0.6663434225660797,0.6683657480854731,0.6019715485074627,0.6355570759182408,,,
max_f1,,0.2225557720471159,0.6720812182741117,0.6101269035532996,0.6406517766497462,0.4469307230476933,0.3021378650121559,0.37477504550237106,0.7347047482267253,0.6435543409589313,0.691273193241933,0.691097652643026,0.6101126521288658,0.6509502492421603,0.42981331045111465,0.328040913335031,0.3810730952494789,0.2899444502778959,0.16526068763370494,0.22805672978982625,0.9277195111380775,0.8790021539614159,0.905158373370658,,,,0.30955086580086577,0.22277227722772278,0.26725100546459263,,,,0.7351180807197301,0.5889553510565781,0.6663434225660797,0.6683657480854731,0.6019715485074627,0.6355570759182408,,,
recall80_fixed,,0.1683162042647781,0.5492385786802031,0.485253807106599,0.5169045685279188,0.4469307230476933,0.3021378650121559,0.37477504550237106,0.7347047482267253,0.6435543409589313,0.691273193241933,0.6677480323996998,0.5960933939748803,0.6328973643996006,0.39746251902749313,0.311687431809383,0.35676071488319927,0.25393525443287646,0.14481322336721908,0.20074244846070421,0.9477638466435594,0.8916846226214683,0.9224650766585863,,,,0.261986301369863,0.19498584428715876,0.2292831819471429,,,,0.8679245283018868,0.7413793103448276,0.8066733199900014,0.4933842095144511,0.42532574841279336,0.45912140880919994,,,
recall>=0.80_reselect,0.8,,0.5878172588832488,0.39794416243654823,0.5141248730964466,,,,0.7347047482267253,0.6435543409589313,0.691273193241933,0.674844702873881,0.5621654727278549,0.6307776761246693,0.40534388489208634,0.2963779956427015,0.35657332980433887,0.2628500943730785,0.10051073731385729,0.19774442138596043,,,,0.27059335533052675,0.18168859136996568,0.22948526507353936,0.27059335533052675,0.18168859136996568,0.22948526507353936,0.8187510486577181,0.8,0.805621206301392,0.8187510486577181,0.8,0.805621206301392,0.5420488799461395,0.3159425595845854,0.4559341459479465,0.1943946703403071,0.13629257016410803,0.17044862773982214
