task,model,fold,r2,rmse,mae
picnicScene,acoustic,0,0.11421243560270633,5.3364792473760785,4.226881837156149
picnicScene,acoustic,1,0.031279466367647335,5.4313134199290465,4.434826057244609
picnicScene,acoustic,2,0.0961014292681508,4.954145612053442,4.0397899283978855
picnicScene,acoustic,3,0.027323150406847962,5.862782399855298,4.511226663526388
picnicScene,acoustic,4,0.10817218956268537,5.383680683082668,4.270153158568965
picnicScene,linguistic+acoustic,0,0.1939873618541017,5.090506087975193,3.9953017211759576
picnicScene,linguistic+acoustic,1,0.18169513369372592,4.991868993072185,4.040255582716244
picnicScene,linguistic+acoustic,2,0.11638101901064302,4.898255508442024,4.027212781148234
picnicScene,linguistic+acoustic,3,0.14243394586056046,5.5049487037565275,4.211146020369213
picnicScene,linguistic+acoustic,4,0.19611259701876493,5.111359166732072,4.06681825332884
picnicScene,full,0,0.19201733156244305,5.096723317328231,3.9768308781586112
picnicScene,full,1,0.17978253309270664,4.997699264767204,4.031142763322634
picnicScene,full,2,0.1269424675451486,4.868894330743145,4.044283478347452
picnicScene,full,3,0.16496223583888658,5.4321598844213055,4.1611896762165435
picnicScene,full,4,0.2160369818479253,5.047619107183942,4.014677525991095
journaling,baseline,0,-0.011042616851386411,5.70131145345257,4.603238406685743
journaling,baseline,1,-0.0003302812703849245,5.519215099319455,4.395397117266741
journaling,baseline,2,-0.004827385910429749,5.223416406851768,4.260142950352927
journaling,baseline,3,-0.019162604774254133,6.001243184207051,4.654882426195884
journaling,baseline,4,-4.819073525785811e-06,5.7008528870521,4.53312934590015
journaling,demographics,0,0.014862368414597649,5.627797859841104,4.55323879063187
journaling,demographics,1,0.06384463661326412,5.339241650004179,4.192970071228611
journaling,demographics,2,0.09320226627071337,4.962084211401296,4.039854242780443
journaling,demographics,3,0.07660548549654012,5.712327924833768,4.367945820031827
journaling,demographics,4,0.1000101767067253,5.408260310048345,4.201932870987399
journaling,linguistic,0,0.03483060396126181,5.57046957789969,4.4532264492132185
journaling,linguistic,1,0.07676762880483923,5.3022612727102105,4.215311163447806
journaling,linguistic,2,0.0675634639779863,5.031744244685506,4.073695839038946
journaling,linguistic,3,0.07971082950258801,5.702714654541917,4.336911967823189
journaling,linguistic,4,0.1060457199196222,5.390095271892925,4.239563929084036
journaling,acoustic,0,0.11947851784256991,5.3205926894497475,4.096481524415442
journaling,acoustic,1,0.06194669920218587,5.344651230479351,4.343880233027898
journaling,acoustic,2,0.005673983622222378,5.196049967285,4.299021917427241
journaling,acoustic,3,0.05110093041477892,5.790679068366246,4.402345351279808
journaling,acoustic,4,0.04948575600216254,5.5579943665121005,4.354868695271533
journaling,linguistic+acoustic,0,0.13222444615023288,5.281943375993913,4.202645339423278
journaling,linguistic+acoustic,1,0.15164951181832664,5.0826858684610645,4.0951383045570955
journaling,linguistic+acoustic,2,0.0996019026924373,4.944543496343232,4.004284397739878
journaling,linguistic+acoustic,3,0.13987115035511688,5.513168206576394,4.145271615794819
journaling,linguistic+acoustic,4,0.16699591737929875,5.203102152825478,4.101035933963105
journaling,full,0,0.13463592253102008,5.2745992286976096,4.198019515506037
journaling,full,1,0.17277346415998196,5.019007456572199,4.012647882087763
journaling,full,2,0.10797590800013268,4.921496826494492,3.9979285324551723
journaling,full,3,0.13888404627285666,5.516330820165236,4.1494663265829885
journaling,full,4,0.17580255138352918,5.175525115452378,4.042073566437716
