Subject_ID,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,PRON,VERB,aoa_content,aoa_nouns,aoa_verbs,article_pause_contentword,aux_verb_ratio,avg_pause_duration,avg_word_length,brunets_index,concr_content,concr_nouns,concr_verbs,content_density,determiner_noun_ratio,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,eGeMAPS_F3amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_logRelF0-H1-A3_sma3nz_amean,eGeMAPS_loudness_sma3_amean,eGeMAPS_loudness_sma3_percentile20.0,eGeMAPS_mfcc3V_sma3nz_amean,eGeMAPS_shimmerLocaldB_sma3nz_amean,eGeMAPS_slopeUV0-500_sma3nz_amean,eGeMAPS_slopeV0-500_sma3nz_amean,filler_word_ratio,freq_content,freq_nouns,freq_verbs,guirauds_statistic,honores_statistic,information_words_ratio,light_verb_ratio,mattr_10,mattr_30,n_pauses,n_words,nid_ratio,noun_verb_ratio,pause_rate,phonation_rate,pronoun_noun_ratio,speech_rate_phonemes,total_pause_duration
83,0.0303030303030303,0.0833333333333333,0.0303030303030303,0.0757575757575757,0.0378787878787878,0.1439393939393939,0.2045454545454545,0.0909090909090909,0.1818181818181818,4.740656745454546,4.599828148148148,4.942916666666666,1.0,0.4166666666666667,0.6627272727272815,3.9696969696969697,10.798779226456098,3.8038181818181824,4.449259259259259,3.2495833333333324,0.9130434782608696,0.7037037037037037,27.184585571289062,31.344898223876953,-0.9549089670181274,0.0533479414880275,22.194101333618164,0.9260843992233276,0.0962441936135292,7.532857894897461,1.2971274852752686,0.0219235327094793,0.0865290760993957,0.0378787878787878,877.6327985739748,159.0196078431373,1635.059640522876,6.789028582272215,1586.9106248405703,0.4166666666666667,0.2916666666666667,0.9479674796747978,0.8378640776699018,11,132,0.0378787878787878,1.125,0.1833333333333333,0.8780000000000235,0.4444444444444444,7.983333333333333,7.290000000000097
84,0.0245901639344262,0.1393442622950819,0.0327868852459016,0.0655737704918032,0.0245901639344262,0.2377049180327868,0.2786885245901639,0.0737704918032786,0.1147540983606557,4.902308333333335,5.067580147058825,4.6085714285714285,2.0,0.5714285714285714,1.1775000000000178,3.6475409836065578,10.83972632585403,4.257399999999999,4.628484848484847,3.567857142857143,0.8208955223880597,0.8529411764705882,30.37737274169922,33.07293701171875,-0.8772843480110168,0.0409112386405468,15.65793514251709,0.7898785471916199,0.0678082257509231,22.706974029541016,1.280018925666809,0.0179610196501016,0.0699157789349556,0.0,756.4875048058439,415.1914648212226,1723.6456582633052,6.337502222976297,2802.345609427734,0.4180327868852459,0.2857142857142857,0.8929203539823012,0.7286738351254481,12,122,0.0,2.4285714285714284,0.2,0.7640000000000217,0.2647058823529412,7.033333333333333,14.130000000000212
85,0.0168067226890756,0.1176470588235294,0.0504201680672268,0.1008403361344537,0.0336134453781512,0.1764705882352941,0.2436974789915966,0.1008403361344537,0.1260504201680672,4.4188441777777765,4.113499571428571,4.805999999999999,10.0,0.8,0.7800000000000066,3.689075630252101,10.767171502435955,4.2315555555555555,4.678214285714285,3.550666666666667,0.803030303030303,0.7241379310344828,31.901935577392575,33.90923309326172,-1.0967023372650146,0.039604302495718,14.845276832580566,1.133374571800232,0.0912565141916275,4.75916862487793,1.357427716255188,0.100537322461605,0.1010953858494758,0.0,644.462063086104,388.17985125084505,1128.9777777777776,6.325219629494658,1570.2834334509312,0.3865546218487395,0.1333333333333333,0.9427272727272726,0.7937037037037029,6,119,0.0084033613445378,1.9333333333333331,0.1,0.9215000000000244,0.4137931034482758,7.066666666666666,4.68000000000004
86,0.0518518518518518,0.1407407407407407,0.037037037037037,0.0444444444444444,0.0518518518518518,0.1777777777777777,0.2296296296296296,0.0962962962962963,0.1185185185185185,4.334029134615385,4.332758620689655,4.23,3.0,0.375,0.4550000000000012,3.725925925925926,11.398121065330615,4.195192307692309,4.6131034482758615,3.69875,0.875,0.7741935483870968,33.2296142578125,34.3148193359375,-0.8968720436096191,0.0491690523922443,17.724306106567383,0.8710035085678101,0.124033898115158,19.172697067260746,1.2785041332244873,0.0070295170880854,0.0525785163044929,0.0592592592592592,1007.8798111837326,1028.4433902593298,1331.6053921568628,6.0246407607670935,1492.909715176913,0.4,0.125,0.9206349206349204,0.7877358490566039,6,135,0.0074074074074074,1.9375,0.1,0.954000000000025,0.4193548387096774,7.966666666666667,2.730000000000007
88,0.0486111111111111,0.1180555555555555,0.0138888888888888,0.0555555555555555,0.0902777777777777,0.1875,0.2291666666666666,0.0972222222222222,0.1388888888888889,4.872718457627118,5.018113375,4.692,7.0,0.4,0.7585714285714269,3.9027777777777777,11.384316541330792,3.937966101694915,4.575312499999999,3.218000000000001,0.7777777777777778,0.8181818181818182,27.40474319458008,29.325817108154297,-1.067667007446289,0.044788721948862,22.799484252929688,0.8215504288673401,0.0619803108274936,14.6917724609375,1.3225820064544678,0.0425296686589717,0.0573179982602596,0.0069444444444444,838.0045751633986,142.33689839572196,1964.4323529411763,6.333333333333333,1510.823243071104,0.4166666666666667,0.3,0.9244444444444456,0.7530434782608696,7,144,0.0,1.65,0.1166666666666666,0.9110000000000256,0.4242424242424242,8.566666666666666,5.309999999999988
89,0.0476190476190476,0.1238095238095238,0.019047619047619,0.0666666666666666,0.0571428571428571,0.1619047619047619,0.238095238095238,0.1142857142857142,0.1047619047619047,4.578292682926828,4.558,4.4772727272727275,4.0,0.6363636363636364,0.9925000000000116,3.8380952380952382,10.477836178266204,4.047317073170732,4.427600000000001,3.4181818181818184,0.8103448275862069,0.68,23.99464988708496,26.048070907592773,-0.809391975402832,0.0394097678363323,25.68024444580078,0.5955027937889099,0.0642800405621528,16.179229736328125,1.3998268842697144,0.0401060581207275,0.015478384681046,0.0285714285714285,658.4399808703968,194.46509803921563,1923.0962566844917,6.148170459575759,1832.4968878745249,0.4,0.2727272727272727,0.9104166666666664,0.7701754385964914,12,105,0.0476190476190476,2.272727272727273,0.2,0.8010000000000229,0.48,6.25,11.91000000000014
90,0.0303030303030303,0.1515151515151515,0.0151515151515151,0.0303030303030303,0.0378787878787878,0.2424242424242424,0.2878787878787879,0.0606060606060606,0.1212121212121212,4.418378896551724,4.473052000000001,4.471874999999999,3.0,0.25,0.8212500000000027,3.946969696969697,11.336841382285195,4.36103448275862,4.677105263157894,3.78375,0.9130434782608696,0.8421052631578947,34.41838073730469,35.650352478027344,-1.0749937295913696,0.0341004095971584,18.036331176757812,1.311795949935913,0.1657615005970001,-5.331947326660156,1.2571064233779907,0.0717058181762695,0.0985809937119484,0.0227272727272727,501.920554428668,176.8235294117647,1085.63112745098,6.0056791304715755,1464.840576775911,0.4393939393939394,0.25,0.909756097560976,0.7339805825242721,8,132,0.0,2.375,0.1333333333333333,0.8900000000000249,0.2105263157894736,8.05,6.570000000000022
91,0.0,0.173076923076923,0.0,0.0384615384615384,0.0192307692307692,0.2307692307692307,0.2788461538461538,0.1153846153846153,0.1346153846153846,5.0001238780487824,5.258706629629629,4.501428571428571,4.0,0.2857142857142857,0.8205882352941272,3.6153846153846154,10.768644239075083,4.0912500000000005,4.6292307692307695,3.092142857142857,0.7333333333333333,0.8275862068965517,18.133777618408203,20.300413131713867,-0.7687603235244751,0.0445745736360549,20.521305084228516,0.6078115701675415,0.0879952833056449,25.78792953491211,1.589342713356018,-0.0052514960989356,-0.0005396062042564,0.0288461538461538,1009.8842659014826,209.41975308641975,2553.6372549019616,5.687367919007337,1683.5917009387476,0.4134615384615384,0.4285714285714285,0.8873684210526314,0.7435555555555554,17,104,0.0192307692307692,2.0714285714285716,0.2833333333333333,0.7670000000000224,0.4137931034482758,6.0,13.950000000000164
92,0.0105263157894736,0.1052631578947368,0.0105263157894736,0.0842105263157894,0.0210526315789473,0.2,0.2736842105263158,0.0947368421052631,0.1578947368421052,4.499041000000001,4.5628656,4.377857142857143,2.0,0.5333333333333333,0.8057142857142939,3.957894736842105,10.281236758030852,4.2809756097561,4.683076923076923,3.5592857142857137,0.8269230769230769,0.7307692307692307,23.78406143188477,25.222524642944336,-0.8943322896957397,0.0393400304019451,19.34506607055664,0.6306300163269043,0.0695087760686874,12.14581298828125,1.4628301858901978,0.0408080592751503,0.0450209379196167,0.0,692.7460545193688,293.7269984917043,1483.1330532212887,5.950674442093894,1760.8323980855428,0.4421052631578947,0.2,0.9302325581395344,0.7777777777777773,14,95,0.0105263157894736,1.7333333333333334,0.2333333333333333,0.8115000000000233,0.3461538461538461,5.8,11.280000000000117
93,0.0091743119266055,0.1376146788990825,0.0275229357798165,0.0458715596330275,0.036697247706422,0.2201834862385321,0.2935779816513761,0.091743119266055,0.091743119266055,4.6187804878048775,4.803548387096774,4.046,4.0,0.5,0.7920000000000094,3.9357798165137616,10.67745975223221,4.368536585365854,4.6487096774193555,3.5,0.8166666666666667,0.75,26.360794067382812,29.023927688598633,-0.7656674981117249,0.0466179437935352,24.532472610473633,0.7387679815292358,0.006388840265572,1.6215765476226809,1.6915627717971802,0.0812572911381721,0.080952264368534,0.036697247706422,525.8316594930656,192.03921568627447,1560.5882352941176,6.034305596893254,1407.4043646687428,0.3944954128440367,0.2,0.9060000000000004,0.7429166666666669,15,109,0.0275229357798165,3.2,0.25,0.8015000000000227,0.3125,6.85,11.88000000000014
97,0.0333333333333333,0.0916666666666666,0.0166666666666666,0.0583333333333333,0.05,0.1916666666666666,0.2583333333333333,0.1,0.1666666666666666,4.713393735849057,4.7443289333333345,4.4285,5.0,0.35,1.7137500000000354,4.175,10.520657350492996,4.167924528301888,4.607666666666668,3.687499999999999,0.935483870967742,0.7419354838709677,25.281383514404297,27.761653900146484,-0.8518145680427551,0.0242020450532436,33.85526657104492,0.5539931058883667,0.0680856257677078,29.402433395385746,0.9729207754135132,0.0250548794865608,0.0387148074805736,0.0166666666666666,620.3873473917869,186.6503267973856,1360.871568627451,6.7552448758970485,1687.0208998374828,0.4583333333333333,0.15,0.937837837837838,0.8293040293040295,8,120,0.05,1.55,0.1333333333333333,0.7710000000000204,0.3870967741935484,7.683333333333334,13.710000000000283
98,0.0238095238095238,0.119047619047619,0.0833333333333333,0.0833333333333333,0.0238095238095238,0.1666666666666666,0.1785714285714285,0.1071428571428571,0.1428571428571428,4.411219310344828,4.102357333333333,4.6,2.0,0.5833333333333334,1.208333333333343,3.9404761904761902,9.532436737393573,3.975172413793103,4.691999999999999,3.0641666666666665,0.9090909090909092,0.9333333333333332,19.84356689453125,22.131669998168945,-0.7966008186340332,0.0387236252427101,25.35077857971191,0.5400000214576721,0.0906949341297149,6.4940385818481445,1.4960284233093262,0.0716709867119789,0.0467603988945484,0.0476190476190476,856.3644354293441,322.2549019607843,1546.1421568627454,6.546536707079771,2416.809163005443,0.3452380952380952,0.1666666666666666,0.918666666666666,0.8096969696969696,18,84,0.0595238095238095,1.25,0.3,0.6370000000000222,0.6,4.95,21.750000000000178
99,0.0297029702970297,0.1386138613861386,0.0297029702970297,0.0396039603960396,0.0297029702970297,0.2376237623762376,0.297029702970297,0.1089108910891089,0.0891089108910891,4.402195121951219,4.427666666666667,4.212222222222222,1.0,0.4444444444444444,1.024285714285729,3.9504950495049505,10.538217610345312,4.409285714285715,4.606,3.812222222222222,0.8035714285714286,0.8,30.670166015625,32.81635665893555,-0.6665834784507751,0.0439223013818264,21.10658836364746,0.516030490398407,0.0666306614875793,24.50663185119629,1.1968508958816528,0.0092977955937385,0.024607129395008,0.0,570.4463118580767,355.24379084967325,1312.248366013072,5.8707194222389365,1944.943646383102,0.4158415841584158,0.2222222222222222,0.905434782608696,0.7513888888888887,14,101,0.0297029702970297,3.3333333333333335,0.2333333333333333,0.7605000000000219,0.3666666666666666,6.2,14.3400000000002
101,0.0256410256410256,0.1111111111111111,0.017094017094017,0.0512820512820512,0.0512820512820512,0.188034188034188,0.2393162393162393,0.1538461538461538,0.1282051282051282,5.150164911111111,5.235975407407408,4.812666666666667,3.0,0.4,0.9450000000000108,3.7264957264957266,10.930127124740476,4.350666666666667,4.704814814814815,3.83,0.7205882352941176,0.7857142857142857,31.269012451171875,32.95339584350586,-0.7700645923614502,0.029494347050786,22.514760971069336,0.7070381045341492,0.0511557683348655,8.197649002075195,1.06804358959198,0.0844986364245414,0.0807283967733383,0.0085470085470085,490.9023870417732,182.71428571428575,894.2235294117646,6.009252125773315,1407.0059352811552,0.3931623931623931,0.1333333333333333,0.90925925925926,0.7613636363636366,14,117,0.0085470085470085,1.8666666666666667,0.2333333333333333,0.7790000000000227,0.6428571428571429,6.416666666666667,13.230000000000151
102,0.0363636363636363,0.109090909090909,0.0454545454545454,0.0818181818181818,0.0181818181818181,0.1181818181818181,0.2,0.1363636363636363,0.1454545454545454,4.7623333571428565,4.266692727272727,5.562500000000001,3.0,0.5625,0.8150000000000124,4.018018018018018,10.28699249344812,3.897619047619047,4.604545454545454,3.0900000000000003,0.8032786885245902,0.5909090909090909,26.08212661743164,27.69832420349121,-0.8990106582641602,0.0437027513980865,21.830541610717773,0.8537711501121521,0.1239132285118103,20.249778747558594,1.4265015125274658,0.0540609210729599,0.0687528848648071,0.018018018018018,464.2245564892624,193.30570409982175,616.6556372549018,6.7390217698427435,1519.893837696253,0.3909090909090909,0.0625,0.924509803921568,0.8207317073170728,12,111,0.027027027027027,1.375,0.2,0.8365000000000227,0.6818181818181818,7.05,9.780000000000149
103,0.015625,0.125,0.0546875,0.0546875,0.03125,0.203125,0.2578125,0.1171875,0.109375,5.3075,5.304687499999999,5.380714285714285,4.0,0.5,0.6700000000000008,3.828125,10.533715338286395,4.227291666666668,4.5440625,3.642142857142858,0.8285714285714286,0.7878787878787878,19.700664520263672,25.991466522216797,-1.3159685134887695,0.0973068699240684,11.691778182983398,0.7214071750640869,0.0627738535404205,29.503990173339844,2.3256280422210693,0.1106529533863067,0.0914937779307365,0.03125,296.90436174469784,96.72905525846704,767.9481792717087,7.071067811865475,1848.3924814931877,0.3828125,0.0714285714285714,0.8840336134453787,0.7750841750841744,3,128,0.03125,2.357142857142857,0.05,0.9660000000000252,0.4545454545454545,7.816666666666666,2.0100000000000025
104,0.0,0.1439393939393939,0.0378787878787878,0.053030303030303,0.0227272727272727,0.2196969696969697,0.2803030303030303,0.106060606060606,0.106060606060606,4.81545074509804,4.841296972972972,4.747142857142857,2.0,0.5,0.8300000000000026,3.8333333333333335,11.025286286406905,4.3948,4.654166666666667,3.727857142857143,0.7837837837837838,0.7837837837837838,29.792644500732425,32.402381896972656,-0.8833768367767334,0.064357966184616,14.14747714996338,0.6500130295753479,0.0305131133645772,4.606631755828857,1.396088480949402,0.0328417606651783,0.0426505170762538,0.0151515151515151,432.9184928873509,214.5633280339163,1010.0000000000002,6.44087327036082,1720.6063917685306,0.3863636363636363,0.1428571428571428,0.93089430894309,0.7621359223300977,9,132,0.0,2.642857142857143,0.15,0.8750000000000249,0.3783783783783784,7.833333333333333,7.470000000000024
105,0.0101010101010101,0.1414141414141414,0.0101010101010101,0.0707070707070707,0.0404040404040404,0.2121212121212121,0.2323232323232323,0.101010101010101,0.1212121212121212,4.132371111111112,4.171537391304348,4.0725,0.0,0.5833333333333334,0.6535714285714326,3.686868686868687,10.797499913465495,4.234722222222221,4.6960869565217385,3.521666666666667,0.7068965517241379,0.9130434782608696,20.528413772583008,24.86201286315918,-0.8400482535362244,0.0513311065733432,-4.204483509063721,0.7911418676376343,0.0614815950393676,27.533924102783203,1.9549970626831057,-0.0408683530986309,0.0172877516597509,0.0404040404040404,662.0550108932462,166.29156010230176,1613.313725490196,5.4272042023997455,1654.2431460484522,0.3636363636363636,0.1666666666666666,0.9133333333333336,0.7404761904761904,14,99,0.0,1.9166666666666667,0.2333333333333333,0.8470000000000243,0.4347826086956521,5.566666666666666,9.150000000000055
107,0.0285714285714285,0.0952380952380952,0.0285714285714285,0.0476190476190476,0.0380952380952381,0.2571428571428571,0.2857142857142857,0.0666666666666666,0.1142857142857142,5.249189659090909,5.342563620689655,4.9625,4.0,0.4166666666666667,0.8520000000000104,3.7714285714285714,10.351992344445335,4.038,4.501999999999999,3.1700000000000004,0.9444444444444444,0.9,29.822343826293945,31.854286193847656,-0.9367127418518066,0.0387275107204914,14.817825317382812,0.8704819083213806,0.0211631879210472,20.607467651367188,1.35252845287323,0.0267663411796093,0.1059426590800285,0.019047619047619,611.8518518518517,154.13464052287583,1860.6486928104575,6.343350474165466,2520.895189668658,0.4285714285714285,0.3333333333333333,0.9020833333333332,0.7442982456140353,10,105,0.0380952380952381,2.5,0.1666666666666666,0.8575000000000235,0.2333333333333333,6.166666666666667,8.520000000000104
109,0.018018018018018,0.1441441441441441,0.054054054054054,0.081081081081081,0.045045045045045,0.1711711711711711,0.2162162162162162,0.09009009009009,0.1261261261261261,4.717634000000002,4.758556666666666,4.746428571428572,4.0,0.6428571428571429,0.8190000000000117,3.873873873873874,10.520112345865142,4.030499999999999,4.638333333333333,3.2028571428571433,0.7076923076923077,0.7916666666666666,22.75146484375,26.222768783569336,-1.1010818481445312,0.0514587424695491,2.2441165447235107,1.062377691268921,0.039328210055828,12.39883518218994,1.725874662399292,0.0711371228098869,0.0737134739756584,0.018018018018018,596.3607843137254,96.83251633986929,1437.093837535014,6.359358571541744,1972.1157717995395,0.3783783783783784,0.1428571428571428,0.9039215686274512,0.7719512195121957,10,111,0.018018018018018,1.7142857142857142,0.1666666666666666,0.8630000000000233,0.4166666666666667,6.333333333333333,8.190000000000117
110,0.0714285714285714,0.0714285714285714,0.0476190476190476,0.1031746031746031,0.0238095238095238,0.1269841269841269,0.1587301587301587,0.119047619047619,0.1349206349206349,5.356616767441862,4.516688,4.946249999999999,4.0,0.7647058823529411,0.7414285714285799,3.9763779527559056,10.995935986125431,3.282499999999999,4.164,2.904375,0.75,0.8,20.271080017089844,22.154464721679688,-0.7488013505935669,0.0739874988794326,31.161148071289062,0.505434513092041,0.0748070031404495,27.738039016723633,1.8485175371170044,0.0373524390161037,-0.0070544793270528,0.0236220472440944,621.1520697167757,299.9568627450981,1135.969362745098,6.300231216854408,1273.8417894020738,0.373015873015873,0.1764705882352941,0.92542372881356,0.7952380952380959,14,127,0.0236220472440944,1.1764705882352942,0.2333333333333333,0.8265000000000232,0.75,7.95,10.380000000000118
