Subject_ID,n_words,mattr_10,mattr_30,filler_word_ratio,average_word_length,brunets_index,honores_statistic,guirauds_statistic,light_verb_ratio,nid_ratio,aoa_content,aoa_nouns,aoa_verbs,fam_content,fam_nouns,img_content,img_nouns,freq_content,freq_nouns,freq_verbs,concr_content,concr_nouns,concr_verbs,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,PART,PRON,SCONJ,VERB,NOUN/VERB,PRON/NOUN,DET/NOUN,AUX/VERB,OPEN/CLOSED,INFORMATION_WORDS,phonation_rate,speech_rate_phonemes,n_pauses,total_pause_duration,avg_pause_duration,short_pause_count,pause_word_ratio,pause_rate,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_amean,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile80.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,eGeMAPS_loudness_sma3_amean,eGeMAPS_loudness_sma3_stddevNorm,eGeMAPS_loudness_sma3_percentile20.0,eGeMAPS_loudness_sma3_percentile50.0,eGeMAPS_loudness_sma3_pctlrange0-2,eGeMAPS_loudness_sma3_meanRisingSlope,eGeMAPS_loudness_sma3_stddevRisingSlope,eGeMAPS_loudness_sma3_meanFallingSlope,eGeMAPS_loudness_sma3_stddevFallingSlope,eGeMAPS_spectralFlux_sma3_amean,eGeMAPS_spectralFlux_sma3_stddevNorm,eGeMAPS_mfcc1_sma3_amean,eGeMAPS_mfcc1_sma3_stddevNorm,eGeMAPS_mfcc2_sma3_amean,eGeMAPS_mfcc3_sma3_amean,eGeMAPS_mfcc4_sma3_amean,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_jitterLocal_sma3nz_stddevNorm,eGeMAPS_shimmerLocaldB_sma3nz_amean,eGeMAPS_shimmerLocaldB_sma3nz_stddevNorm,eGeMAPS_HNRdBACF_sma3nz_amean,eGeMAPS_logRelF0-H1-H2_sma3nz_amean,eGeMAPS_logRelF0-H1-A3_sma3nz_amean,eGeMAPS_logRelF0-H1-A3_sma3nz_stddevNorm,eGeMAPS_F1frequency_sma3nz_amean,eGeMAPS_F1frequency_sma3nz_stddevNorm,eGeMAPS_F1bandwidth_sma3nz_amean,eGeMAPS_F1bandwidth_sma3nz_stddevNorm,eGeMAPS_F1amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_F2frequency_sma3nz_amean,eGeMAPS_F2frequency_sma3nz_stddevNorm,eGeMAPS_F2bandwidth_sma3nz_amean,eGeMAPS_F2bandwidth_sma3nz_stddevNorm,eGeMAPS_F3frequency_sma3nz_amean,eGeMAPS_F3frequency_sma3nz_stddevNorm,eGeMAPS_F3bandwidth_sma3nz_amean,eGeMAPS_F3bandwidth_sma3nz_stddevNorm,eGeMAPS_F3amplitudeLogRelF0_sma3nz_amean,eGeMAPS_F3amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_alphaRatioV_sma3nz_amean,eGeMAPS_alphaRatioV_sma3nz_stddevNorm,eGeMAPS_hammarbergIndexV_sma3nz_amean,eGeMAPS_hammarbergIndexV_sma3nz_stddevNorm,eGeMAPS_slopeV0-500_sma3nz_amean,eGeMAPS_slopeV500-1500_sma3nz_amean,eGeMAPS_slopeV500-1500_sma3nz_stddevNorm,eGeMAPS_spectralFluxV_sma3nz_amean,eGeMAPS_spectralFluxV_sma3nz_stddevNorm,eGeMAPS_mfcc1V_sma3nz_amean,eGeMAPS_mfcc1V_sma3nz_stddevNorm,eGeMAPS_mfcc2V_sma3nz_amean,eGeMAPS_mfcc3V_sma3nz_amean,eGeMAPS_mfcc4V_sma3nz_amean,eGeMAPS_alphaRatioUV_sma3nz_amean,eGeMAPS_hammarbergIndexUV_sma3nz_amean,eGeMAPS_slopeUV0-500_sma3nz_amean,eGeMAPS_slopeUV500-1500_sma3nz_amean,eGeMAPS_spectralFluxUV_sma3nz_amean,eGeMAPS_loudnessPeaksPerSec,eGeMAPS_VoicedSegmentsPerSec,eGeMAPS_MeanVoicedSegmentLengthSec,eGeMAPS_MeanUnvoicedSegmentLength,eGeMAPS_StddevUnvoicedSegmentLength,eGeMAPS_equivalentSoundLevel_dBp
304,177,0.9803571428571431,0.900900900900902,0.0621468926553672,4.175141242937853,10.764090911684235,2229.726038647188,8.418435513631684,0.2083333333333333,0.0338983050847457,5.265436442857144,5.126269193548388,4.915415708333334,584.0,543.3333333333334,485.5,595.6666666666666,632.6375350140057,323.10752688172045,1193.3447712418304,3.5824285714285713,4.268387096774193,3.150833333333333,0.0847457627118644,0.0847457627118644,0.0564971751412429,0.0564971751412429,0.0508474576271186,0.0564971751412429,0.1807909604519774,0.0282485875706214,0.1638418079096045,0.0112994350282485,0.135593220338983,1.3333333333333333,0.90625,0.3125,0.4166666666666667,1.2125,0.4011299435028249,0.9652206432311424,8.788332086761406,6,2.760000000000024,0.4600000000000039,2,0.0356450987989144,0.0747943156320119,34.469852447509766,0.3066048920154571,29.59167861938477,33.23655700683594,36.135841369628906,6.544162750244141,433.545166015625,673.306884765625,258.0501708984375,440.5520935058594,0.8393290638923645,0.78742516040802,0.2009147852659225,0.7396809458732605,1.123891830444336,14.58839988708496,8.87420654296875,10.34294605255127,7.437397480010986,0.7295783162117004,1.109814167022705,18.17865562438965,1.2434577941894531,17.689804077148438,-1.6565167903900146,-3.9233763217926025,0.0600216537714004,1.6847584247589111,1.474157691001892,0.7060533761978149,3.905071973800659,8.646032333374023,26.84183120727539,0.7842907309532166,678.7576904296875,0.3844164609909057,1152.8458251953125,0.2906560003757477,-1.261444091796875,1722.394775390625,0.2079629302024841,867.5425415039062,0.4977346360683441,2928.7412109375,0.122734859585762,702.0953979492188,0.642919659614563,-77.07305145263672,-0.9766700863838196,-15.104382514953612,-1.074187159538269,26.858245849609375,0.6490095257759094,0.0746361911296844,-0.0207920093089342,-0.7880356311798096,0.8956716656684875,0.8502745628356934,23.617578506469727,0.937314510345459,19.527612686157227,-2.1240506172180176,-4.659305572509766,-2.3800625801086426,10.22349452972412,0.0529072880744934,-0.0057653943076729,0.3238295316696167,3.278892993927002,2.6447107791900635,0.2600471675395965,0.113631285727024,0.1535672098398208,-23.019508361816406
305,126,0.9555555555555556,0.868041237113403,0.0634920634920634,3.912698412698413,10.305997025114992,2007.0569913848633,7.394227692910408,0.2222222222222222,0.0555555555555555,6.055819276595746,5.794258208333333,5.585000000000001,590.0,613.5,451.5,363.75,787.8807523009202,452.9247058823528,1470.9847494553378,3.3546808510638284,3.6525,3.0127777777777776,0.048,0.088,0.112,0.064,0.048,0.128,0.2,0.008,0.104,0.008,0.144,1.3888888888888888,0.52,0.64,0.4444444444444444,1.2321428571428572,0.392,0.7989949748743967,6.560580681183696,13,14.370000000000164,1.1053846153846278,2,0.2510482180293451,0.1814628699050809,28.52006721496582,0.3287111520767212,25.510059356689453,26.51190757751465,28.75762939453125,3.247570037841797,462.04205322265625,854.347900390625,250.0913543701172,402.6039123535156,0.8240622282028198,0.9114070534706116,0.0049144104123115,0.7807863354682922,1.5044676065444946,14.524808883666992,8.731371879577637,12.497815132141112,7.976260185241699,0.6418505907058716,1.023894429206848,21.475486755371097,1.2595250606536863,2.0151526927948,12.43094539642334,7.231369495391846,0.0433333665132522,1.7816773653030396,1.3764818906784058,0.8789153099060059,3.437039375305176,0.7449037432670593,20.30929183959961,0.871796190738678,564.4562377929688,0.5584292411804199,1190.2928466796875,0.2663247585296631,-1.128891944885254,1557.718994140625,0.2447704076766967,968.6397705078124,0.3441037535667419,2539.477294921875,0.1716642379760742,864.4471435546875,0.3587943911552429,-88.52654266357422,-0.9379326701164246,-13.649117469787598,-1.064665675163269,24.937835693359375,0.5931941270828247,0.0448807030916214,-0.0158051680773496,-1.229639172554016,0.9475823044776917,0.6422858834266663,35.30849838256836,0.6388960480690002,3.0806994438171387,16.950387954711914,9.25796127319336,2.750875473022461,5.617408752441406,0.0743558183312416,0.0127183971926569,0.1133047267794609,3.05737829208374,1.6207908391952517,0.3843965530395508,0.2912048101425171,0.6811673045158386,-24.011363983154297
306,130,0.9247933884297518,0.7891089108910893,0.0846153846153846,3.807692307692307,11.06213398606357,1401.8499217312078,6.314817739010611,0.631578947368421,0.0769230769230769,5.068045192307692,4.7681738000000005,5.197368421052633,570.0,562.0,370.6666666666667,576.0,1187.8978129713423,323.06039215686275,2614.3364293085656,3.411538461538462,4.0172,3.047368421052631,0.0615384615384615,0.1,0.0692307692307692,0.023076923076923,0.023076923076923,0.0769230769230769,0.1923076923076923,0.0307692307692307,0.1615384615384615,0.0153846153846153,0.1461538461538461,1.3157894736842106,0.84,0.4,0.1578947368421052,1.3214285714285714,0.4,0.7761489698890899,6.352350765979926,11,16.920000000000215,1.5381818181818376,1,0.287901990811633,0.1452720549392498,28.65200424194336,0.190067708492279,26.393383026123047,28.4168701171875,31.443038940429688,5.049655914306641,241.5170440673828,379.75445556640625,115.08792877197266,181.31585693359375,0.5308566093444824,1.0238431692123413,0.0406051091849803,0.385650634765625,0.9421768188476562,11.834342002868652,7.348752498626709,6.082635879516602,4.395255088806152,0.4704328179359436,1.37756609916687,31.361488342285156,0.6249158382415771,15.330728530883787,-1.390574932098389,-9.135669708251951,0.0443449020385742,1.8269637823104856,1.4079840183258057,0.7198585867881775,4.202559947967529,5.098377227783203,38.43882751464844,0.384963721036911,685.7570190429688,0.2503794133663177,1303.4810791015625,0.1930568814277649,-1.155109167098999,1680.8372802734375,0.1781301945447921,969.3846435546876,0.345549613237381,2990.01904296875,0.1098509281873703,835.5986938476562,0.5312929153442383,-101.1898422241211,-0.7709360718727112,-24.57416534423828,-0.3534320592880249,39.94609832763672,0.2762645483016968,0.0553186312317848,-0.035394862294197,-0.4371688663959503,0.7505804300308228,0.9177331328392028,43.32959747314453,0.334261953830719,17.562166213989258,-3.994150876998902,-15.49661350250244,-10.208014488220217,18.55729866027832,0.0125603908672928,-0.0035274603869765,0.0182559210807085,1.9680359363555908,0.7402511239051819,0.823035717010498,0.5330188870429993,1.0859593152999878,-25.054128646850582
311,174,0.9430303030303036,0.8340229885057465,0.0402298850574712,3.9827586206896552,11.08064370618398,1948.9764463699337,7.732600044504815,0.44,0.0344827586206896,5.122262102941178,5.201932166666667,4.3264,610.1428571428571,599.75,428.42857142857144,597.25,1125.7169650468882,262.46110056926005,2638.086274509804,3.398840579710145,4.0516129032258075,3.0556,0.0747126436781609,0.0977011494252873,0.0402298850574712,0.0459770114942528,0.0344827586206896,0.1436781609195402,0.1954022988505747,0.0172413793103448,0.1494252873563218,0.0114942528735632,0.1436781609195402,1.36,0.7647058823529411,0.7352941176470589,0.32,1.0,0.4137931034482758,0.8238591854705593,9.438215508067152,17,11.97000000000014,0.7041176470588318,3,0.2135974304068484,0.2499215944503763,29.1444034576416,0.2804319560527801,25.16398048400879,27.087703704833984,30.144433975219727,4.9804534912109375,417.33636474609375,759.3948974609375,107.31398010253906,127.1588897705078,0.7953333258628845,0.9418540000915528,0.0690570548176765,0.6158562302589417,1.2927963733673096,13.16616439819336,8.07597827911377,7.95280122756958,5.225480556488037,0.5675482749938965,1.1118860244750977,18.68533706665039,1.281550407409668,8.50772762298584,7.530863285064697,-6.39792537689209,0.0335275679826736,1.8696794509887695,1.366283297538757,0.6372043490409851,3.467552900314331,-0.9401649832725524,19.515087127685547,0.8676223158836365,543.1439819335938,0.5391013026237488,1156.617431640625,0.2637250125408172,-1.3043140172958374,1546.304443359375,0.2534843981266022,872.77587890625,0.4455362558364868,2644.947265625,0.1423458307981491,754.1344604492188,0.487346887588501,-78.41358184814453,-1.037583351135254,-12.650473594665527,-1.0603924989700315,22.819744110107425,0.6411212682723999,0.0712200403213501,-0.0191780775785446,-0.8683525919914246,0.7950034141540527,0.7934917211532593,28.79794692993164,0.7376844882965088,9.91759967803955,10.125402450561523,-6.631622791290283,2.4198594093322754,3.5852391719818115,0.1176839545369148,0.0027153906412422,0.0740437060594558,2.1614468097686768,1.2948793172836304,0.5220454335212708,0.2675999999046325,0.3480108678340912,-24.74188804626465
312,122,0.9194690265486732,0.7953405017921139,0.1065573770491803,3.8524590163934422,10.83972632585403,1681.40736565664,6.337502222976297,0.3076923076923077,0.1311475409836065,5.213768842105263,5.153049111111111,4.643076923076923,514.5,514.5,455.0,455.0,945.2970588235294,583.2254901960785,1848.2398190045249,3.1547499999999995,3.703333333333334,2.98923076923077,0.0833333333333333,0.1416666666666666,0.0833333333333333,0.025,0.025,0.0583333333333333,0.15,0.0,0.1833333333333333,0.0166666666666666,0.1083333333333333,1.3846153846153846,1.2222222222222223,0.3888888888888889,0.2307692307692307,1.181818181818182,0.35,0.8357418111753595,7.482337829158638,9,10.200000000000204,1.1333333333333562,2,0.1959654178674338,0.1445086705202312,29.95536422729492,0.1974500566720962,27.557403564453125,28.79743194580078,31.139968872070312,3.5825653076171875,376.8934326171875,695.1719360351562,124.2120132446289,191.43006896972656,0.898166835308075,0.9014225006103516,0.1043761670589447,0.721609354019165,1.4089043140411377,17.85845184326172,11.561908721923828,9.92714786529541,6.398169040679932,0.5596623420715332,1.1328233480453491,17.249448776245117,1.0103555917739868,12.262383460998535,5.353925704956055,10.408517837524414,0.0311515722423791,1.985696792602539,1.200526237487793,0.7854241728782654,4.921764850616455,10.707881927490234,19.63599967956543,0.6635279655456543,519.1082153320312,0.4532341361045837,1151.8367919921875,0.2522412836551666,-1.0313085317611694,1541.4935302734375,0.1802440732717514,800.8753051757812,0.5035163760185242,2555.65234375,0.1375107914209365,745.0155029296875,0.4768218994140625,-88.60911560058594,-0.941413640975952,-12.074662208557127,-0.8627994060516357,21.423921585083008,0.556262195110321,0.0254257582128047,-0.011657360009849,-1.2120715379714966,0.7753334641456604,0.7759724855422974,24.932937622070312,0.5416218638420105,11.010583877563477,8.157365798950195,14.259835243225098,-3.189647674560547,8.988325119018555,0.0318557620048522,-0.0057506277225911,0.1918917596340179,2.569455623626709,1.6875603199005127,0.3643809556961059,0.220714271068573,0.4291050732135772,-24.02719497680664
314,237,0.9289473684210549,0.8078525641025649,0.0464135021097046,3.7257383966244726,12.217908535430784,1598.3560412548848,7.405095748062592,0.375,0.0210970464135021,5.123677425000001,5.19046535483871,4.5246875,615.0,586.0,266.0,423.0,1052.768094892278,418.5888678051865,2013.563112745098,3.167654320987654,3.751290322580645,3.0334375,0.0759493670886076,0.1265822784810126,0.0632911392405063,0.0759493670886076,0.0421940928270042,0.0548523206751054,0.1350210970464135,0.0253164556962025,0.189873417721519,0.0168776371308016,0.1350210970464135,1.0,1.40625,0.40625,0.5625,0.8809523809523809,0.3459915611814346,0.8801369863013975,9.908675799086758,6,10.47000000000014,1.7450000000000232,0,0.1357976653696473,0.0684931506849315,31.397571563720703,0.2212372869253158,28.079151153564453,29.90620994567871,33.64632797241211,5.567176818847656,282.3810119628906,513.5596313476562,122.84219360351562,140.55343627929688,1.0325665473937988,0.8694929480552673,0.1799681037664413,0.8406004905700684,1.5280637741088867,17.90500831604004,10.70130729675293,12.496427536010742,9.151257514953612,0.6549233794212341,1.070914626121521,17.530899047851562,1.1691161394119265,9.02049446105957,-2.7171077728271484,9.353056907653809,0.0361450351774692,1.9764142036437988,1.2794914245605469,0.770081639289856,4.346068859100342,5.358792304992676,22.446063995361328,0.6457549333572388,556.4100952148438,0.4962499439716339,1207.4664306640625,0.2542947232723236,-1.32548189163208,1539.963623046875,0.1890869438648224,862.5711059570312,0.390860378742218,2601.694580078125,0.1277304291725158,790.76708984375,0.5348708033561707,-76.1563949584961,-1.0849852561950684,-9.898003578186035,-1.1140815019607544,22.88919448852539,0.5162468552589417,0.0854658633470535,-0.0133740613237023,-1.03221595287323,0.8697961568832397,0.827966034412384,25.26601219177246,0.6660743951797485,7.592580795288086,-3.5097832679748535,10.529133796691896,-0.7367941737174988,8.309563636779785,0.0499833822250366,-0.0005419554072432,0.1987734586000442,3.014042854309082,1.9762394428253176,0.3350867033004761,0.1720000058412552,0.3646405637264251,-22.510318756103516
315,144,0.9607407407407416,0.8539130434782598,0.0347222222222222,4.006944444444445,10.51242888598872,1777.6639879252618,7.75,0.3684210526315789,0.0138888888888888,5.354175779999999,5.356339941176471,4.7926315789473675,639.0,603.0,353.5,313.0,1092.192684766214,397.401384083045,2397.2229102167184,2.8912000000000013,3.6964705882352944,2.543684210526316,0.1111111111111111,0.0486111111111111,0.0694444444444444,0.0763888888888889,0.0486111111111111,0.0555555555555555,0.1180555555555555,0.0347222222222222,0.25,0.0277777777777777,0.1319444444444444,0.8947368421052632,2.1176470588235294,0.4705882352941176,0.5789473684210527,0.8461538461538461,0.3611111111111111,0.697495961227809,7.646742057081314,17,22.440000000000392,1.3200000000000232,1,0.433121019108274,0.2288637587506731,26.84152030944824,0.3293197751045227,15.194416999816896,29.698505401611328,33.67746353149414,18.48304748535156,391.4700317382813,590.8543701171875,143.57518005371094,235.6086883544922,0.5381090044975281,0.7263144850730896,0.1662496775388717,0.4480757713317871,0.7064017653465271,8.772111892700195,5.903646945953369,6.563406944274902,4.555502414703369,0.400309145450592,1.0839436054229736,27.393232345581055,0.4748045206069946,15.654132843017578,2.7321717739105225,8.425969123840332,0.0547297187149524,1.847811222076416,1.2641818523406982,0.7593454122543335,4.107178688049316,6.030752658843994,27.403993606567383,0.9617828726768494,553.7897338867188,0.3203703761100769,1282.30908203125,0.1755313724279403,-1.339474320411682,1583.9832763671875,0.1508330851793289,1055.7320556640625,0.3814068436622619,2689.292724609375,0.1308278888463974,1013.7984008789062,0.4118111133575439,-74.97421264648438,-0.9040014147758484,-20.384071350097656,-0.5029696226119995,32.43052673339844,0.360489934682846,0.0337654165923595,-0.0154587365686893,-0.7228837609291077,0.4915278553962707,0.9167546033859252,30.857885360717773,0.3229451477527618,18.721206665039062,4.801312446594238,9.643147468566896,-7.715429782867432,16.427419662475586,0.006496753077954,-0.0094000492244958,0.1205328255891799,2.5986268520355225,2.1827001571655273,0.3351851999759674,0.11124137789011,0.129784345626831,-25.64367294311523
318,155,0.923972602739727,0.7917989417989406,0.0451612903225806,3.8838709677419354,10.93169433786947,1599.9831405398993,7.389617825902989,0.6111111111111112,0.0903225806451612,5.298715204081635,6.18721725,4.060555555555556,573.0,,362.5,,1081.1864745898365,198.07156862745097,2461.424836601307,3.2195918367346943,4.136,2.74,0.0709677419354838,0.1032258064516129,0.0903225806451612,0.032258064516129,0.064516129032258,0.0838709677419354,0.1354838709677419,0.0258064516129032,0.1677419354838709,0.0064516129032258,0.1161290322580645,1.1666666666666667,1.238095238095238,0.6190476190476191,0.2777777777777778,1.0666666666666669,0.3225806451612903,0.6455995274660618,5.64087418783225,23,35.970000000000525,1.5639130434782835,4,0.5484903934126124,0.226422524118921,23.011241912841797,0.4360510408878326,18.92763328552246,20.96393585205078,22.597684860229492,3.6700515747070312,564.7607421875,1030.1949462890625,209.36245727539065,263.8980407714844,0.5504909157752991,1.1016921997070312,0.1100790351629257,0.223610982298851,0.9228789806365968,15.101651191711426,11.927353858947754,10.786087989807127,9.014117240905762,0.3937366008758545,1.396109938621521,14.725528717041016,1.1399141550064087,7.2322235107421875,9.886686325073242,8.27918529510498,0.0490742623805999,1.5637304782867432,1.6163126230239868,0.6492989659309387,-0.8107590079307556,6.394088268280029,15.900875091552734,0.9518207907676696,571.5164794921875,0.4747413992881775,1161.7591552734375,0.2537344694137573,-0.6327081918716431,1624.476806640625,0.2029309272766113,897.1491088867188,0.4655885696411133,2597.826904296875,0.1501175761222839,813.4022216796875,0.4688197374343872,-136.9610595703125,-0.6093414425849915,-10.47963047027588,-1.0464670658111572,15.991460800170898,0.7326940894126892,0.0018712499877437,-0.0180281773209571,-0.793175220489502,0.7550870180130005,0.7181615829467773,22.70885848999023,0.7145599126815796,8.670802116394043,21.402999877929688,9.681876182556152,-4.3214430809021,12.100367546081545,0.0092283934354782,-0.0029445842374116,0.1992272585630417,1.850940227508545,2.1572105884552,0.152100458741188,0.3025358617305755,0.9402665495872498,-28.3482666015625
319,97,0.9477272727272724,0.8269607843137248,0.0618556701030927,3.814432989690722,10.3231423093488,1349.539738658498,5.990542374288353,0.5,0.0,5.071558666666665,4.9075,4.200668875000001,,,,,1097.65834818776,274.2450980392157,3457.946078431373,3.372727272727272,4.101875000000001,2.40625,0.0927835051546391,0.0206185567010309,0.1237113402061855,0.1030927835051546,0.0412371134020618,0.0721649484536082,0.1649484536082474,0.0309278350515463,0.1855670103092783,0.0309278350515463,0.0824742268041237,2.0,1.125,0.4375,1.25,1.0638297872340423,0.3402061855670103,0.9069767441860724,6.2661498708010335,4,5.729999999999972,1.432499999999993,0,0.1020299145299111,0.0645994832041343,34.74857711791992,0.2588779926300049,29.262928009033203,31.03023147583008,37.40463638305664,8.141708374023438,260.9313049316406,489.400146484375,163.56552124023438,253.4220428466797,0.9291752576828004,0.9501366019248962,0.0575668923556804,0.694408118724823,1.739250421524048,20.117019653320312,12.168046951293944,10.666784286499023,6.997344017028809,0.5247267484664917,1.3084666728973389,14.728612899780272,1.674891471862793,-2.4031379222869873,4.748538017272949,-13.9421968460083,0.0361329391598701,1.8790699243545532,1.2060595750808716,0.8549267649650574,5.2673749923706055,3.3325514793395996,18.920774459838867,0.8850497603416443,604.7015991210938,0.5336596965789795,1087.3211669921875,0.310698390007019,-1.3129628896713257,1670.8240966796875,0.2104323655366897,796.6181030273438,0.4845859110355377,2690.480712890625,0.1468344926834106,776.6741333007812,0.5112228393554688,-74.58441925048828,-1.157950758934021,-10.376370429992676,-1.3225479125976562,19.454702377319336,0.7205334305763245,0.1153946369886398,-0.0219341479241848,-0.9320142865180968,0.7462534308433533,0.9783510565757751,23.07139587402344,0.9942345023155212,-4.122066974639893,9.176033973693848,-19.681676864624023,3.902735710144043,6.710169792175293,0.127297043800354,0.0063416524790227,0.0781750082969665,2.245194673538208,1.5842225551605225,0.4132652878761291,0.2245882302522659,0.5187076926231384,-23.83123016357422
321,320,0.92186495176849,0.8084765177548711,0.015625,4.10625,12.174004601479531,1871.7613027167545,8.888370210561664,0.3333333333333333,0.025,5.390464513274338,5.465769285714286,4.645641025641025,578.4285714285714,522.5,346.0,414.5,992.208586883029,355.7085561497325,2301.875816993463,3.071061946902657,3.709523809523808,2.933333333333334,0.1034482758620689,0.0971786833855799,0.1065830721003134,0.0846394984326018,0.0313479623824451,0.0909090909090909,0.1410658307210031,0.0156739811912225,0.1504702194357366,0.0156739811912225,0.122257053291536,1.1538461538461535,1.0666666666666669,0.6444444444444445,0.6923076923076923,1.0320512820512822,0.3699059561128526,0.907434052757824,10.335731414868103,8,11.550000000000193,1.443750000000024,2,0.1017441860465099,0.0639488409272582,31.358579635620117,0.2440823912620544,28.632699966430664,30.21390151977539,32.565650939941406,3.932950973510742,397.3296813964844,685.1387939453125,164.95436096191406,350.4002990722656,0.7901438474655151,0.9701404571533204,0.0861571207642555,0.6186216473579407,1.2605609893798828,15.704852104187012,11.164220809936523,10.342843055725098,6.953009605407715,0.6754593849182129,1.1083049774169922,22.632835388183594,1.097503423690796,12.539802551269531,14.071364402770996,-1.2818303108215332,0.0535424463450908,1.8666311502456665,1.4751726388931274,0.7557207345962524,5.074764251708984,4.430651664733887,26.024229049682617,0.7165675163269043,638.0457153320312,0.4385375082492828,1177.67724609375,0.2637897729873657,-1.3088473081588743,1720.0799560546875,0.201839879155159,866.1890258789062,0.4860734343528747,2853.790771484375,0.1132126748561859,831.2727661132812,0.5859115719795227,-74.72981262207031,-0.9862186312675476,-17.9523868560791,-0.8928186893463135,28.89416122436523,0.5777191519737244,0.0648186653852462,-0.0240136422216892,-0.8010601997375488,0.8858035802841187,0.8518751859664917,31.005943298339844,0.7071338295936584,14.750665664672852,17.321022033691406,-2.689082384109497,0.8047347068786621,7.821842193603516,0.0890237390995025,0.0025266811717301,0.0845212191343307,2.6301064491271973,1.5118790864944458,0.4805819988250732,0.1725862026214599,0.4000844359397888,-22.76165008544922
