,n_words,ttr,mattr,filler_word_ratio,concreteness_score,aoa_average,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,OTHER,NOUN/VERB,PRON/NOUN,DET/NOUN,AUX/VERB,ADP/VERB,CCONJ/SCONJ,OPEN/CLOSED,POS_ENTROPY,LEXICAL_DENSITY,speech_rate,speaking_time_ratio,pause_ratio,n_pauses,avg_pause_duration,articulation_rate,hesitation_ratio,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_amean,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile80.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,eGeMAPS_loudness_sma3_amean,eGeMAPS_loudness_sma3_stddevNorm,eGeMAPS_loudness_sma3_percentile20.0,eGeMAPS_loudness_sma3_percentile50.0,eGeMAPS_loudness_sma3_percentile80.0,eGeMAPS_loudness_sma3_pctlrange0-2,eGeMAPS_loudness_sma3_meanRisingSlope,eGeMAPS_loudness_sma3_stddevRisingSlope,eGeMAPS_loudness_sma3_meanFallingSlope,eGeMAPS_loudness_sma3_stddevFallingSlope,eGeMAPS_spectralFlux_sma3_amean,eGeMAPS_spectralFlux_sma3_stddevNorm,eGeMAPS_mfcc1_sma3_amean,eGeMAPS_mfcc1_sma3_stddevNorm,eGeMAPS_mfcc2_sma3_amean,eGeMAPS_mfcc2_sma3_stddevNorm,eGeMAPS_mfcc3_sma3_amean,eGeMAPS_mfcc3_sma3_stddevNorm,eGeMAPS_mfcc4_sma3_amean,eGeMAPS_mfcc4_sma3_stddevNorm,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_jitterLocal_sma3nz_stddevNorm,eGeMAPS_shimmerLocaldB_sma3nz_amean,eGeMAPS_shimmerLocaldB_sma3nz_stddevNorm,eGeMAPS_HNRdBACF_sma3nz_amean,eGeMAPS_HNRdBACF_sma3nz_stddevNorm,eGeMAPS_logRelF0-H1-H2_sma3nz_amean,eGeMAPS_logRelF0-H1-H2_sma3nz_stddevNorm,eGeMAPS_logRelF0-H1-A3_sma3nz_amean,eGeMAPS_logRelF0-H1-A3_sma3nz_stddevNorm,eGeMAPS_F1frequency_sma3nz_amean,eGeMAPS_F1frequency_sma3nz_stddevNorm,eGeMAPS_F1bandwidth_sma3nz_amean,eGeMAPS_F1bandwidth_sma3nz_stddevNorm,eGeMAPS_F1amplitudeLogRelF0_sma3nz_amean,eGeMAPS_F1amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_F2frequency_sma3nz_amean,eGeMAPS_F2frequency_sma3nz_stddevNorm,eGeMAPS_F2bandwidth_sma3nz_amean,eGeMAPS_F2bandwidth_sma3nz_stddevNorm,eGeMAPS_F2amplitudeLogRelF0_sma3nz_amean,eGeMAPS_F2amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_F3frequency_sma3nz_amean,eGeMAPS_F3frequency_sma3nz_stddevNorm,eGeMAPS_F3bandwidth_sma3nz_amean,eGeMAPS_F3bandwidth_sma3nz_stddevNorm,eGeMAPS_F3amplitudeLogRelF0_sma3nz_amean,eGeMAPS_F3amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_alphaRatioV_sma3nz_amean,eGeMAPS_alphaRatioV_sma3nz_stddevNorm,eGeMAPS_hammarbergIndexV_sma3nz_amean,eGeMAPS_hammarbergIndexV_sma3nz_stddevNorm,eGeMAPS_slopeV0-500_sma3nz_amean,eGeMAPS_slopeV0-500_sma3nz_stddevNorm,eGeMAPS_slopeV500-1500_sma3nz_amean,eGeMAPS_slopeV500-1500_sma3nz_stddevNorm,eGeMAPS_spectralFluxV_sma3nz_amean,eGeMAPS_spectralFluxV_sma3nz_stddevNorm,eGeMAPS_mfcc1V_sma3nz_amean,eGeMAPS_mfcc1V_sma3nz_stddevNorm,eGeMAPS_mfcc2V_sma3nz_amean,eGeMAPS_mfcc2V_sma3nz_stddevNorm,eGeMAPS_mfcc3V_sma3nz_amean,eGeMAPS_mfcc3V_sma3nz_stddevNorm,eGeMAPS_mfcc4V_sma3nz_amean,eGeMAPS_mfcc4V_sma3nz_stddevNorm,eGeMAPS_alphaRatioUV_sma3nz_amean,eGeMAPS_hammarbergIndexUV_sma3nz_amean,eGeMAPS_slopeUV0-500_sma3nz_amean,eGeMAPS_slopeUV500-1500_sma3nz_amean,eGeMAPS_spectralFluxUV_sma3nz_amean,eGeMAPS_loudnessPeaksPerSec,eGeMAPS_VoicedSegmentsPerSec,eGeMAPS_MeanVoicedSegmentLengthSec,eGeMAPS_StddevVoicedSegmentLengthSec,eGeMAPS_MeanUnvoicedSegmentLength,eGeMAPS_StddevUnvoicedSegmentLength,eGeMAPS_equivalentSoundLevel_dBp,PhonemicFluencyScore
n_words,1.0,-0.4209897007620896,-0.05501436588694057,0.0023507797331457385,-0.05855540060947062,0.1679061327080904,0.1345133141045296,0.05175497147594986,0.07560018163779876,-0.05190539987472077,0.024220471842898276,-0.012657643974581124,0.013958253326977395,0.012206927909405463,0.0553095576813993,-0.06590556171643107,-0.025512890176465634,0.031099209112175546,,-0.03747385383195036,,-0.14869709912183057,-0.00797978797101021,0.11842536001326026,-0.02026590251307718,-0.031712905105574556,0.0315785588176665,0.13490035134631195,0.030068128596319976,0.03311987938432389,0.07802433741531624,0.028172914056965957,0.056465795396626606,0.00882806033596649,-0.008381104598239607,0.9510614604306383,-0.026508198123026377,0.05494461336588487,-0.00877310862219786,-0.05592283820204227,0.06841685191880174,-0.06173511303280766,-0.06571312095343178,-0.04408719532083764,0.008959133795756304,0.014960585950580146,0.029884985498400546,0.03576235538372044,0.047487511736877194,0.04565596108048554,-0.018550963340618745,0.06645243549045057,0.030345334556998168,0.03253081621046961,0.018628445670426656,0.01612517143147587,0.009326108697708111,0.03269291381090599,0.035313787866325684,0.050301132339177566,-0.015283653216855876,0.05818270265584266,0.004885612014687246,-0.06716222223142057,-0.03095737738716207,0.044330045622894505,-0.007042706036372581,-0.007674274307197482,-0.010238514587897799,0.046846248426214925,-0.025843011515632223,0.0872678299598965,-0.04523714575100934,-0.07923508946521717,0.019122403028895615,-0.022101452132448362,-0.010502923493753768,-0.05577298828794723,0.010758204156098175,-0.0003694901408655023,0.04455339202646821,-0.013062820315400046,0.007957175160210755,0.03426671019443576,-0.035925808583517016,-0.01838411156023614,0.01648500083277174,0.00131289683090142,-0.013736589565639092,0.03459891512214441,-0.03898306457445798,-0.03458298818981058,0.019822339049856964,0.03369233802978915,-0.06263228511958777,0.03826416159328714,-0.044861294425668094,0.05307064626463211,-0.03944551187078925,-0.04456431881460235,0.021335952866664953,-0.0341239256261242,-0.015803286250133504,0.05547560715020748,-0.01734704125526983,0.04110718440294537,0.002945578802671586,0.016923304100687344,0.014809683252114538,-0.0804005099754498,-0.02230702080474399,0.0494668171782655,-0.003080631031131046,0.008358201592650657,-0.0060154105202112635,-0.006844977525432475,0.010843290059921788,-0.021382413510208354,-0.028604108659445134,0.04152062740617265,-0.007709055648886382,-0.08030400649071287,-0.014862896332421625,-0.010559959485624005,-0.04817811358191371,-0.051293433623141094,0.011511648022329585,0.03259081242066369
ttr,-0.4209897007620896,1.0,0.5582967142541946,-0.1237576387294534,-0.12340254009884292,0.1128669564905021,0.008564653033747201,-0.12105403754912437,0.08600783830219955,0.12147430319612967,-0.21962927148649258,-0.14800635872967413,-0.11546940655998049,-0.13079932773724534,-0.0994881539442754,0.23611754950582878,0.03651710255524292,0.012794322502461136,,0.12885351687227029,,0.3423473282478071,0.0322433808175079,-0.2951215767427095,0.06770802351025008,-0.0397842676725903,-0.05536942434834087,-0.2792968588429668,-0.21490167424129755,0.11228991729992016,0.0005573486585831075,0.19259384022882708,-0.2956580844372749,-0.21931312801269312,0.21847545724712025,-0.2502780512220643,0.15461117737986915,-0.18778230999220172,0.22034669717305613,0.002195299966793794,-0.005970950319729495,0.012750079277387895,0.0044633999169623705,0.014156937884601711,0.0037276454205346656,-0.016426065647876024,-0.03775573522497259,0.0036429845756954303,-0.03666352663794764,-0.25358494779010965,0.20919099839754232,-0.19878804370424819,-0.274196742074818,-0.21591443312132177,-0.181437933395357,-0.11920423956750378,-0.0254157712140658,-0.15124011137044135,-0.11878078956720509,-0.23295069535996918,0.2000186883539078,-0.08078503017385794,-0.029293388215353634,0.07877718507035278,0.0312391553848373,-0.03287415268988972,0.022726923807206558,0.01339786952283971,0.03567958627273041,-0.007203420501711018,-0.04247629417925957,-0.006972045885891111,-0.012552482337892619,0.022959389614022118,0.021625172381476095,0.05047377102476488,-0.018855385253540625,0.09315224995514117,0.01987880262123067,0.032304052933787644,-0.10000997017230291,-0.004713020738307198,0.0018561120491469706,-0.2507940021091405,0.2403357214199906,0.0836109366846156,-0.06206625436991113,-0.009637558831874551,0.04009750884657088,-0.2547409466652321,0.24148499747755944,0.0912285919851365,-0.08930138108544058,-0.02834315110196808,0.02521300239012376,-0.25343901801718255,0.23369869400745116,-0.1100137608352648,0.059709589183425935,0.06936565706251016,-0.05274234296914114,0.00651104440554324,0.0463825421212433,-0.08786470958640455,0.028369252404063412,-0.13460962533021562,0.040810109400606503,0.00019902039131391525,-0.030550958220770846,0.10770657761573978,0.0781094891238787,0.009367447826228465,0.03185301414045799,-0.01368941618702163,0.019632888591335686,-0.08716530770883604,0.07453014179991667,0.0199609219795293,0.009576260653664083,-0.16557900409367815,-0.149591414853166,-0.042900411367987584,0.006916866976135559,0.004319470788215369,0.21486925480246913,0.21567873372611632,-0.17686630591134161,-0.04688008200071007
mattr,-0.05501436588694057,0.5582967142541946,1.0,-0.04557477495168528,-0.2490972363291688,0.31776971710266816,0.11857125208033945,-0.10750203879220686,0.33769666769482287,0.0019329533201872346,-0.21203337979866071,-0.41863328976552866,-0.05920414636292143,-0.3304594917400299,-0.07041740620264558,0.2255555213764086,0.25328854039358034,0.016852752611838513,,0.20814073528832808,,0.29373712066953783,0.028366055736568342,-0.36890917099376264,0.29521893062424137,-0.17000935987492138,-0.151336283203121,-0.24800410676414714,-0.25894888655304593,0.1354589166366166,0.30702343395295717,0.18840588081930562,0.04451902009204259,0.04255754468143373,-0.042646910068160834,-0.050499788928022184,0.019364934412125372,0.02863315020988925,-0.04333434890864786,0.010500391000466062,0.0608155945472981,-0.003205410895696818,-0.006684340775973897,0.027705166606003282,0.03358435980452447,0.01978767063016989,0.0006749478278740608,0.10108064630654386,0.06471654726915177,-0.07353957986919189,-0.05387428778231811,0.002991079440163489,-0.026694883365438987,-0.09017860538642973,-0.0962994389915201,-0.007498043621025619,0.0294905748081532,-0.026705768246632223,-0.03925130631038031,-0.008019760410166324,-0.031148983411716836,-0.07098518578108612,0.0002385797820158263,0.07825648677313717,0.022641708404725413,0.012275450052070227,0.06284881010138035,0.0037536077648689706,0.04846549182823433,0.10596454532572035,-0.15805907972623215,0.1151392309592878,-0.09340954280484216,-0.05910668753794343,0.049148854758414455,0.008009894635236913,-0.07089673823377694,0.04777378191899819,0.0024656686667688826,0.06882616461165289,-0.030804782705679896,-0.044621425762643,0.05592161180027171,-0.02896535624360258,0.04815428502821132,0.10329559408699535,-0.018956518456554224,-0.02656775513243522,0.06467768399740109,-0.030544103920667497,0.05090049077873394,0.12723089948221233,-0.04900159214021904,-0.03629235560143498,0.07065532424984133,-0.027420417111724882,0.041902960405668245,-0.04451624743229092,-0.028649006377496903,0.03776011726418561,-0.04090243907493908,0.006578786575294894,0.001355273603672047,-0.034582885226336076,-0.033005654333502506,-0.01148501308701619,-0.01679784683495637,-0.036302430806686305,0.032795511722158485,0.07800617080610657,0.042673825229222556,0.016440682013151006,-0.03302332010829091,-0.009037003651567765,0.007065935621570879,0.020775040419073732,0.006611154160564831,-0.010628088475938526,0.020843738862024806,0.03389690680541985,0.11693240711313009,0.1039498177216709,-0.018977998646578554,-0.033537146564703184,-0.056408643068326124,-0.04194918358544317,-0.04118345883183129,0.001775018381134695
filler_word_ratio,0.0023507797331457385,-0.1237576387294534,-0.04557477495168528,1.0,-0.10326880063450534,-0.03511784970992968,-0.03991779757905437,-0.22107109391320193,0.09176687960304501,-0.23353388652814255,0.025435170526672903,-0.15543862937839567,0.9254130673740799,-0.2314081708020117,-0.10212490754303824,-0.07657213430362704,0.04892321668189348,0.029101131887600593,,0.03154784693994424,,-0.09998226026752667,0.08931464239415146,-0.05498109321207905,0.12357482455424106,0.055136521149498983,-0.16320932459759427,-0.09179846797898211,-0.033759290115931144,0.42333236968491633,0.39600118213199176,-0.2692307169912016,0.006781667522659392,0.13906466118607888,-0.13884705048079726,-0.03794581656196835,-0.056813863042311674,-0.09605228063901405,-0.139055029344936,-0.043580525297221895,0.050565233504177076,-0.041276383326727936,-0.06480043014629154,-0.05448494291784776,-0.021623356816554654,-0.0017434661894917972,0.0072723673730882565,-0.03362612791216406,0.0022079271359313674,0.12440302199898572,-0.09980494419180123,0.07650085317660962,0.11414435803023334,0.1185959291480907,0.10745702736422437,0.03710059973514932,0.035309573568927145,0.036444116759629226,0.09151647457733127,0.08862794017699471,-0.08024708201397375,0.06421420816958519,0.027156430856945305,-0.06167869528871928,0.004680064431387516,0.0021433157261026305,0.015768512093323406,-0.012334371638978684,0.007217742925626332,-0.004920210411262272,0.01628966223083164,0.02650552949970458,0.004044179421311523,-0.04559670331512197,0.10312045310957602,-0.009931793333033337,0.007041630360316805,-0.0566475266988123,0.025893528729697066,0.00364046456749913,0.05019335749000404,0.01609683889820773,-0.0242674010421295,0.18910500603873312,-0.18521788132123235,-0.04964622852435887,0.05995152491756273,0.043431860637259186,-0.10369388367764806,0.1891167687595051,-0.1888770871688217,-0.04543495489237603,0.0849690205893362,-0.025977232969546835,0.021981203511225435,0.18478721506569123,-0.17425677176625629,0.07317679345794267,0.019910616304857628,-0.04330191589170326,0.005388413734371148,-0.02550815843614816,-0.021830567446786533,0.08629888415881413,-0.06409913727539021,0.03114484530170586,0.029561542442281805,0.010984612935491632,0.035512543961856685,-0.07282091924703975,0.0407236730490246,-0.016122577571804048,-0.0672823730713475,0.01125072997980327,-0.04696764120162814,0.06516835783497879,-0.046069800979477445,0.03386316608171642,0.056573989438411666,0.05365947987026251,-0.01831917708628809,-0.02718783484920146,0.02811422289548475,0.04826956533047319,-0.11955600345855039,-0.12234816722575712,0.10446937979651265,-0.10804068248964348
concreteness_score,-0.05855540060947062,-0.12340254009884292,-0.2490972363291688,-0.10326880063450534,1.0,-0.5733351666552735,-0.10596771840335968,0.23196405110634585,-0.4236317107171469,-0.2119682251407335,-0.08101894189904017,0.26808740647383894,-0.0920716950612164,0.5821707223211856,0.2169169523771959,-0.40448324569739813,-0.1069556348432363,0.06402694585197465,,-0.297008267894567,,-0.08028941956581749,-0.017619200782704604,0.33549906450545863,-0.3186512201287641,-0.2874571265460167,-0.16502410607307133,0.18540991063995826,0.15950658558800632,0.10327865328623358,-0.48693267983075966,0.17527827532302445,-0.08096644903847697,-0.06499113814457985,0.06502941714176758,-0.038147941148614244,0.04104407297503563,-0.05664793070615424,0.06297213151454319,0.09579639290992245,-0.08482027424136851,0.1054314328414721,0.11522608350788105,0.060160579012939176,-0.032008598785671846,-0.04234527425849922,-0.06888998553505375,-0.031431252829077674,-0.03466750128653097,0.0038295905628345094,0.06923689117531952,-0.03552292748971846,-0.03365517604123883,0.033867944541988805,0.0443731295190971,0.0019283661764119178,-0.016286979773599074,0.008790438798748332,-0.009854661516571113,-0.04413872741448897,0.0031781143424079645,0.04028059381511005,-0.012093660104734772,-0.05606302958793857,0.01504344722704156,-0.020858257176864913,0.01001839317274436,-0.031210562375634843,0.03477430068267736,-0.016738814262917925,0.14859275154114673,-0.07743393491483119,0.10054780672165137,0.10869019772355694,-0.009860448398028453,0.07387059616353521,0.04014046600264463,0.0027024126510801646,0.010808563675004565,0.036063656384859595,-0.01776136608406594,0.0673960894921989,-0.002858959157090375,-0.0457456306907175,0.029362851247311555,0.027194866727457096,-0.03455275626996387,0.04656240355517009,-0.02576775058777991,-0.0345133967884323,0.012683326163313292,0.002834299566218484,0.044338467743902626,0.039038598326156304,0.011039664088574977,-0.03507498365679773,0.014037291970492987,0.03667532962147844,0.07130493513523296,-0.017452940959187813,0.035229043872467294,0.08936038809993445,0.0019716659983306513,-0.014715396609952592,0.054237117712232406,0.0026003455902988324,-0.07275241215691251,0.04324763492199666,-0.04943075977870143,-0.07125267442501587,-0.013113298649398876,-0.037694063759872394,0.08061545484355735,-0.05046084810729266,0.02189649768146652,-0.0457077245802163,0.02513974870457773,0.035479626623958864,-0.004063785905504576,-0.06430384555432975,-0.0514449168483175,-0.08831497069948963,0.024107010048210198,0.021439810185221786,0.11369893867279454,0.08158124344899394,-0.01134968322750327,0.024241725828347795
aoa_average,0.1679061327080904,0.1128669564905021,0.31776971710266816,-0.03511784970992968,-0.5733351666552735,1.0,0.2827756641801921,-0.06984441159407737,0.4056595929237905,0.13256338491869324,-0.06345620282629577,-0.27097658982309347,0.03576412358736112,-0.2987450106280412,-0.08064281304147501,0.1843802649446629,0.016680160479991657,0.026250968046721092,,0.13085039432595447,,-0.0832719401335308,0.055987036645152206,-0.09634526188865196,0.1352948762519812,-0.012194454600519853,0.17112830455004935,-0.0019458842013262549,-0.10779574829481249,0.09204082044597758,0.3733954138991798,0.07449867884773505,0.066139182438992,0.12510007296530715,-0.1248672594495115,0.12246787683624323,-0.09384344317694478,-0.006655883966671852,-0.12541496554085269,-0.05497239198273029,0.06703153573749257,-0.055702557460432636,-0.08349210761972573,-0.04196045133855291,0.0056751052631223145,0.04009214914982777,0.0698706236299929,-0.006462954207309507,0.011553930989446105,0.013901275226961026,-0.09488885991976437,0.06600943994169471,0.06573883611152408,-0.024886907694549473,-0.04212647559882138,0.026044402388740097,0.03576162277457163,0.01171581832327796,0.016404269399470872,0.07833632064762507,-0.054815482902292025,-0.04437094697059235,0.03024899156559582,0.07731433095726369,-0.006373640963097943,0.0690326858610832,-0.034274317252480264,0.027540521746935658,-0.004080216026776621,0.017679108333778844,-0.10891166543843214,0.07644422058971248,-0.09025715810737325,-0.08058530347028388,0.021244398866046007,0.018760876103825458,-0.029255140131018712,0.05209649213446061,-0.008189762136018446,-0.021166711373426884,0.05470178049034915,-0.09465681384637845,0.039247436705739075,0.06410281782632306,-0.03967798966239068,-0.0012901841696431246,0.06344083226695489,-0.06170636032317865,0.0646092042953896,0.0525937546568712,-0.020561919501768923,0.03311002138463835,-0.062043710711926464,-0.07229042910719152,0.06132475339093142,0.05598141000388182,-0.026702874986735525,-0.043763170549209834,-0.05361028428248046,0.01964622668364002,0.01638194952301453,-0.0573461666049967,-0.05884084053401022,0.028266864582012993,-0.018195458709986154,0.01684940754310506,0.030458879924997153,-0.0493262900755446,0.036955021370943995,0.09848371527626584,-0.026675042209004456,0.07400603546415072,-0.091927642678345,0.049431672869864,0.028704895150934606,0.06734591935607671,-0.043924348287238214,-0.03883692814200483,0.027493253965701396,0.13216827328740532,0.10807108743258768,0.08921370100629383,0.025039891609282786,0.013871349921262226,-0.1261407805274971,-0.0835433361294909,0.0034964153725665905,0.07218219802272717
ADJ,0.1345133141045296,0.008564653033747201,0.11857125208033945,-0.03991779757905437,-0.10596771840335968,0.2827756641801921,1.0,-0.13099989563894127,0.0984539862873323,0.012413600347854218,-0.09055518104712404,-0.0955877685794282,-0.04280125665132984,-0.06644910905960075,-0.0362158376643752,0.007306408830495682,-0.16256482060638047,0.14210175160177144,,-0.03654609450540304,,-0.2106030460823829,0.045032750387273675,0.09917794559332418,-0.09743285600091688,-0.035077936286405396,0.11939866566233327,0.037963427242458006,-0.052453499908890706,0.37210082172886566,0.2726940659100452,0.42688015516639205,0.043216582502227575,-0.010582192021397416,0.01071712718786707,0.1041823558238436,0.007627292576065324,0.06654801272195929,0.012712713695847973,-0.009401198429257046,-0.01763904431798977,-0.0010117891776773994,-0.000543938183648788,0.010608455080914615,0.012658351728845897,-0.005916192021415414,0.010507364292819614,-0.09180086368894626,-0.07910508227835443,0.02483352049936742,-0.0440718841309495,0.08442003826350769,0.031843164957803836,0.005119730362882271,-0.014712643608306656,-0.016262487689548973,-0.008416229884785598,0.034514004724768794,0.014940759743242576,0.00820847661161,-0.02693448865984197,-0.0012933942875790552,-0.05110454637107268,0.03343594461783733,0.027095313633067542,-0.055011052263411964,-0.025860578102474392,-0.01702215901027625,0.030327633478882607,-0.02535561455808187,0.024504353468734363,-0.004603299664238479,-0.021070491085583544,-0.0021166498407272694,0.012155560013411733,0.0053629878040372045,-0.0291349936829358,-0.0007408016097050429,0.030950469582591584,-0.038323523263635015,-0.026835897434561246,-0.025823161028351842,-0.00858232524610594,0.015936387436811045,-0.008590410621556743,-0.03520676093508209,0.01701682351664287,0.008932198417976293,-0.04251962754803047,0.01874934798724696,-0.007749768807265067,-0.008958411179030054,-0.008047889556242024,-0.04006488958545986,0.06834829058845177,0.02254828481928336,-0.017230043692625558,-0.004425221862074527,0.05151150127463365,0.0023900617452562566,-0.049293140061067726,-0.03939661180605399,-0.006359326844792678,0.0023918486575819184,-0.037637938277912064,-0.024619319616127025,0.001492683043092947,-0.02384212034871997,0.07094745551212976,0.02887741578490706,-0.0013121189256829942,-0.05648303928299951,-0.041858816367246816,-0.01037853656778599,0.005601921205976996,-0.04183592318741331,0.02957055681502561,-0.06547887794884993,-0.04242165570807785,0.041389937703988855,0.041674685072145154,0.0389646714301055,-0.0007570864147752583,0.008105651513518964,-0.05156960823642583,-0.028702760773874594,-0.02341355492451996,0.031110861425310977
ADP,0.05175497147594986,-0.12105403754912437,-0.10750203879220686,-0.22107109391320193,0.23196405110634585,-0.06984441159407737,-0.13099989563894127,1.0,-0.30094538412141875,-0.3238192180175746,-0.06997893040927677,0.23310833217343327,-0.18622161362448908,0.27129259351639995,0.14948468789750916,-0.2970297653053261,-0.12417450409523847,-0.11740599829387142,,-0.27978151291642045,,-0.32721160486161477,-0.03326438831561413,0.3419512982464825,-0.22727369541834386,-0.0006645708763217322,-0.13680453172053508,0.8162019463395923,0.16654013989967867,-0.3789399535723023,-0.4138903010768609,-0.2557590644736049,0.05520163202546162,0.04146903053212541,-0.04143561215978738,0.03607138272138201,-0.01087388174243517,0.028989098882051933,-0.04454734743906498,-0.03781765401662686,0.032077726479241495,-0.001366122014858321,-0.05556276722060423,-0.03157371727132313,-0.033587700948357155,0.03779739745714698,0.04209147426595769,-0.0034832064042704916,-0.015567678278695665,0.00046732489031379694,-0.05550282672011316,-0.016124730453468454,0.0250427661641791,0.0037271096268595033,0.007797332231369417,0.020991776873479574,-0.004840848171525464,0.02277076678267605,-0.033319159296837327,-0.02637963687297257,-0.10994829909003843,-0.04985710145681331,-0.004307016836099941,0.00913604938706107,0.008507913197807476,0.029338642175313394,-0.023004278844889033,0.09818221779094122,-0.0002974306013831958,-0.06836843309563792,-0.001050645376695299,0.004290254215489795,-0.027176840664984502,-0.03450588615154899,0.014650409543195181,-0.04707888976340883,0.023642389297036333,-0.027270800070414755,0.04061763556613135,-0.04794289648161468,0.07441167444807542,-0.0651837678006343,0.05162396119104088,-0.011418782113005241,0.01565287706551112,-0.061043176760700785,0.035897614074412845,-0.013581632454995348,-0.012513000571406105,-0.016427766378744442,0.017860722510635425,-0.0788519442153767,0.03987187303843599,0.007812938418885211,-0.03573748448670298,-0.015366705476351307,0.01497927519998209,0.03580189493087165,-0.025397200417774428,-0.03224828265285832,0.010143022345426949,-0.0464665748282858,-0.008846678400339727,0.0681922266467478,0.0038332221409124387,-0.03944606624297253,-0.11874668071739493,-0.050102473794450784,0.021582944291906672,0.032508242155911964,-0.004074635357896943,0.025693024241245355,0.03613294292689758,0.10961482734763874,0.071017457421986,0.06113929060814315,-0.04875529014304005,0.016862309487201986,0.026978436940226534,0.04779892541060389,0.10810789862499508,0.04415826062236025,0.005871031640902678,-0.0040989802727676794,-0.010649305796131549,-0.02025139309027667,-0.055331223384186716,0.04291724955888565
ADV,0.07560018163779876,0.08600783830219955,0.33769666769482287,0.09176687960304501,-0.4236317107171469,0.4056595929237905,0.0984539862873323,-0.30094538412141875,1.0,-0.0329499433728001,-0.002522685424879054,-0.3691793905460938,0.08647799610747797,-0.4214086210339026,-0.14091360129818845,0.12546416698169136,0.14100828349803016,0.06725042666027775,,0.07100577882165672,,0.01670486299347778,0.03983088703093286,-0.2113835395811327,0.28524365806017277,-0.012165761003965554,-0.02480477968105042,-0.19398707432122175,-0.08197477169563244,0.35392627210808214,0.49988439545293756,0.3144273601662092,0.1614330278992858,0.1082162049108142,-0.10802823275401034,0.018723493994070375,-0.04547960033616496,0.12067992398409136,-0.10649349422788663,0.01312013206755383,0.048534768212425784,-0.030480097829905982,-0.011735432611235962,0.019475144703529693,0.049962143177529936,0.02780269264572344,0.04403142816961737,0.09492315330193844,0.1045098457159933,0.04580846925330992,-0.08569725793746698,0.04227744589333688,0.08142965300465037,0.012822432355191106,0.0035055242248120426,0.0114272289596119,0.006945053188190345,0.022912051073010215,0.03716838915898949,0.08581453472801184,-0.05318336251868807,-0.01338377876256376,-0.021825885739731356,-0.027624841311107713,-0.02841503488977068,0.052801549340141356,0.014230793926307767,-0.054224979495227095,-0.030792794223600067,0.04446255263700904,-0.08562117744395553,0.08538301906582618,-0.09218243265185881,-0.057241923907305106,-0.0032518689315065826,-0.04202223196033468,-0.07417895311313914,-0.02805829032213075,0.03473408249967429,0.06247620851012023,0.016682812194460446,-0.048702738708072436,0.06803789639478379,0.0895930706345765,-0.07258854743613039,0.07313702446023856,0.019153643590317803,-0.019919307189548395,0.030747241350071376,0.09722200591034508,-0.08220395801626465,0.06820252591245526,-0.03313217033627381,0.0009247989366221062,0.004944502373696892,0.10440207468170781,-0.0965411001156226,0.02644568383786244,-0.0466021418937718,-0.02524262233992856,0.02086124884478862,0.01125183005183635,0.010909570356406561,0.007841933413300584,-0.05146893110678307,0.040593896383881056,0.03741015269956121,-0.023916834542871836,0.027519316197657788,-0.029847634908649587,0.07467589656186581,0.04597038681614811,-0.0422578202844053,-0.036638228015705425,-0.03799890979776798,0.07417624256831803,-0.05876408676986653,-2.2246186682921532e-05,0.025477271318533307,0.059190517262649865,0.10044395875915223,0.06586613763159892,-0.014073428509104433,-0.016498187727583893,-0.12391662485511702,-0.11044297782921873,0.049497240927153845,0.04137605118331939
