Subject_ID,n_words,mattr_10,mattr_30,filler_word_ratio,average_word_length,brunets_index,honores_statistic,guirauds_statistic,light_verb_ratio,nid_ratio,aoa_content,aoa_nouns,aoa_verbs,fam_content,fam_nouns,img_content,img_nouns,freq_content,freq_nouns,freq_verbs,concr_content,concr_nouns,concr_verbs,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,PART,PRON,SCONJ,VERB,NOUN/VERB,PRON/NOUN,DET/NOUN,AUX/VERB,OPEN/CLOSED,INFORMATION_WORDS,phonation_rate,speech_rate_phonemes,n_pauses,total_pause_duration,avg_pause_duration,short_pause_count,pause_word_ratio,pause_rate,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_shimmerLocaldB_sma3nz_amean
257,193,0.9527173913043480,0.8463414634146350,0.0207253886010362,3.818652849740930,11.675668706568000,1328.8292726984800,7.270139082561820,0.3461538461538460,0.0155440414507772,4.742121333333330,4.4016235,4.392334692307690,668.6666666666670,694.0,466.0,590.0,1211.8600713012500,472.6365007541480,2406.6666666666700,3.205757575757580,4.040384615384620,2.8284615384615400,0.0729166666666666,0.078125,0.0677083333333333,0.0677083333333333,0.0416666666666666,0.078125,0.1354166666666670,0.03125,0.21875,0.0364583333333333,0.1354166666666670,1.0,1.6153846153846200,0.5769230769230770,0.5,0.8113207547169810,0.34375,0.8704751131222010,6.994720965309200,13,13.710000000000200,1.0546153846154000,1,0.1484730344379440,0.1225490196078430,0.0436129197478294,1.4009010791778600
258,167,0.9727848101265830,0.8816425120772940,0.0419161676646706,4.167664670658680,10.6684398311634,1825.4177930953100,8.279908588115260,0.2592592592592590,0.0359281437125748,5.376352984375000,6.063987640000000,4.430568555555560,586.2,587.25,463.6,427.75,1039.3812971342400,196.30618401206600,2111.4408133623800,3.1661538461538500,3.712307692307690,2.921481481481480,0.0718562874251497,0.0958083832335329,0.0958083832335329,0.0718562874251497,0.0179640718562874,0.0778443113772455,0.1616766467065870,0.0239520958083832,0.1676646706586830,0.0179640718562874,0.1616766467065870,1.0,1.037037037037040,0.4814814814814810,0.4444444444444440,1.1139240506329100,0.3952095808383230,0.7493224932249570,7.712285456187900,21,22.17000000000040,1.0557142857143000,3,0.3340867992766670,0.2371273712737130,0.0245164595544338,1.0917960405349700
260,98,0.9404494382022470,0.8038647342995170,0.1122448979591840,3.7755102040816300,10.664078654222600,1483.3718313346000,5.555838995037160,0.6363636363636360,0.010204081632653,4.82088080952381,5.223963823529410,3.986363636363640,646.5,,199.0,,1318.401027077500,386.50980392156900,3748.2281639928700,2.9900000000000000,3.753529411764710,2.416363636363640,0.1428571428571430,0.0612244897959183,0.0510204081632653,0.0714285714285714,0.0510204081632653,0.0714285714285714,0.173469387755102,0.010204081632653,0.1122448979591840,0.010204081632653,0.1122448979591840,1.5454545454545500,0.6470588235294120,0.4117647058823530,0.6363636363636360,1.5789473684210500,0.4285714285714290,0.8696498054474950,6.09597924773022,9,8.01000000000009,0.89000000000001,1,0.1493288590604000,0.1459143968871600,0.0435565635561943,1.4323519468307500
261,153,0.933333333333334,0.8188172043010740,0.0065359477124183,3.830065359477120,10.818483540408100,1670.8240238910600,7.518604376126320,0.4736842105263160,0.0130718954248366,5.059216548387100,5.20702272,4.588947368421050,564.8888888888890,530.0,433.6666666666670,578.6,939.0716911764700,411.17960784313700,2238.9948400412800,3.2329687500000000,3.8808,2.804210526315790,0.130718954248366,0.1241830065359480,0.0784313725490196,0.0522875816993464,0.0196078431372549,0.0849673202614379,0.1699346405228760,0.0522875816993464,0.1241830065359480,0.0196078431372549,0.1241830065359480,1.368421052631580,0.7307692307692310,0.5,0.4210526315789470,1.04,0.4379084967320260,0.9354368932039090,9.514563106796120,5,3.960000000000000,0.7920000000000000,1,0.0685002594706779,0.0809061488673139,0.0496651865541935,1.231751561164860
262,158,0.9597315436241620,0.8193798449612390,0.0253164556962025,3.7088607594936700,11.331895127851600,1451.2772428010600,6.841792643911280,0.25,0.0253164556962025,5.062505000000000,5.2111044594594600,4.668000000000000,548.6,525.0,414.6,596.0,854.4426953880140,302.52305246422900,1771.1274509803900,3.455070422535210,3.9659459459459400,3.29,0.0886075949367088,0.0632911392405063,0.0443037974683544,0.0379746835443038,0.0822784810126582,0.0886075949367088,0.2341772151898730,0.0063291139240506,0.1835443037974680,0.0063291139240506,0.1265822784810130,1.85,0.7837837837837840,0.3783783783783780,0.3,1.0789473684210500,0.4620253164556960,0.8334749362786990,8.36873406966865,14,11.730000000000200,0.8378571428571580,3,0.1992864424057060,0.1982441234777680,0.0292548276484012,1.168652057647710
263,117,0.9120370370370370,0.7412878787878790,0.1282051282051280,3.641025641025640,11.136654334033,1405.9751617021900,5.7319020276607,0.0,0.0683760683760683,5.5016519487179500,5.7478631818181800,4.8075351,626.0,,364.0,,414.4127702363000,333.4126559714800,637.9372549019610,3.47923076923077,3.925909090909090,3.01,0.059322033898305,0.059322033898305,0.1101694915254240,0.059322033898305,0.0169491525423728,0.0932203389830508,0.1864406779661020,0.0,0.1864406779661020,0.0,0.0847457627118644,2.2,1.0,0.5,0.7,1.4081632653061200,0.3305084745762710,0.8957934990440010,6.931166347992350,9,6.510000000000100,0.7233333333333440,2,0.1157950907150470,0.1434034416826000,0.0505979433655738,1.707969069480900
264,190,0.9143646408839800,0.811801242236023,0.0263157894736842,3.9473684210526300,11.410562747587500,1574.1072216481500,7.617500626155120,0.2571428571428570,0.031578947368421,5.164354678160920,5.4571791702127700,4.683295742857140,600.3076923076920,608.1666666666670,497.53846153846200,573.3333333333330,827.6860491322970,364.8055903212350,1506.5535014005600,3.655172413793100,4.090212765957450,3.262571428571430,0.0264550264550264,0.0899470899470899,0.0423280423280423,0.0211640211640211,0.0687830687830687,0.0634920634920634,0.2539682539682540,0.0317460317460317,0.1798941798941800,0.0158730158730158,0.1851851851851850,1.3714285714285700,0.7083333333333330,0.25,0.1142857142857140,1.1123595505618000,0.4656084656084660,0.929844961240338,9.754521963824290,6,5.400000000000010,0.9000000000000020,1,0.0750312630262588,0.0775193798449612,0.0414978228509426,1.2938963174819900
266,196,0.9716577540106960,0.8850299401197610,0.0357142857142857,4.1479591836734700,11.08537026667480,1583.4343977691500,8.357142857142860,0.3225806451612900,0.0255102040816326,5.211382935897440,5.0289903448275900,5.203870967741940,576.3,576.0,458.9,479.0,744.0361990950230,249.44759972954700,1353.8804554079700,3.301282051282050,4.008965517241380,2.870322580645160,0.0923076923076923,0.0923076923076923,0.0717948717948717,0.0461538461538461,0.0307692307692307,0.0666666666666666,0.1538461538461540,0.0358974358974358,0.1641025641025640,0.041025641025641,0.1589743589743590,0.967741935483871,1.0666666666666700,0.4333333333333330,0.2903225806451610,1.03125,0.4205128205128210,0.8232758620689920,8.642793987621570,15,15.960000000000300,1.064000000000020,1,0.2142569472412370,0.1657824933687000,0.0461166985332965,1.2136528491973900
267,169,0.9618750000000010,0.8664285714285710,0.029585798816568,3.822485207100590,10.649969262981600,1996.996285452200,8.384615384615390,0.5238095238095240,0.0414201183431952,5.191199310344830,5.127936107142860,4.5325,656.0,,404.0,,1344.3245436105500,463.5399159663870,3119.7245098039200,3.410172413793100,3.996428571428570,3.0910000000000000,0.0595238095238095,0.0892857142857142,0.0952380952380952,0.0297619047619047,0.0595238095238095,0.0654761904761904,0.1666666666666670,0.0119047619047619,0.1964285714285710,0.0476190476190476,0.125,1.3333333333333300,1.1785714285714300,0.3928571428571430,0.238095238095238,0.9310344827586210,0.369047619047619,0.809473684210553,7.508771929824560,17,16.260000000000200,0.9564705882353050,3,0.2349371478110050,0.1988304093567250,0.0364158637821674,1.3475285768508900
268,266,0.9575875486381330,0.8054852320675110,0.018796992481203,3.721804511278200,12.650593357855400,1328.8721214900400,7.296358139871090,0.3783783783783780,0.0112781954887218,4.87880903409091,4.491904428571430,4.889459459459460,599.0,576.0,306.0,410.0,1185.1967393699100,468.1427015250540,2196.4859565447800,3.19370786516854,3.8072222222222200,2.7527027027027000,0.0608365019011406,0.0874524714828897,0.091254752851711,0.0570342205323193,0.0570342205323193,0.0760456273764258,0.1368821292775670,0.0380228136882129,0.1787072243346010,0.0456273764258555,0.1406844106463880,0.972972972972973,1.3055555555555600,0.5555555555555560,0.4054054054054050,0.8137931034482760,0.3498098859315590,0.8697270471464340,7.7832919768403600,15,15.720000000000000,1.0480000000000000,5,0.1495007132667560,0.1240694789081890,0.0585043057799339,1.6099976301193200
269,88,0.9405063291139240,0.8124293785310730,0.034090909090909,3.534090909090910,9.886332940248360,1997.5810403056600,6.182820774312700,0.4666666666666670,0.0113636363636363,4.894988289473690,5.205651842105260,4.620666666666670,595.0,,441.0,,1163.8954248366000,519.2401960784320,2189.6653594771200,3.2225641025641000,3.6915,2.7646666666666700,0.0454545454545454,0.0681818181818181,0.034090909090909,0.0227272727272727,0.0795454545454545,0.0795454545454545,0.2272727272727270,0.0227272727272727,0.2045454545454550,0.0113636363636363,0.1704545454545450,1.3333333333333300,0.9,0.35,0.1333333333333330,1.0465116279069800,0.4431818181818180,0.6727976766699150,5.050016134236850,17,20.25000000000030,1.19117647058825,3,0.4856115107913570,0.2742820264601480,0.0388217121362686,1.2295279502868700
270,188,0.9402234636871520,0.8106918238993710,0.0691489361702127,3.5585106382978700,11.97951050161810,1302.0342177847400,6.70978960890315,0.4705882352941180,0.0319148936170212,4.845951163934430,5.2964,4.052120764705880,556.8,497.0,332.4,270.0,1177.160025300440,389.369532428356,3045.457900807380,2.9870967741935500,3.6150000000000000,2.4741176470588200,0.1016042780748660,0.0909090909090909,0.0909090909090909,0.0481283422459893,0.0320855614973262,0.0695187165775401,0.1390374331550800,0.0106951871657754,0.2299465240641710,0.0427807486631016,0.0909090909090909,1.5294117647058800,1.6538461538461500,0.5,0.5294117647058820,0.9081632653061220,0.3315508021390370,0.872651356993764,7.446068197633960,7,10.950000000000200,1.5642857142857400,1,0.1455342902711300,0.0811876594757596,0.0367308519780635,1.31770920753479
271,221,0.950471698113209,0.8338541666666690,0.0271493212669683,4.04524886877828,11.589326086600000,1506.4640097258800,8.07207352795575,0.3076923076923080,0.0090497737556561,4.884234290697680,5.174499200000000,4.423461538461540,597.0,569.3333333333330,460.7692307692310,624.0,910.0421796625630,417.6047930283220,1824.419306184010,3.4326744186046500,3.9173333333333300,3.280769230769230,0.0723981900452488,0.090497737556561,0.0814479638009049,0.0542986425339366,0.0723981900452488,0.0814479638009049,0.2036199095022620,0.0090497737556561,0.1583710407239820,0.0226244343891402,0.1176470588235290,1.7307692307692300,0.7777777777777780,0.4,0.4615384615384620,1.009090909090910,0.4027149321266970,0.9727508650519300,12.240484429065700,2,1.8600000000000100,0.9300000000000040,0,0.027567807914628,0.0288350634371395,0.0434968620538711,1.4307409524917600
272,249,0.9462500000000010,0.8459090909090920,0.0120481927710843,4.044176706827310,11.455504508379100,1768.0928600034600,8.935511932395140,0.2727272727272730,0.0200803212851405,5.2071898750000000,5.461025641025640,4.572727272727270,599.2,580.3333333333330,375.8,400.0,897.1882798573970,259.7611865258920,1900.6838978015500,3.2357954545454500,3.852820512820510,2.900606060606060,0.064516129032258,0.0725806451612903,0.157258064516129,0.0443548387096774,0.0685483870967741,0.0564516129032258,0.157258064516129,0.0201612903225806,0.1653225806451610,0.0282258064516129,0.1330645161290320,1.181818181818180,1.051282051282050,0.358974358974359,0.3333333333333330,1.1565217391304300,0.3629032258064520,0.9010868855669730,7.980285919446440,17,12.120000000000200,0.7129411764705980,4,0.1097527845694080,0.1387166264116460,0.039974395185709,1.2962158918380700
274,111,0.954901960784314,0.8134146341463420,0.009009009009009,4.054054054054050,9.9730616795299,2266.461409381560,7.308516567294240,0.3333333333333330,0.0,5.205619945945950,6.246153846153850,4.058666666666670,557.5,551.0,426.5,625.0,1141.275541795670,225.4630467571640,2392.296732026140,3.291052631578950,3.922307692307690,3.228,0.09009009009009,0.045045045045045,0.063063063063063,0.0990990990990991,0.027027027027027,0.036036036036036,0.1171171171171170,0.036036036036036,0.2522522522522520,0.072072072072072,0.1351351351351350,0.8666666666666670,2.1538461538461500,0.3076923076923080,0.7333333333333330,0.7619047619047620,0.3423423423423420,0.837521663778187,6.556903523974580,11,11.220000000000200,1.0200000000000200,1,0.1934816347646120,0.1588677065280190,0.0307018291205167,1.0830647945404100
275,138,0.9449612403100790,0.8660550458715580,0.0434782608695652,4.036231884057970,10.345753102004600,2158.606376354590,7.831560082980490,0.4761904761904760,0.0507246376811594,5.994047363636370,6.195635384615390,4.6345,573.4,559.0,320.8,375.0,1167.1808654496300,244.718487394958,2725.848739495800,3.226428571428570,3.740740740740740,2.9105,0.0642857142857142,0.0785714285714285,0.0857142857142857,0.0428571428571428,0.05,0.0642857142857142,0.2,0.0285714285714285,0.1428571428571430,0.0214285714285714,0.15,1.3333333333333300,0.7142857142857140,0.3214285714285710,0.2857142857142860,1.2950819672131100,0.4214285714285710,0.7799858293716150,6.289493910889590,23,19.86000000000030,0.8634782608695770,5,0.2819420783645600,0.2546802111803880,0.0509246401488781,1.3353590965271000
