Subject_ID,n_words,mattr_10,mattr_30,filler_word_ratio,average_word_length,brunets_index,honores_statistic,guirauds_statistic,light_verb_ratio,nid_ratio,aoa_content,aoa_nouns,aoa_verbs,freq_content,freq_nouns,freq_verbs,concr_content,concr_nouns,concr_verbs,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,PRON,VERB,NOUN/VERB,PRON/NOUN,DET/NOUN,AUX/VERB,OPEN/CLOSED,information_words,phonation_rate,total_speech_duration,speech_rate_phonemes,n_pauses,total_pause_duration,avg_pause_duration,pause_rate,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_shimmerLocaldB_sma3nz_amean,article_pause_contentword,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,eGeMAPS_F3amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_logRelF0-H1-A3_sma3nz_amean,eGeMAPS_loudness_sma3_amean,eGeMAPS_loudness_sma3_percentile20.0,eGeMAPS_mfcc3_sma3_amean,eGeMAPS_mfcc3V_sma3nz_amean,eGeMAPS_slopeUV0-500_sma3nz_amean,eGeMAPS_slopeV0-500_sma3nz_amean
283,211,0.8935643564356444,0.7503663003663005,0.0,3.7819905213270144,11.93291148952268,2269.187848593853,7.297340942708051,0.3888888888888889,0.0047393364928909,4.8410804318181855,4.891554655737708,4.739999999999999,715.5822192513368,284.8036001285761,2327.438997821351,4.073181818181817,4.4880327868852445,3.086666666666667,0.0428571428571428,0.1714285714285714,0.0142857142857142,0.0238095238095238,0.0428571428571428,0.2285714285714285,0.0,0.2904761904761905,0.0857142857142857,0.0857142857142857,3.388888888888889,0.2950819672131147,0.7868852459016393,0.2777777777777778,0.7647058823529411,0.419047619047619,0.979802143446029,71.31000000000199,10.016488046166527,2,1.4400000000000035,0.7200000000000017,0.0274800769442154,0.0750371590256691,1.781072974205017,10.0,17.811641693115234,20.89279556274414,-1.133970022201538,17.342622756958008,0.9156187176704408,0.2796418368816376,13.714922904968262,16.21400260925293,0.0664151832461357,0.0600978918373584
284,190,0.937016574585636,0.7871635610766036,0.0421052631578947,3.694736842105263,11.782117589745331,1817.719053569883,7.037119626067113,0.1904761904761904,0.0368421052631578,4.743090186666669,5.112753820000001,3.9866666666666672,825.4852287581699,236.12392156862745,2085.049486461252,4.0164,4.336600000000001,3.3252380952380953,0.0211640211640211,0.1587301587301587,0.0317460317460317,0.0211640211640211,0.0264550264550264,0.201058201058201,0.0317460317460317,0.2645502645502645,0.0899470899470899,0.1111111111111111,2.380952380952381,0.34,0.76,0.1904761904761904,0.8613861386138614,0.4126984126984127,0.9662480376766368,73.86000000000212,8.346415489272632,5,2.5500000000000043,0.5100000000000009,0.0654107796964939,0.0457176119089126,1.7076761722564695,7.0,20.90416717529297,23.029212951660156,-1.0775320529937744,21.511320114135746,0.7783147692680359,0.071306012570858,15.280766487121582,18.74000358581543,0.0339552089571952,0.0353295244276523
288,206,0.9461928934010168,0.8052730696798488,0.0194174757281553,3.815533980582525,11.418380205807251,1856.684119426672,8.012429664353604,0.2105263157894736,0.0194174757281553,4.941400138888891,5.054198295454546,4.743157894736842,802.587429492345,319.26292335115875,1821.5459236326112,3.9593055555555554,4.460681818181818,3.109473684210527,0.0536585365853658,0.1219512195121951,0.0634146341463414,0.0585365853658536,0.024390243902439,0.1609756097560975,0.0048780487804878,0.2146341463414634,0.1560975609756097,0.0926829268292682,2.3157894736842106,0.7272727272727273,0.75,0.631578947368421,0.8303571428571429,0.3609756097560975,0.9823455233291596,93.48000000000285,7.639764606977722,2,1.650000000000007,0.8250000000000035,0.0210172341319882,0.047036275267601,1.5458184480667114,6.0,23.52078628540039,25.94405174255371,-1.2369933128356934,14.920938491821287,0.95018208026886,0.2675833404064178,7.357960224151611,7.164015293121338,0.0323230065405368,0.06707214564085
289,191,0.9203296703296716,0.7621399176954724,0.0052356020942408,3.69109947643979,12.235811483969684,1611.9046037798275,6.439813987102553,0.2916666666666667,0.0418848167539267,4.715532155844158,4.892207833333333,4.2491666666666665,869.7967914438503,280.079656862745,2222.7687908496737,4.096753246753248,4.529375000000001,3.29625,0.0261780104712041,0.1361256544502617,0.0052356020942408,0.0575916230366492,0.06282722513089,0.193717277486911,0.0,0.256544502617801,0.1308900523560209,0.1256544502617801,2.0416666666666665,0.5102040816326531,0.7551020408163265,0.4583333333333333,0.7053571428571429,0.4083769633507853,0.808176100628956,61.68000000000191,8.713312368972748,19,14.610000000000207,0.7689473684210636,0.2489517819706499,0.093719333410263,1.8990007638931272,8.0,21.57118034362793,28.86355209350586,-0.9491115808486938,33.499568939208984,0.6404967308044434,0.0896713733673095,-5.842374324798584,-11.105871200561523,0.0015117581933736,0.0817865505814552
290,197,0.9250000000000008,0.7855158730158732,0.065989847715736,3.8934010152284264,11.88457507465615,1687.2166746614866,7.053457948803055,0.1052631578947368,0.015228426395939,5.057874493150687,4.661394382978724,5.621578947368421,525.1764705882356,296.8614935335836,1093.376676986584,4.091232876712328,4.4876595744680845,3.5161111111111114,0.0406091370558375,0.1269035532994923,0.0203045685279187,0.0558375634517766,0.0558375634517766,0.1776649746192893,0.0507614213197969,0.2385786802030456,0.1065989847715736,0.0964467005076142,2.473684210526316,0.4468085106382978,0.7446808510638298,0.5789473684210527,0.8240740740740741,0.3756345177664975,0.9442712392829582,72.69000000000213,9.223174850610548,5,4.260000000000014,0.8520000000000028,0.0649519355676799,0.0447807051241397,1.2791625261306765,1.0,30.261140823364254,31.70663070678711,-0.9874444007873536,21.879150390625,0.9016783237457277,0.2382896691560745,12.028632164001465,12.492164611816406,0.0293242242187261,0.0508165508508682
291,153,0.9562500000000008,0.8344086021505358,0.0784313725490196,3.980392156862745,10.684717321083546,1857.3924632833605,7.761140001162656,0.1111111111111111,0.0784313725490196,4.933492063492064,4.768064516129033,4.859259259259259,727.4382197323373,170.62112586970272,1443.2381989832968,3.884920634920636,4.541290322580645,3.2748148148148153,0.0324675324675324,0.0974025974025974,0.0389610389610389,0.0454545454545454,0.0389610389610389,0.1233766233766233,0.0714285714285714,0.2012987012987013,0.1428571428571428,0.1753246753246753,1.148148148148148,0.7096774193548387,0.6129032258064516,0.2592592592592592,1.0810810810810811,0.4090909090909091,0.825177584846119,62.730000000001965,7.537490134175218,19,13.260000000000147,0.697894736842113,0.2499342278347803,0.0555187165737152,1.6695232391357422,5.0,21.948007583618164,24.734485626220703,-1.1183024644851685,17.288551330566406,0.907201051712036,0.1479870080947876,5.208800315856934,10.47947883605957,0.0694963634014129,0.0796761363744735
292,182,0.9473988439306368,0.8198257080610019,0.0164835164835164,4.0989010989010985,11.360060858264816,1383.1701984072536,7.4866180982771215,0.1666666666666666,0.0329670329670329,4.291028732394366,4.210310476190476,4.391249999999999,652.154139433551,209.48746010031925,1432.820261437908,4.086760563380283,4.6069047619047625,3.417083333333334,0.0274725274725274,0.0879120879120879,0.0329670329670329,0.0494505494505494,0.0659340659340659,0.1593406593406593,0.0164835164835164,0.2362637362637362,0.1538461538461538,0.1318681318681318,1.7916666666666667,0.6511627906976745,0.6744186046511628,0.375,0.801980198019802,0.3956043956043956,0.9043170103093068,84.21000000000267,7.44201030927835,14,8.880000000000093,0.6342857142857209,0.1503436426116838,0.0275022629648447,1.178147554397583,6.0,34.09694290161133,35.58573913574219,-1.1428707838058472,14.767319679260254,1.1188831329345703,0.1138777360320091,4.728940010070801,5.993134021759033,0.0543208234012126,0.0948124527931213
293,144,0.922962962962964,0.7486956521739132,0.0833333333333333,3.8194444444444446,11.90889671079566,1536.1241107780368,5.666666666666667,0.125,0.0208333333333333,4.292950436363637,4.307899297297297,4.17375,615.1761140819967,332.8277689454161,1283.843137254902,4.330909090909091,4.714324324324323,3.660625000000001,0.0138888888888888,0.1388888888888889,0.0277777777777777,0.0208333333333333,0.0347222222222222,0.2222222222222222,0.0625,0.2569444444444444,0.0972222222222222,0.1111111111111111,2.3125,0.3783783783783784,0.8648648648648649,0.1875,0.8947368421052632,0.3888888888888889,0.8078401229823462,63.06000000000194,6.443761209326159,21,14.970000000000244,0.7128571428571545,0.2690238278247502,0.0299622695893049,1.0156785249710083,5.0,28.65710067749023,30.253252029418945,-0.9366939067840576,23.87907600402832,1.0907096862792969,0.1314097344875335,10.841268539428713,13.265287399291992,0.0209725517779588,0.0523876845836639
294,101,0.8891304347826083,0.7555555555555553,0.0099009900990099,3.594059405940594,10.469713069662086,2307.5602584206304,5.970223141259935,0.0769230769230769,0.0,4.492727272727272,4.808333333333334,3.9007692307692303,515.045008912656,179.27777777777777,1303.8808446455505,4.322727272727273,4.676666666666667,3.641538461538462,0.0099009900990099,0.1089108910891089,0.0297029702970297,0.0594059405940594,0.0396039603960396,0.2376237623762376,0.0099009900990099,0.297029702970297,0.0792079207920792,0.1287128712871287,2.3076923076923075,0.2666666666666666,0.8,0.4615384615384615,0.9056603773584906,0.4356435643564356,0.8142989786444063,52.62000000000154,5.385329619312905,9,11.97000000000014,1.3300000000000156,0.139275766016713,0.0318501219153404,1.1191729307174685,6.0,30.97780990600586,32.36176300048828,-0.9140872955322266,21.25924301147461,0.8559643030166626,0.0943805277347564,10.070302963256836,17.094491958618164,0.1035716533660888,0.0721108764410018
295,118,0.8779816513761467,0.6588014981273411,0.0762711864406779,3.6186440677966103,11.651582610513035,1669.739618562983,5.155217860230611,0.1111111111111111,0.0508474576271186,4.865718375000001,5.112313620689655,4.1755555555555555,423.7715686274511,295.3130493576742,864.1525054466232,4.3445,4.53,3.943333333333333,0.0169491525423728,0.1440677966101695,0.0169491525423728,0.0338983050847457,0.059322033898305,0.2372881355932203,0.0762711864406779,0.2457627118644068,0.0847457627118644,0.0762711864406779,3.2222222222222223,0.3448275862068966,0.9655172413793104,0.4444444444444444,0.7611940298507462,0.3389830508474576,0.6257445400397329,56.73000000000218,4.1363335539377895,29,33.90000000000049,1.1689655172413962,0.3198764615045224,0.0315991602838039,1.0968652963638306,9.0,25.27743911743164,26.532470703125,-0.7716386914253235,24.54146385192871,0.6527366638183594,0.1513149142265319,9.490523338317873,11.959863662719728,0.0531835630536079,0.0211297925561666
297,107,0.9142857142857144,0.7521367521367525,0.0093457943925233,3.6542056074766354,10.450549798545303,2024.8924949334928,6.283787178796813,0.2857142857142857,0.02803738317757,4.518480888888889,4.393987142857143,4.357857142857143,906.4788671023966,199.2135854341736,2465.8585434173665,3.8293333333333326,4.4696428571428575,2.992142857142857,0.02803738317757,0.0560747663551401,0.0467289719626168,0.0654205607476635,0.0654205607476635,0.1775700934579439,0.0,0.2616822429906542,0.1214953271028037,0.1308411214953271,2.0,0.4642857142857143,0.6785714285714286,0.5,0.8771929824561403,0.4299065420560747,0.875000000000023,52.92000000000139,5.985449735449736,6,7.530000000000148,1.2550000000000243,0.0992063492063492,0.0341692082583904,1.0282162427902222,2.0,32.84789276123047,34.83358383178711,-0.958444118499756,17.391071319580078,0.9152442812919616,0.0570310056209564,-0.8738332986831665,-2.7586231231689453,0.0352291464805603,0.0850080102682113
298,100,0.8879120879120874,0.7502347417840376,0.05,3.55,10.554670726692198,2225.832256560911,5.8,0.25,0.04,4.406752512820512,4.461605481481481,4.26,500.7023629964807,283.6673928830792,1064.6004901960782,4.229743589743589,4.556296296296295,3.8,0.04,0.14,0.01,0.04,0.02,0.25,0.05,0.27,0.09,0.08,3.375,0.3333333333333333,0.925925925925926,0.5,0.8181818181818182,0.39,0.8901384083045134,30.870000000000523,9.602076124567477,6,3.7800000000000313,0.6300000000000052,0.1730103806228373,0.0453879758715629,1.5867313146591189,3.0,21.192949295043945,23.10926055908203,-0.9460564255714417,12.877902030944824,0.6340087652206421,0.1283798515796661,15.937713623046877,19.00198554992676,0.017042277380824,-0.013862351886928
