Subject_ID,ADJ,ADP,ADV,AUX,AUX/VERB,CCONJ,DET,DET/NOUN,NOUN,NOUN/VERB,OPEN/CLOSED,PRON,PRON/NOUN,VERB,aoa_content,aoa_nouns,aoa_verbs,article_pause_contentword,average_word_length,avg_pause_duration,brunets_index,concr_content,concr_nouns,concr_verbs,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,eGeMAPS_F3amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_logRelF0-H1-A3_sma3nz_amean,eGeMAPS_loudness_sma3_amean,eGeMAPS_loudness_sma3_percentile20.0,eGeMAPS_mfcc3V_sma3nz_amean,eGeMAPS_mfcc3_sma3_amean,eGeMAPS_shimmerLocaldB_sma3nz_amean,eGeMAPS_slopeUV0-500_sma3nz_amean,eGeMAPS_slopeV0-500_sma3nz_amean,filler_word_ratio,freq_content,freq_nouns,freq_verbs,guirauds_statistic,honores_statistic,information_words,light_verb_ratio,mattr_10,mattr_30,n_pauses,n_words,nid_ratio,pause_rate,phonation_rate,speech_rate_phonemes,total_pause_duration
83,0.025735294117647,0.1102941176470588,0.0183823529411764,0.0588235294117647,0.3478260869565217,0.0367647058823529,0.1727941176470588,0.746031746031746,0.2316176470588235,1.3695652173913044,0.8888888888888888,0.0919117647058823,0.3968253968253968,0.1691176470588235,4.527035525862074,4.393577142857147,4.679782608695654,3.0,3.849264705882353,0.7548000000000136,12.518987850863532,3.937586206896551,4.5457142857142845,3.2858695652173906,27.250505447387695,32.31657409667969,-0.9248751997947692,0.0553552024066448,21.938705444335938,0.8804582357406616,0.0817206427454948,5.507976055145264,4.041502475738525,1.3418108224868774,0.0242802798748016,0.0892866849899292,0.0330882352941176,838.6680189317105,202.7671957671957,1686.6359761295823,7.579238282385405,1592.557405197727,0.4264705882352941,0.2608695652173913,0.9376425855513332,0.8039780521262021,25,272,0.0330882352941176,0.1976597090449083,0.8505692599620784,7.582226438962682,18.87000000000034
84,0.0377358490566037,0.1358490566037735,0.0226415094339622,0.0528301886792452,0.4117647058823529,0.030188679245283,0.2113207547169811,0.8235294117647058,0.2566037735849056,2.0,0.815068493150685,0.0943396226415094,0.3676470588235294,0.1283018867924528,4.978341830357146,4.808875352941179,4.9264705882352935,8.0,3.7773584905660376,1.3977272727273056,12.54130617853896,4.153423423423424,4.727462686567163,3.314705882352941,29.698373794555664,32.75383758544922,-0.8582660555839539,0.0454358085989952,15.986302375793455,0.7392575144767761,0.0697714686393737,25.536876678466797,17.881956100463867,1.3334341049194336,0.0112359654158353,0.064446210861206,0.0037735849056603,780.1558123249299,281.92502883506353,1836.8096885813147,7.432970913690809,1731.1469460111098,0.430188679245283,0.2941176470588235,0.9031250000000024,0.7388418079096022,22,265,0.0113207547169811,0.1581823410986482,0.778688524590191,6.715559390278975,30.75000000000072
85,0.0361757105943152,0.1007751937984496,0.041343669250646,0.1111111111111111,0.9148936170212766,0.0465116279069767,0.1550387596899224,0.7407407407407407,0.2093023255813953,1.7234042553191489,0.7048458149779736,0.1136950904392764,0.5432098765432098,0.1214470284237726,4.567320131386862,4.25578635897436,5.089148936170213,21.0,3.775193798449613,0.8884615384615593,13.219211600225986,3.981142857142856,4.586075949367088,3.239148936170213,30.959569931030273,33.337745666503906,-1.1097561120986938,0.0408916324377059,14.526894569396973,1.134394645690918,0.1468179076910019,5.660964012145996,4.043252468109131,1.400855302810669,0.0989667549729347,0.0965861156582832,0.0077519379844961,589.7492405412869,324.564996368918,890.0337922403,8.082424227628048,1633.4302175719574,0.3695090439276486,0.1276595744680851,0.9330687830687828,0.7945996275605219,13,387,0.0129198966408268,0.0715543813298106,0.9362615587847084,7.540730955526199,11.55000000000027
86,0.0552325581395348,0.1424418604651162,0.0218023255813953,0.0406976744186046,0.3414634146341463,0.0494186046511627,0.1991279069767441,0.8106508875739645,0.2456395348837209,2.0609756097560976,0.8346666666666667,0.0770348837209302,0.3136094674556213,0.1191860465116279,4.604726025000003,4.5495537407407385,4.732560975609759,20.0,3.857558139534884,0.5849999999999294,14.488349114251708,4.053309859154929,4.5171084337349425,3.3634567901234567,32.90652084350586,34.25840759277344,-0.9152259826660156,0.0448123291134834,19.385345458984375,0.9741178154945374,0.1413157284259796,18.745315551757812,17.06340980529785,1.2247949838638306,0.0084024220705032,0.0555507652461528,0.0334302325581395,682.0607298474955,408.59392040840015,1295.9646102343372,8.578044581209014,1615.497240148354,0.4273255813953488,0.1585365853658536,0.8963181148748114,0.7593323216995458,22,688,0.0101744186046511,0.0733333333333333,0.9569999999999016,8.216666666666667,12.869999999998443
88,0.0329670329670329,0.1428571428571428,0.0219780219780219,0.0412087912087912,0.3409090909090909,0.0769230769230769,0.1895604395604395,0.7840909090909091,0.2417582417582417,2.0,0.75,0.1043956043956044,0.4318181818181818,0.1208791208791208,4.795438823943664,4.929504674418609,4.517683295454546,10.0,3.8131868131868134,0.9225000000000124,13.270296412804909,4.049929577464788,4.542558139534885,3.3322727272727266,27.442110061645508,29.38093376159668,-1.0626074075698853,0.0455280058085918,22.99554443359375,0.7979059815406799,0.0588667318224906,13.075105667114258,11.086348533630373,1.3665257692337036,0.0378885567188262,0.0563070066273212,0.0137362637362637,763.2682023858495,253.53594771241825,1804.7085561497324,7.757307791742195,1616.256985944884,0.3956043956043956,0.3181818181818182,0.9166197183098594,0.755323383084576,12,364,0.0082417582417582,0.0868577053641871,0.9198230998067728,9.120059063239648,11.07000000000015
89,0.040625,0.15,0.0375,0.05625,0.5294117647058824,0.0375,0.1625,0.6933333333333334,0.234375,2.2058823529411766,0.7777777777777778,0.109375,0.4666666666666667,0.10625,4.930277900000001,5.11126145945946,4.644848484848484,11.0,4.03125,0.8817857142857309,12.019942087423084,4.123750000000003,4.535000000000002,3.4066666666666654,23.960336685180664,26.26730155944824,-0.8764023780822754,0.0421119704842567,25.024396896362305,0.7025790214538574,0.0730122476816177,16.18146324157715,11.31446361541748,1.425909399986267,0.0371973775327205,0.0148966899141669,0.015625,436.8611378977821,160.40758169934642,1114.7970011534028,9.167878707749136,2150.0105529776783,0.39375,0.1176470588235294,0.9340836012861742,0.8043528064146659,28,320,0.028125,0.1603114622695522,0.8584678804534833,6.818962555822742,24.690000000000467
90,0.0314960629921259,0.1456692913385826,0.0118110236220472,0.0354330708661417,0.2571428571428571,0.0314960629921259,0.2165354330708661,0.8208955223880597,0.2637795275590551,1.9142857142857144,0.8676470588235294,0.0826771653543307,0.3134328358208955,0.1377952755905512,4.59088433027523,4.672374181818181,4.55542857142857,6.0,4.0236220472440944,0.7783333333333423,12.34499643520825,4.19816513761468,4.607727272727273,3.628571428571428,34.32097244262695,35.41274642944336,-1.0502465963363647,0.032329261302948,18.906042098999023,1.3382019996643066,0.1315606236457824,-4.264796733856201,-2.2008752822875977,1.2422665357589722,0.069755844771862,0.0995718836784362,0.0196850393700787,642.5135815794209,152.36928104575165,1377.4448179271706,7.529469661657902,1476.6224712049432,0.4409448818897638,0.2571428571428571,0.9130612244897978,0.7520000000000028,18,254,0.0078740157480314,0.1539343042597042,0.879991106018006,8.158518125764326,14.01000000000016
91,0.0046511627906976,0.1488372093023255,0.0093023255813953,0.055813953488372,0.4137931034482758,0.041860465116279,0.213953488372093,0.7931034482758621,0.2697674418604651,2.0,0.7479674796747967,0.0930232558139534,0.3448275862068966,0.1348837209302325,4.919548837209305,5.1055435535714295,4.555172413793103,8.0,3.855813953488372,0.9371052631579132,11.990906017259714,4.107176470588238,4.634363636363637,3.1879310344827574,17.827695846557617,20.06346893310547,-0.6946029663085938,0.0442936941981315,21.081462860107425,0.5581851601600647,0.0844832956790924,25.13343048095703,14.801013946533203,1.5869601964950562,-0.0041484008543193,-0.0015380925033241,0.027906976744186,877.7813497492021,164.05847338935573,2161.0493576741046,7.297339432334066,1915.5275633655328,0.4093023255813953,0.3448275862068966,0.9009708737864086,0.7677419354838714,38,215,0.0186046511627906,0.2774127609870054,0.739816031537478,5.613958242079136,35.610000000000696
92,0.0123456790123456,0.1193415637860082,0.0164609053497942,0.074074074074074,0.5142857142857142,0.0246913580246913,0.1893004115226337,0.7076923076923077,0.2674897119341564,1.8571428571428572,0.8,0.0946502057613168,0.3538461538461538,0.1440329218106996,4.739065262626263,4.7972048387096775,4.61,7.0,4.135802469135802,0.955588235294138,11.859939381162617,4.0487128712871305,4.528125000000001,3.275882352941176,23.76755142211914,25.11697769165039,-0.8674866557121277,0.0366159938275814,20.034624099731445,0.6285725235939026,0.0607925429940223,12.603331565856934,9.221151351928713,1.4291009902954102,0.0399124473333358,0.0473543666303157,0.0123456790123456,745.6899999999996,218.00124494242135,1660.7710495963092,8.082903768654761,1730.3143546522726,0.4320987654320987,0.2571428571428571,0.92820512820513,0.7848909657320868,34,243,0.0205761316872428,0.2288175516521973,0.781142741772691,6.353052022343361,32.49000000000069
93,0.0264150943396226,0.1094339622641509,0.0641509433962264,0.0452830188679245,0.3870967741935484,0.0415094339622641,0.1811320754716981,0.75,0.2415094339622641,2.064516129032258,0.9202898550724636,0.1018867924528302,0.421875,0.1169811320754717,4.385184432989691,4.459731419354839,4.221333333333333,6.0,4.0754716981132075,0.928750000000017,11.94996779899191,4.202424242424242,4.653809523809524,3.514333333333332,25.66273307800293,28.532882690429688,-0.7790472507476807,0.0575892031192779,24.55571556091309,0.7258092761039734,0.007051212247461,4.418703556060791,1.7506223917007446,1.792203068733215,0.0791725367307663,0.0776012539863586,0.0415094339622641,571.6811249752426,204.52941176470583,1308.6392156862744,8.354413588941735,1614.560119859843,0.3886792452830189,0.1290322580645161,0.924609375000002,0.7927966101694937,24,265,0.0452830188679245,0.1858736059479553,0.8271375464684303,7.791201982651796,22.290000000000408
97,0.0413223140495867,0.0826446280991735,0.0289256198347107,0.0661157024793388,0.3809523809523809,0.0702479338842975,0.1694214876033057,0.7454545454545455,0.2272727272727272,1.3095238095238095,0.905511811023622,0.0909090909090909,0.4,0.1735537190082644,4.671522552380952,4.503516074074074,4.77404761904762,8.0,4.260330578512397,1.2937500000000297,11.688421260335838,4.07352380952381,4.6292592592592605,3.567619047619048,24.712181091308594,26.91876220703125,-0.8556832075119019,0.0260564442723989,31.908241271972656,0.5712244510650635,0.080369234085083,28.14969253540039,18.09034538269043,1.0067185163497925,0.0259577631950378,0.035580176860094,0.0082644628099173,612.1927170868346,183.19317356572253,1272.1998132586366,8.356716504931926,1659.446289303184,0.4462809917355372,0.1666666666666666,0.9334763948497876,0.8098591549295772,24,242,0.0619834710743801,0.1911117127590957,0.7527412586299144,7.540949665952652,31.050000000000708
98,0.0294117647058823,0.1176470588235294,0.0980392156862745,0.0686274509803921,0.5,0.0392156862745098,0.1568627450980392,0.8888888888888888,0.1764705882352941,1.2857142857142858,1.0,0.0980392156862745,0.5555555555555556,0.1372549019607843,4.393296,4.161408888888889,4.551428571428571,2.0,3.950980392156863,1.2642857142857291,10.02813148800288,3.978857142857143,4.6933333333333325,3.176428571428571,19.945178985595703,22.254423141479492,-0.769811749458313,0.0415135733783245,24.777759552001953,0.5393989682197571,0.0936609357595443,5.866462707519531,4.207481861114502,1.5451239347457886,0.0677664130926132,0.0462927594780921,0.0686274509803921,802.2347338935575,300.47603485838783,1469.507002801121,6.733003292241386,2096.654342022203,0.3431372549019608,0.1428571428571428,0.9086021505376342,0.7958904109589039,21,102,0.0686274509803921,0.2758077226162332,0.6509062253743341,4.8200682952456,26.550000000000313
99,0.0309734513274336,0.1504424778761062,0.0530973451327433,0.0398230088495575,0.391304347826087,0.0309734513274336,0.2035398230088495,0.7931034482758621,0.2566371681415929,2.5217391304347827,0.8225806451612904,0.1106194690265486,0.4310344827586206,0.1017699115044247,4.512533647058823,4.421167142857144,4.811304347826086,4.0,3.933628318584071,1.0890000000000228,11.747471868866386,4.308953488372095,4.661071428571428,3.6000000000000005,30.608840942382812,32.444087982177734,-0.6551547646522522,0.0461455360054969,21.29012107849121,0.5270429849624634,0.0659838318824768,24.46683883666992,14.182886123657228,1.213292956352234,0.0099743036553263,0.025197859853506,0.0088495575221238,528.7854406130268,297.19745442036464,1075.5234441602731,7.915762252329098,2150.14554971134,0.3938053097345133,0.1739130434782608,0.93225806451613,0.7942470389170896,30,226,0.0442477876106194,0.227894257064722,0.75159525979948,6.160741415982985,32.670000000000684
101,0.0260869565217391,0.1159420289855072,0.0260869565217391,0.0695652173913043,0.5106382978723404,0.0463768115942029,0.1710144927536231,0.7662337662337663,0.2231884057971014,1.6382978723404256,0.7424242424242424,0.1391304347826087,0.6233766233766234,0.136231884057971,5.20861172519084,5.0521322500000005,5.092765957446808,5.0,3.9391304347826086,1.1057142857143132,12.544444743065092,4.045954198473285,4.569868421052632,3.4187234042553185,31.13180923461914,32.867034912109375,-0.7788841724395752,0.0283582396805286,24.287860870361328,0.718992292881012,0.0521271154284477,8.671470642089844,5.652007102966309,1.0303221940994265,0.0847414582967758,0.0819756910204887,0.0144927536231884,595.3521984551396,203.16679399032344,1246.6032540675842,8.614110432930648,1908.096136173505,0.3884057971014493,0.1914893617021276,0.9270833333333344,0.8017932489451509,35,345,0.0144927536231884,0.1884151593453919,0.7915051679586849,6.712962962962964,38.70000000000096
102,0.0346820809248554,0.1011560693641618,0.0462427745664739,0.0635838150289017,0.4230769230769231,0.0404624277456647,0.130057803468208,0.6716417910447762,0.1936416184971098,1.2884615384615383,0.8502673796791443,0.1502890173410404,0.7761194029850746,0.1502890173410404,4.811675215384614,4.508943636363638,5.320000000000002,13.0,3.939481268011527,0.8012903225806629,12.384524356990156,3.866230769230769,4.542727272727272,3.204807692307692,26.246414184570312,27.717212677001953,-0.9518766403198242,0.0376134477555751,21.008380889892575,0.9011949300765992,0.1251130998134613,22.681041717529297,18.444164276123047,1.3263672590255735,0.0629261210560798,0.0719792544841766,0.0403458213256484,624.2473604826548,211.4851455733809,1033.5305429864252,8.911346909777315,1517.1686147987164,0.3815028901734104,0.1346153846153846,0.9322485207100604,0.8382599580712801,31,347,0.0461095100864553,0.1750967268208647,0.8596119630602694,7.201558925696857,24.84000000000055
103,0.0202702702702702,0.125,0.0472972972972973,0.0472972972972973,0.4117647058823529,0.0371621621621621,0.1891891891891892,0.7567567567567568,0.25,2.176470588235294,0.8048780487804879,0.1148648648648648,0.4594594594594595,0.1148648648648648,5.094430081081082,5.132400549295774,5.138235294117647,10.0,3.885135135135135,0.7837500000000134,12.222838790923014,4.116017699115046,4.544246575342466,3.396764705882352,19.515575408935547,25.551420211791992,-1.3635574579238892,0.0948190167546272,12.676399230957031,0.6797387599945068,0.0634422227740287,29.855735778808594,28.137226104736328,2.193042516708374,0.1120157092809677,0.0905099287629127,0.0337837837837837,527.4133126934984,148.40037095919445,1285.280853517878,8.427953808926897,1718.96275182706,0.3885135135135135,0.1470588235294117,0.9062717770034862,0.7950062421972551,8,296,0.0304054054054054,0.0576414557349645,0.9547586624300513,7.745570614385867,6.270000000000107
104,0.0217391304347826,0.1521739130434782,0.0372670807453416,0.0683229813664596,0.7096774193548387,0.031055900621118,0.1987577639751552,0.7901234567901234,0.2515527950310559,2.6129032258064515,0.7219251336898396,0.0962732919254658,0.382716049382716,0.0962732919254658,4.7620126581196605,4.7235567375,4.79,7.0,3.819875776397516,0.7884000000000121,12.758177756609893,4.285775862068966,4.638227848101267,3.620322580645161,29.695392608642575,32.21900177001953,-0.8724238276481628,0.0587907470762729,13.798163414001465,0.6767643094062805,0.0269732754677534,4.270726680755615,2.3903391361236572,1.4050664901733398,0.0341237187385559,0.0390849523246288,0.015527950310559,403.5064521535109,241.07867647058825,828.9892473118281,7.969078439827545,1474.5729839515186,0.3788819875776397,0.1290322580645161,0.9185303514377012,0.7807736063708782,25,322,0.0186335403726708,0.1675928967426644,0.8677960193335472,7.675754670814032,19.710000000000303
105,0.0116279069767441,0.1337209302325581,0.0116279069767441,0.0581395348837209,0.3773584905660377,0.0406976744186046,0.188953488372093,0.8333333333333334,0.2267441860465116,1.471698113207547,0.7114427860696517,0.125,0.5512820512820513,0.1540697674418604,4.491935189393941,4.5548624533333335,4.387735849056604,3.0,3.75,0.572250000000008,12.872405240253098,4.064060150375936,4.592631578947369,3.4035849056603773,20.558263778686523,25.163864135742188,-0.8947612643241882,0.0544183999300003,-3.194294691085815,0.8677352666854858,0.0631465315818786,29.62385368347168,30.253252029418945,1.893276333808899,-0.0416866615414619,0.0176555309444665,0.0203488372093023,697.5158484446409,180.92053663570695,1397.5016648168698,8.087457990257882,1622.4004603814997,0.3953488372093023,0.1509433962264151,0.92179104477612,0.7606349206349236,40,344,0.0116279069767441,0.2145002145002145,0.8770913770914092,6.44036894036894,22.89000000000032
107,0.0411522633744856,0.1234567901234567,0.0329218106995884,0.0576131687242798,0.4375,0.037037037037037,0.1810699588477366,0.7857142857142857,0.2304526748971193,1.75,0.8549618320610687,0.0987654320987654,0.4285714285714285,0.1316872427983539,5.3472481875,5.224908611111111,5.029375000000001,7.0,3.921810699588477,0.9126315789473854,11.36505304051648,3.773298969072168,4.467454545454546,3.0434375,29.914308547973633,32.11962890625,-0.9648430347442628,0.0378739200532436,15.061671257019045,0.911161482334137,0.022068440914154,18.066333770751953,13.460494041442873,1.378785490989685,0.0299750454723835,0.104197159409523,0.0205761316872428,707.1507984637152,170.42816399286994,1652.3774509803925,8.981004187394179,2403.21438146149,0.411522633744856,0.21875,0.9239316239316254,0.7892523364485987,19,243,0.0246913580246913,0.1439361226638788,0.8686166223495217,6.711968667378772,17.340000000000323
