Subject_ID,n_words,ttr,mattr,filler_word_ratio,concreteness_score,aoa_average,average_word_length,brunets_index,honores_statistic,guirauds_statistic,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,SCONJ,VERB,OTHER,NOUN/VERB,PRON/NOUN,DET/NOUN,AUX/VERB,OPEN/CLOSED,POS_ENTROPY,LEXICAL_DENSITY,speech_rate,pause_ratio,n_pauses,avg_pause_duration,articulation_rate,hesitation_ratio,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_shimmerLocaldB_sma3nz_amean
1094,167,0.4610778443113772,0.6684745762711868,0.0658682634730539,2.6841891891891905,4.410250095238096,3.92814371257485,12.17469768252391,1231.5172611127816,5.958438890512854,0.0179640718562874,0.1077844311377245,0.0059880239520958,0.1017964071856287,0.0479041916167664,0.155688622754491,0.0419161676646706,0.18562874251497,0.0119760479041916,0.0538922155688622,0.1017964071856287,0.0,0.0,0.1676646706586826,0.0,1.1071428571428572,0.5483870967741935,0.8387096774193549,0.6071428571428571,0.7216494845360825,2.1986175204854845,0.3772455089820359,2.3059928196630763,0.0940347970173994,10.0,0.6810000000000065,2.546508081732161,0.0973487986744002,0.0390257313847541,1.4190971851348877
1095,71,0.6619718309859155,0.7045454545454543,0.028169014084507,2.5619565217391305,4.280233731707317,4.169014084507042,9.567057394188312,2003.4595422094185,5.5778737935111105,0.0,0.1470588235294117,0.0588235294117647,0.0147058823529411,0.0441176470588235,0.1470588235294117,0.0294117647058823,0.2352941176470588,0.0,0.0294117647058823,0.1911764705882352,0.0,0.0,0.1029411764705882,0.0,2.2857142857142856,0.8125,0.625,0.1428571428571428,0.7435897435897436,2.028442453134515,0.3970588235294117,1.0546642899584078,0.1987522281639974,15.0,0.8920000000000204,1.3170098312001122,0.2090017825311998,0.0615410804748535,1.2976131439208984
1096,160,0.6125,0.790810810810811,0.10625,2.728976377952757,4.373847228070177,3.98125,10.823973089497386,1776.3108353318394,7.747580267412529,0.0125,0.11875,0.0625,0.05625,0.0125,0.15625,0.0875,0.20625,0.00625,0.0375,0.075,0.0,0.01875,0.15,0.0,1.375,0.3636363636363636,0.7575757575757576,0.375,1.077922077922078,2.234799973832199,0.43125,1.968019680196802,0.2202952029520337,20.0,0.8955000000000173,2.525252525252447,0.2302583025830308,0.038968026638031,1.4293835163116455
1097,131,0.5877862595419847,0.7026829268292679,0.0,2.688750000000001,4.400765447619048,3.793893129770992,10.813450353153286,2085.5010771471593,6.727521236289991,0.0381679389312977,0.1145038167938931,0.0534351145038167,0.0763358778625954,0.0229007633587786,0.183206106870229,0.0,0.2137404580152671,0.0,0.0381679389312977,0.1145038167938931,0.0,0.015267175572519,0.1297709923664122,0.0,1.6470588235294117,0.5357142857142857,0.8571428571428571,0.5882352941176471,0.7702702702702703,2.1545493581624395,0.4351145038167939,1.835487960340906,0.1395531304198133,16.0,0.6225000000000043,2.133203061390588,0.1412344934369199,0.063135489821434,1.4337341785430908
1098,122,0.7704918032786885,0.8484931506849319,0.0081967213114754,2.5908256880733953,4.861041033707866,4.60655737704918,9.680055933158805,3010.5198546995084,8.510360127996742,0.0901639344262295,0.0983606557377049,0.0737704918032786,0.0737704918032786,0.0081967213114754,0.1147540983606557,0.0081967213114754,0.2049180327868852,0.0163934426229508,0.0163934426229508,0.1065573770491803,0.0,0.0327868852459016,0.1557377049180328,0.0,1.3157894736842106,0.52,0.56,0.4736842105263157,1.1403508771929824,2.2567184476472697,0.5245901639344263,1.9497954209118469,0.2488386451114584,17.0,0.9158823529411908,2.596849723286429,0.2565099713576693,0.0342585109174251,1.180186152458191
1099,182,0.478021978021978,0.6714285714285716,0.0054945054945054,2.8023976608187127,4.409017878378378,3.78021978021978,12.069427684745827,1371.9653993202462,6.44886905495158,0.0329670329670329,0.1538461538461538,0.0054945054945054,0.0494505494505494,0.0714285714285714,0.1758241758241758,0.0,0.2307692307692307,0.0219780219780219,0.0274725274725274,0.0714285714285714,0.0,0.0109890109890109,0.1483516483516483,0.0,1.5555555555555556,0.3095238095238095,0.7619047619047619,0.3333333333333333,0.7169811320754716,2.114073076100534,0.4175824175824176,2.867044738500315,0.1441398865784525,10.0,0.9150000000000164,3.351749539594752,0.1441398865784525,0.0518196783959865,1.381641864776611
1100,172,0.5232558139534884,0.7347967479674792,0.0465116279069767,2.7252258064516135,4.451963562962964,3.732558139534884,11.58702567952553,1252.0932511167855,6.862435664967211,0.0290697674418604,0.1337209302325581,0.0290697674418604,0.0755813953488372,0.0465116279069767,0.1337209302325581,0.0406976744186046,0.2093023255813953,0.005813953488372,0.0348837209302325,0.1162790697674418,0.0,0.0174418604651162,0.127906976744186,0.0,1.6363636363636365,0.5555555555555556,0.6388888888888888,0.5909090909090909,0.7731958762886598,2.2701746338386672,0.3953488372093023,2.290482964712726,0.1378284807254481,14.0,0.7392857142857258,2.6567809700339033,0.1454190347364147,0.0388526692986488,1.2668627500534058
1101,106,0.6037735849056604,0.7235087719298252,0.0094339622641509,2.791176470588238,4.2794303750000005,4.09433962264151,10.463970118719557,1570.8426422272223,6.2162295190864905,0.074074074074074,0.0925925925925925,0.0092592592592592,0.0462962962962962,0.0462962962962962,0.1574074074074074,0.0092592592592592,0.2962962962962963,0.0,0.037037037037037,0.0833333333333333,0.0,0.0,0.1481481481481481,0.0,2.0,0.28125,0.53125,0.3125,1.16,2.047820520433395,0.5277777777777778,1.6619629978049546,0.3024459078080946,16.0,1.2056250000000173,2.3841655420602055,0.3095014111006633,0.0397610254585742,1.5067719221115112
1102,58,0.7758620689655172,0.7755555555555556,0.0,2.8478846153846153,3.9950859555555542,4.017241379310345,8.72919291915679,2283.99919343236,5.908789478687515,0.0517241379310344,0.1896551724137931,0.0172413793103448,0.0517241379310344,0.0172413793103448,0.1724137931034483,0.0,0.2413793103448276,0.0172413793103448,0.0172413793103448,0.0689655172413793,0.0,0.0172413793103448,0.1379310344827586,0.0,1.75,0.2857142857142857,0.7142857142857143,0.375,0.8125,2.075582923386712,0.4482758620689655,2.550571679859279,0.0633245382585752,2.0,0.7200000000000003,2.7268453220498223,0.0633245382585752,0.0329096801578998,1.2717918157577517
1104,150,0.5733333333333334,0.7554455445544556,0.08,2.571015625,4.653262567307692,3.993333333333333,11.05304034332926,1723.658541169112,7.021870595978444,0.046979865771812,0.1140939597315436,0.0671140939597315,0.0671140939597315,0.0536912751677852,0.1677852348993288,0.0738255033557047,0.1879194630872483,0.0,0.0134228187919463,0.0738255033557047,0.0,0.0134228187919463,0.1208053691275167,0.0,1.5555555555555556,0.3928571428571428,0.8928571428571429,0.5555555555555556,0.9866666666666668,2.280457511595069,0.4228187919463087,1.8867924528301887,0.1467924528301895,11.0,1.0609090909090968,2.2123893805309023,0.1430188679245291,0.0505765043199062,1.3878597021102903
1105,62,0.7419354838709677,0.7707692307692308,0.1129032258064516,3.1373913043478265,4.074568888888889,4.290322580645161,8.9736068523082,2712.11688160106,5.842005842008763,0.0161290322580645,0.1129032258064516,0.0161290322580645,0.032258064516129,0.0161290322580645,0.1290322580645161,0.1129032258064516,0.2903225806451613,0.0,0.0,0.0967741935483871,0.0161290322580645,0.0161290322580645,0.1451612903225806,0.0,2.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,1.48,2.065572474805443,0.4677419354838709,1.096905069960694,0.3964781067390276,15.0,1.4940000000000342,1.8176487833479456,0.3964781067390276,0.0451540052890777,1.1862107515335083
