Subject_ID,n_words,mattr_10,mattr_30,filler_word_ratio,average_word_length,brunets_index,honores_statistic,guirauds_statistic,light_verb_ratio,nid_ratio,aoa_content,aoa_nouns,aoa_verbs,fam_content,fam_nouns,fam_verbs,img_content,img_nouns,img_verbs,freq_content,freq_nouns,freq_verbs,concr_content,concr_nouns,concr_verbs,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,PRON,VERB,NOUN/VERB,PRON/NOUN,DET/NOUN,AUX/VERB,OPEN/CLOSED,INFORMATION_WORDS,phonation_rate,total_speech_duration,speech_rate_phonemes,n_pauses,total_pause_duration,avg_pause_duration,short_pause_count,pause_rate,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_shimmerLocaldB_sma3nz_amean
1293,161,0.9072368421052645,0.7585858585858585,0.031055900621118,3.8260869565217392,11.959087742981811,1565.072544415215,6.068450128041075,0.5,0.0062111801242236,4.7260159677419376,4.643604048780489,4.766666666666667,565.125,546.0,597.0,491.875,563.8,372.0,971.6990351696228,359.4467787114846,2553.022875816993,4.115967741935483,4.742682926829267,2.82,0.0186335403726708,0.1055900621118012,0.062111801242236,0.031055900621118,0.0372670807453416,0.2236024844720497,0.031055900621118,0.2608695652173913,0.1055900621118012,0.1118012422360248,2.3333333333333335,0.4047619047619047,0.8571428571428571,0.2777777777777778,0.9634146341463414,0.391304347826087,0.8709881756757014,66.00000000000195,7.825696790540541,7,9.750000000000156,1.3928571428571652,1,0.0923775337837837,0.0442887879908084,1.3407506942749023
1294,168,0.9251572327044032,0.7520383693045566,0.0773809523809523,3.8095238095238098,11.16579965396273,1821.853859343381,7.406560798180411,0.1739130434782608,0.0178571428571428,4.4069780588235306,4.545243794871795,4.197391304347826,543.2857142857143,540.5,547.0,542.2857142857143,602.0,462.6666666666667,935.0504613610152,325.9190548014078,1891.9539641943736,3.8858823529411777,4.352051282051283,3.3421739130434784,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0535714285714285,0.0297619047619047,0.1785714285714285,0.0595238095238095,0.2321428571428571,0.119047619047619,0.1369047619047619,1.6956521739130437,0.5128205128205128,0.7692307692307693,0.391304347826087,1.0,0.4047619047619047,0.8791002811621624,56.280000000001635,9.309590752889722,13,7.710000000000025,0.593076923076925,4,0.2030615432677288,0.0448701605200767,1.384088158607483
1295,273,0.8965909090909111,0.744535519125684,0.0695970695970696,3.736263736263736,12.846384967164534,1438.951460503968,7.141684885491869,0.4285714285714285,0.0219780219780219,4.518625692307694,4.702315129032259,4.089642857142857,544.9,529.5,561.0,545.8,616.0,425.0,987.4547152194212,224.56956115779653,2790.538515406163,4.082952380952382,4.664126984126986,3.063214285714285,0.0512820512820512,0.1135531135531135,0.0256410256410256,0.0329670329670329,0.0659340659340659,0.1684981684981685,0.0586080586080586,0.2344322344322344,0.1025641025641025,0.1025641025641025,2.2857142857142856,0.4375,0.71875,0.3214285714285714,0.8958333333333334,0.4102564102564102,0.8494591346154123,84.81000000000277,9.765625,17,15.000000000000234,0.8823529411764843,4,0.1702724358974359,0.0517773367464542,1.3764255046844482
1297,230,0.910859728506789,0.782089552238806,0.0,3.7217391304347824,11.76141442361814,2268.991711654161,7.978503728089023,0.2857142857142857,0.008695652173913,4.809869230000003,5.064888698412699,4.5407142857142855,536.4,528.7,551.8,512.2,591.7,353.2,671.5511551155118,115.74816176470588,1902.4677871148456,4.094,4.570158730158729,3.2153571428571435,0.0393013100436681,0.1222707423580786,0.0043668122270742,0.056768558951965,0.0524017467248908,0.1834061135371179,0.0,0.2794759825327511,0.1004366812227074,0.1222707423580786,2.2857142857142856,0.359375,0.65625,0.4642857142857143,0.8174603174603174,0.4585152838427948,0.9545148247978724,84.99000000000255,8.771338724168912,4,4.02000000000006,1.005000000000015,0,0.0449236298292902,0.029692443087697,1.0657273530960083
1298,64,0.7763636363636364,0.5533333333333333,0.0,3.03125,10.726834326545248,1134.240840916274,3.75,0.0,0.0,4.22987806060606,4.425522666666666,3.8875,568.5,565.0,572.0,524.0,644.0,404.0,745.9578134284014,417.8478057889822,1320.1503267973856,4.157878787878786,4.442857142857143,3.6591666666666662,0.0,0.09375,0.0,0.0,0.015625,0.25,0.0,0.328125,0.09375,0.1875,1.75,0.2857142857142857,0.7619047619047619,0.0,1.206896551724138,0.515625,0.4939754537443234,17.82000000000037,5.128252465920198,9,18.240000000000236,2.026666666666693,1,0.2494825523961177,0.0802800506353378,2.505129098892212
1299,158,0.9167785234899336,0.7519379844961244,0.0126582278481012,3.886075949367088,11.666989472186614,1500.0281579339162,6.36445827340584,0.3333333333333333,0.0126582278481012,4.687840080645164,4.584050853658536,4.592222222222222,524.3333333333334,516.5714285714286,551.5,561.4444444444445,617.2857142857143,366.0,824.2722960151806,343.67288378766136,2044.3366013071895,4.217258064516129,4.6795121951219505,3.3222222222222224,0.0189873417721519,0.1329113924050632,0.0379746835443038,0.0632911392405063,0.0316455696202531,0.189873417721519,0.0,0.2658227848101265,0.1139240506329113,0.1139240506329113,2.3333333333333335,0.4285714285714285,0.7142857142857143,0.5555555555555556,0.7752808988764045,0.3987341772151899,0.8915223336372176,58.680000000001655,8.675174718930418,6,7.110000000000068,1.1850000000000114,0,0.0911577028258888,0.0767147988080978,2.2121541500091553
1302,80,0.8887323943661962,0.6405228758169935,0.0,3.75,11.190056179038596,1247.1921960225663,4.13672575837461,0.1818181818181818,0.0,4.391428571428571,4.304583333333333,4.580909090909091,525.0,525.0,,608.0,608.0,,635.9344537815127,357.36192810457527,1243.729055258467,4.369142857142857,4.815416666666667,3.3954545454545464,0.0,0.075,0.0125,0.0875,0.05,0.2875,0.0,0.3,0.05,0.1375,2.1818181818181817,0.1666666666666666,0.9583333333333334,0.6363636363636364,0.8181818181818182,0.4375,0.4989989989990139,29.910000000000892,4.637971304637971,14,30.000000000000615,2.142857142857187,0,0.2335669002335669,0.0357426069676876,1.2807141542434692
1304,461,0.9272123893805296,0.8050154320987652,0.1127982646420824,3.934924078091106,13.233683471229764,1756.382166858131,8.802607580536561,0.25,0.054229934924078,4.820030425675675,4.931409738095239,4.536346153846154,543.8571428571429,521.4,562.375,498.5238095238095,549.8,462.375,854.9930795847757,310.764249886001,1830.4796380090504,3.860392156862746,4.392705882352942,3.112115384615386,0.0347071583514099,0.0932754880694143,0.0629067245119305,0.0412147505422993,0.0325379609544468,0.1366594360086767,0.088937093275488,0.1865509761388286,0.1713665943600867,0.1127982646420824,1.6538461538461535,0.9186046511627908,0.7325581395348837,0.3653846153846153,0.9533898305084746,0.3362255965292842,0.9374213836478316,178.8600000000063,8.516771488469601,14,11.910000000000188,0.8507142857142992,3,0.0733752620545073,0.0566654726862907,1.480919361114502
1305,252,0.9123456790123474,0.7403587443946169,0.0555555555555555,3.757936507936508,12.612336201980456,1893.410566329669,7.118330908340446,0.391304347826087,0.0396825396825396,4.690997352941179,4.605889733333336,4.65695652173913,567.8823529411765,561.1428571428571,599.3333333333334,559.0588235294117,600.5714285714286,365.3333333333333,737.9316581001333,276.49716202270383,2376.4876385336743,4.300588235294119,4.6844,3.1947826086956512,0.0158730158730158,0.1468253968253968,0.0238095238095238,0.0277777777777777,0.0396825396825396,0.2103174603174603,0.0555555555555555,0.3015873015873015,0.0833333333333333,0.0912698412698412,3.3043478260869565,0.2763157894736842,0.6973684210526315,0.3043478260869565,0.9534883720930232,0.4126984126984127,0.9753340184995172,113.88000000000362,7.416923603973963,4,2.8500000000000263,0.7125000000000066,1,0.0342583076396026,0.0459308102726936,1.2729012966156006
1308,57,0.8999999999999996,0.7309523809523808,0.0,3.56140350877193,9.19285032336108,2194.799259681613,5.033222956847166,0.0,0.0350877192982456,4.259130434782609,4.136428571428571,4.37,,,,,,,479.20886615515775,500.8837535014005,546.6503267973856,4.254782608695653,4.619999999999999,3.95,0.0535714285714285,0.125,0.0535714285714285,0.0357142857142857,0.0535714285714285,0.2142857142857142,0.0,0.2678571428571428,0.0714285714285714,0.1071428571428571,2.5,0.2666666666666666,0.8,0.3333333333333333,0.9310344827586208,0.4285714285714285,0.5817263544536428,38.01000000000103,2.9231711049892866,18,27.30000000000068,1.5166666666667044,1,0.2754820936639118,0.0366878546774387,1.350600004196167
