Subject_ID,n_words,mattr_10,mattr_30,filler_word_ratio,average_word_length,brunets_index,honores_statistic,guirauds_statistic,light_verb_ratio,nid_ratio,aoa_content,aoa_nouns,aoa_verbs,freq_content,freq_nouns,freq_verbs,concr_content,concr_nouns,concr_verbs,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,PART,PRON,SCONJ,VERB,NOUN/VERB,PRON/NOUN,DET/NOUN,AUX/VERB,OPEN/CLOSED,information_words,phonation_rate,speech_rate_phonemes,n_pauses,total_pause_duration,avg_pause_duration,pause_word_ratio,pause_rate,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_shimmerLocaldB_sma3nz_amean,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,eGeMAPS_F3amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_logRelF0-H1-A3_sma3nz_amean,eGeMAPS_loudness_sma3_amean,eGeMAPS_loudness_sma3_percentile20.0,eGeMAPS_mfcc3_sma3_amean,eGeMAPS_mfcc3V_sma3nz_amean,eGeMAPS_slopeUV0-500_sma3nz_amean,eGeMAPS_slopeV0-500_sma3nz_amean
612,613,0.939900662251652,0.8220319634703195,0.0636215334420881,3.611745513866232,13.53822397378386,1561.5815720422122,9.531950222319828,0.4625,0.0424143556280587,4.937010036269427,5.553418888888889,4.13075,1053.859901960784,281.7852364475202,2110.0884803921576,3.27566326530612,3.884939759036143,2.867375000000001,0.057660626029654,0.1070840197693575,0.0626029654036243,0.0395387149917627,0.0411861614497528,0.0939044481054365,0.1449752883031301,0.0181219110378912,0.1746293245469522,0.0164744645799011,0.1317957166392092,1.1,1.2045454545454546,0.6477272727272727,0.3,0.9967105263157896,0.3443163097199341,0.9012193221629388,7.427214002639574,37,28.559999999997473,0.7718918918918236,0.1095260009203848,0.1278766487192481,0.0512454211711883,1.4905444383621216,30.184974670410156,32.007232666015625,-0.9061577916145324,21.216049194335938,1.3418521881103516,0.0537466779351234,10.90335178375244,13.78550624847412,0.0222801659256219,0.0418836288154125
613,155,0.9671232876712336,0.8603174603174586,0.0129032258064516,3.8967741935483873,10.580229939791415,2292.465962236022,8.032193289024988,0.3333333333333333,0.0258064516129032,5.176110036363637,5.461438148148147,4.6295238095238105,1052.4028207774334,348.8606442577032,2208.904761904762,3.2060714285714274,3.733703703703703,2.8200000000000003,0.0516129032258064,0.1096774193548387,0.0516129032258064,0.0709677419354838,0.0451612903225806,0.1354838709677419,0.1806451612903225,0.032258064516129,0.1290322580645161,0.032258064516129,0.1354838709677419,1.3333333333333333,0.7142857142857143,0.75,0.5238095238095238,0.7816091954022989,0.3741935483870968,0.917951042611086,8.688425506195225,5,5.4000000000000625,1.0800000000000125,0.0888888888888874,0.075551526140828,0.0392984934151172,1.6068379878997805,18.931798934936523,20.29859161376953,-1.0454347133636477,14.324530601501465,0.7679352164268494,0.1090977266430854,13.12729835510254,14.90599536895752,-0.0168888866901397,-0.0201898217201232
614,102,0.983870967741936,0.9187214611872138,0.0686274509803921,3.852941176470588,9.865367384011597,1728.2793144378063,7.030047555134388,0.4761904761904761,0.0490196078431372,4.550824631578949,4.493,4.62952380952381,1511.193061840121,156.9500891265597,2354.011204481793,3.073846153846154,4.147272727272727,2.826190476190476,0.0686274509803921,0.0784313725490196,0.0490196078431372,0.0686274509803921,0.0294117647058823,0.0392156862745098,0.1078431372549019,0.0588235294117647,0.1568627450980392,0.0490196078431372,0.2058823529411764,0.5238095238095238,1.4545454545454546,0.3636363636363636,0.3333333333333333,1.04,0.392156862745098,0.6069063386944347,6.070640176600441,10,24.9000000000006,2.4900000000000597,0.64692127825409,0.1576789656259855,0.0450435243546962,1.6604793071746826,20.44672393798828,22.181549072265625,-0.6210428476333618,38.52901840209961,0.4356163442134857,0.0938725844025611,5.213665962219238,6.46352481842041,0.0106136053800582,0.0083139967173337
615,127,0.9652542372881358,0.8625850340136053,0.0472440944881889,4.228346456692913,10.345368538025753,1546.4135699079347,7.365059028153745,0.2666666666666666,0.0393700787401574,5.1455661224489795,4.922465652173913,4.739285714285714,970.7015686274508,340.304347826087,2104.219887955182,3.2554000000000003,3.9721739130434783,2.7742857142857145,0.1031746031746031,0.0634920634920634,0.0396825396825396,0.119047619047619,0.0396825396825396,0.0952380952380952,0.1825396825396825,0.0158730158730158,0.119047619047619,0.0476190476190476,0.119047619047619,1.5333333333333334,0.6521739130434783,0.5217391304347826,1.0,1.0,0.4047619047619047,0.8704071499503704,8.14299900695134,6,7.800000000000147,1.3000000000000245,0.148317170564745,0.0993048659384309,0.0448313951492309,1.6580077409744265,22.230113983154297,23.22031593322754,-1.136006236076355,23.776782989501953,0.7675000429153442,0.0847772732377052,20.03868865966797,21.981369018554688,0.0267529170960187,0.0557659417390823
617,194,0.925945945945946,0.7941414141414141,0.0773195876288659,3.927835051546392,11.799436454799617,1337.2255326853065,7.1077857703156075,0.28,0.0051546391752577,5.396528907692307,5.732839625,5.059199999999999,940.2417325139008,332.68330362448006,1844.2964705882357,3.2786363636363633,3.9015625000000007,2.7947999999999995,0.0463917525773195,0.0876288659793814,0.0618556701030927,0.056701030927835,0.0515463917525773,0.1030927835051546,0.1752577319587628,0.0154639175257731,0.1701030927835051,0.0103092783505154,0.1288659793814432,1.36,0.9705882352941176,0.5882352941176471,0.44,1.0208333333333333,0.3505154639175257,0.7066386240357833,5.978495986987657,23,35.910000000000295,1.5613043478260995,0.4150485436893067,0.187848917623929,0.0413200296461582,1.226333498954773,25.714691162109375,27.089061737060547,-0.7863374352455139,22.304500579833984,0.8125306963920593,0.0962506160140037,14.023168563842772,18.73409843444824,0.0206680744886398,0.0299639701843261
618,172,0.9484662576687132,0.8578088578088563,0.0232558139534883,3.720930232558139,10.936801247165857,1529.5412159674258,7.929925657295443,0.2857142857142857,0.0813953488372093,5.068341968749999,5.411705576923077,4.876262535714287,1013.4187884108866,274.1909949164851,1927.5700280112048,3.3652112676056323,3.866129032258064,3.0667857142857144,0.0701754385964912,0.0701754385964912,0.0643274853801169,0.0701754385964912,0.0409356725146198,0.0526315789473684,0.1871345029239766,0.0175438596491228,0.1812865497076023,0.0116959064327485,0.1637426900584795,1.1428571428571428,0.96875,0.28125,0.4285714285714285,1.1111111111111112,0.4502923976608187,0.9252921535893424,8.945464663327769,8,5.340000000000034,0.6675000000000042,0.0802886783942246,0.1112966054535336,0.0501198470592498,1.615676999092102,20.58012580871582,24.002052307128903,-0.9429707527160645,19.524078369140625,0.7354612946510315,0.1058688014745712,13.487892150878906,18.35712432861328,0.0154639733955264,0.0266273152083158
619,188,0.9513966480446944,0.8109014675052402,0.0372340425531914,3.8297872340425534,11.97951050161809,1376.4361730867297,6.70978960890315,0.2857142857142857,0.0319148936170212,5.160512062500002,5.1803030303030315,4.918095238095238,830.2439096850862,216.50749711649377,1804.9430438842203,3.35681818181818,3.7938235294117657,3.028571428571429,0.0582010582010582,0.074074074074074,0.0952380952380952,0.0899470899470899,0.0476190476190476,0.1164021164021164,0.1798941798941798,0.0158730158730158,0.1216931216931216,0.0529100529100529,0.1111111111111111,1.619047619047619,0.6764705882352942,0.6470588235294118,0.8095238095238095,0.9285714285714286,0.3492063492063492,0.8784235763501961,9.25420689842906,9,9.180000000000176,1.0200000000000196,0.1379621280432809,0.1188129273692746,0.0651556849479675,1.8714629411697388,25.82637405395508,28.77626609802246,-1.177417278289795,11.717658996582031,0.8370723128318787,0.0793727487325668,3.533073663711548,5.163772106170654,0.0973652228713035,0.0935210064053535
621,133,0.9500000000000002,0.8230769230769227,0.0075187969924812,4.120300751879699,10.893759577723324,1711.622194877614,6.676746765335723,0.4166666666666667,0.0300751879699248,5.634793421052631,5.818621727272728,5.524166666666667,768.1843825249399,198.270944741533,2742.390522875817,3.348035714285714,3.8231249999999983,2.8833333333333333,0.0902255639097744,0.1052631578947368,0.0601503759398496,0.037593984962406,0.0526315789473684,0.1578947368421052,0.2556390977443609,0.0075187969924812,0.0827067669172932,0.0225563909774436,0.0902255639097744,2.8333333333333335,0.3235294117647059,0.6176470588235294,0.4166666666666667,1.1111111111111112,0.4436090225563909,0.7272296015180488,8.285895003162555,12,17.220000000000226,1.435000000000019,0.3744292237442856,0.1897533206831119,0.0328548215329647,1.6270320415496826,19.583723068237305,20.56817626953125,-0.7927044630050659,24.672544479370117,0.642555296421051,0.0931213945150375,12.4454984664917,17.31243133544922,0.0018814414506778,0.0052926973439753
622,135,0.962698412698413,0.8556603773584903,0.0814814814814814,4.133333333333334,10.756877053259196,1655.53023772297,6.971370023173351,0.45,0.0666666666666666,5.513140563636364,6.16386462962963,4.408110550000001,1130.0545454545447,313.4916485112563,2546.0343137254904,3.3216363636363626,3.8133333333333344,2.8985000000000003,0.0583941605839416,0.1167883211678832,0.0437956204379562,0.0145985401459854,0.0583941605839416,0.0875912408759124,0.1970802919708029,0.0218978102189781,0.1532846715328467,0.0072992700729927,0.145985401459854,1.35,0.7777777777777778,0.4444444444444444,0.1,1.1746031746031746,0.4014598540145985,0.9728122344945044,7.830642877371849,4,1.8900000000000223,0.4725000000000056,0.0275109170305672,0.0566411781365052,0.0407520644366741,1.201945662498474,27.52795791625977,28.99165725708008,-1.0644677877426147,25.659942626953125,0.9946920275688172,0.2595854699611664,8.75670337677002,8.223723411560059,0.02238529920578,0.0449695996940135
623,149,0.9492857142857148,0.8558333333333333,0.0268456375838926,3.9731543624161074,10.728941198522548,1644.1537862392222,7.5369336687751725,0.4736842105263157,0.0201342281879194,5.1467252199999995,4.758486818181817,5.843684210526315,1217.7277970011532,545.5089514066495,2295.648090815274,3.2113725490196083,3.913478260869564,2.7142105263157896,0.0604026845637583,0.087248322147651,0.0738255033557047,0.1006711409395973,0.0604026845637583,0.0805369127516778,0.1543624161073825,0.0335570469798657,0.1543624161073825,0.0335570469798657,0.1275167785234899,1.2105263157894737,1.0,0.5217391304347826,0.7894736842105263,0.8170731707317073,0.3422818791946309,0.9633027522936036,8.883792048929664,5,2.3700000000000188,0.4740000000000037,0.0376190476190469,0.0764525993883792,0.0578826889395713,1.705809235572815,18.783802032470703,21.892175674438477,-1.01336669921875,14.82676887512207,0.8801825046539307,0.1412063539028167,16.99462890625,23.004087448120117,0.0405049510300159,0.023166824132204
