task,model,r2_mean,r2_std,r2_se,r2_ci_low,r2_ci_high
cookieTheft,acoustic,-0.05227302211792051,0.1233851196155335,0.05517950297445512,-0.16042484794785256,0.055878803712011524
cookieTheft,baseline,-0.01859889220429478,0.029919874260292027,0.013380574544851842,-0.04482481831220439,0.007627033903614827
cookieTheft,demographics,-0.24675263305253417,0.17297105364848187,0.07735500681955369,-0.3983684464188594,-0.09513681968620893
cookieTheft,full,0.14747147673364963,0.15254124555028714,0.06821851888458587,0.013763179719861324,0.28117977374743797
cookieTheft,linguistic,0.11252062838908734,0.1625483684836639,0.07269384031223138,-0.02995929862288614,0.2550005554010608
cookieTheft,linguistic+acoustic,0.14513478799509125,0.15410020389825482,0.06891570625261517,0.010060003739965517,0.280209572250217
journaling,acoustic,-0.09547872006201952,0.06650258454739534,0.029740859945480612,-0.1537708055551615,-0.03718663456887752
journaling,baseline,-0.021240131855142154,0.035000863785834904,0.015652862139267497,-0.05191974164810645,0.009439477937822141
journaling,demographics,-0.24675263305253417,0.17297105364848187,0.07735500681955369,-0.3983684464188594,-0.09513681968620893
journaling,full,0.035468474997852176,0.12011677890964186,0.05371785657605445,-0.06981852389121454,0.1407554738869189
journaling,linguistic,0.004257005598751906,0.11560735865279823,0.051701182529371066,-0.09707731215881539,0.1055913233563192
journaling,linguistic+acoustic,0.02279423277456314,0.11190747579573276,0.050046544613934166,-0.07529699466874781,0.12088546021787411
picnicScene,acoustic,0.01591932632269142,0.11636379249079927,0.05203947002582134,-0.0860780349279184,0.11791668757330126
picnicScene,baseline,-0.01935403917809402,0.03134941577983074,0.014019884947721222,-0.046833013675627616,0.008124935319439575
picnicScene,demographics,-0.24675263305253417,0.17297105364848187,0.07735500681955369,-0.3983684464188594,-0.09513681968620893
picnicScene,full,0.1737469345405002,0.12067069618732928,0.05396557591341859,0.06797440575019975,0.27951946333080063
picnicScene,linguistic,0.15781290862133496,0.11810512893037779,0.05281821935594035,0.054289198683691864,0.26133661855897805
picnicScene,linguistic+acoustic,0.16221766526791326,0.12283967093244061,0.05493557090772843,0.054543946288765535,0.269891384247061
