task,model,fold,r2,rmse,mae
picnicScene,linguistic+acoustic,2,0.09346290470545349,4.873277600127171,3.9990617283950627
picnicScene,linguistic+acoustic,3,0.072479236694725,5.396964514801442,4.128398268398268
picnicScene,linguistic+acoustic,4,0.14503885898311486,5.265680752841903,4.127009803921569
picnicScene,full,0,0.1516060381928579,5.187130684339392,3.9964963503649633
picnicScene,full,1,0.09411644259509622,5.200073521196632,4.125668934240363
picnicScene,full,2,0.10060462963350836,4.854043734468375,3.9961975308641975
picnicScene,full,3,0.07048083547757056,5.402775434476469,4.138051948051948
picnicScene,full,4,0.16767543427277687,5.195504121054609,4.074852941176471
journaling,baseline,0,-0.008834186282185907,5.656376387444321,4.4423076923076925
journaling,baseline,1,-0.00043021285375566265,5.464704653352937,4.247924080664294
journaling,baseline,2,-0.01036895870284682,5.144798365858567,4.206439540585882
journaling,baseline,3,-0.041975111031254286,5.720268509371711,4.457271557271557
journaling,baseline,4,-0.0002418100348877683,5.695526006555438,4.466366389487733
journaling,demographics,0,-0.12649125093137514,5.977124703443775,4.624813219086942
journaling,demographics,1,-0.2126212367796041,6.016388610130946,4.5358263931835365
journaling,demographics,2,-0.13191179627261196,5.445461026196813,4.343947882981217
journaling,demographics,3,-0.07888851985606582,5.8207108840331445,4.518770867540348
journaling,demographics,4,-0.17857178944564422,6.182432137755677,4.864663280891222
journaling,linguistic,0,-0.06397329837498167,5.808898255750481,4.614063260340632
journaling,linguistic,1,-0.021590078631757548,5.522193606006785,4.29111111111111
journaling,linguistic,2,-0.030693674258450265,5.196287436966129,4.200888888888889
journaling,linguistic,3,-0.03612880707890054,5.70419832222535,4.363073593073594
journaling,linguistic,4,-0.0030982919903834727,5.703652825650906,4.433333333333334
journaling,acoustic,0,0.09532806733029298,5.356411867479897,4.183649635036497
journaling,acoustic,1,-0.04030968220698061,5.572558235766163,4.399092970521542
journaling,acoustic,2,0.03129577376289672,5.037603225259412,4.095358024691358
journaling,acoustic,3,-0.03167364731027056,5.691921619029176,4.340952380952381
journaling,acoustic,4,0.043171156496758734,5.570554999866346,4.343921568627451
journaling,linguistic+acoustic,0,0.07891741070761915,5.404775906112669,4.219902676399028
journaling,linguistic+acoustic,1,0.05537749072914244,5.310096830065455,4.136598639455782
journaling,linguistic+acoustic,2,0.04225699660275717,5.009021030824566,4.05446913580247
journaling,linguistic+acoustic,3,0.027410014577383235,5.526531364042813,4.155670995670995
journaling,linguistic+acoustic,4,0.08021635472601063,5.461653936811651,4.336519607843137
journaling,full,0,0.10315506492905302,5.333190356964318,4.150024330900243
journaling,full,1,0.0765496669932656,5.250251003609925,4.083809523809523
journaling,full,2,0.06008728107471839,4.962175548369838,4.030617283950616
journaling,full,3,0.025867838586248637,5.530911168603086,4.176017316017315
journaling,full,4,0.0852768955342873,5.446608526821479,4.319901960784314
